scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,sigma_xl,population_growth,terminal_output_capital_ratio
sigma5_n030,52.0,25.01511886235511,3.192965172030835,1.7103034413276113,1.56,1.3689449126731958,2.43893012019738,1.9690474038261792,1.366222234411946,-0.009395096786066093,-1.4481120541319334,-1.7103034413276113,1.571330956986652,-0.1389724843409592,0.05405695336611771,1.3092179758567664,-1.2028116570184617,-0.3025243129163122,0.4090474038261791,-0.1910550873268042,1.632965172030835,0.03464699700246267,0.04719007302506727,0.03704500949131003,0.007045009491310032,0.0026419286539791902,0.05726392746874254,0.027263927468742538,-0.0015516675966331661,0.29407578633730314,0.16046908728126477,0.09704500949131004,0.04704500949131003,0.2218080198634029,0.7781919801365971,0.23566335966893384,0.23063623675696138,0.1961762816717106,0.22313779210027995,0.12147826899977034,0.04192558319875954,0.2878407571624176,0.5487553906390525,0.9999999999999999,0.5121055490218143,0.6580709671820618,1.2997752789717816,0.03641618197841533,8.8479532200295,2.6019688006558495,3.51439928554064,78.84637585171181,2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,-1.7876882689449314e-08,-5.0441866170092275e-09,-3.678274521079494e-08,-1.941828278988894e-08,5.0,0.03,3.0
sigma5_n030,53.0,24.01511886235511,3.228071454235895,1.7577740221080502,1.5899999999999999,1.40714275594327,2.4416399016790695,2.0282079976984737,1.437230474329296,-0.01105320468898352,-1.4904111791000236,-1.7577740221080502,1.7945965915191733,0.03682256941112305,0.11816739286331601,1.3292785250634263,-1.1420174333270978,-0.23915337005045434,0.43820799769847385,-0.18285724405672976,1.6380714542358952,0.03558939288557483,0.04775509554524277,0.03940766247082544,0.009407662470825438,0.002799684801892556,0.06110910919510104,0.031109109195101042,-0.0017605315494328977,0.30123534082068315,0.15853085303716083,0.09940766247082544,0.04940766247082544,0.2295045079624172,0.7704954920375828,0.2661899789136488,0.23460469725877436,0.1998799521830116,0.22285049549695674,0.13650617486318609,0.0419941300565058,0.28412799325735083,0.5373717018229573,1.0,0.4916527141278552,0.638099403836452,1.3065144199586138,0.0418411110089586,8.768852254919185,2.6414881976167965,3.5260731378076744,79.20830964716896,0.0,0.0,4.440892098500626e-16,-1.1102230246251565e-16,0.0,-2.271870416792332e-08,-6.312869206548388e-09,-4.460814283929748e-08,-2.4204169357579935e-08,5.0,0.03,3.0
sigma5_n030,54.0,23.01511886235511,3.264194988378724,1.8058225746831251,1.6199999999999999,1.4478808554075024,2.4445771767338913,2.0913716479304316,1.5137123906947054,-0.012906252637269633,-1.5328572686340107,-1.8058225746831251,2.016717624887262,0.21089505020413668,0.18373675235035924,1.3484343505030074,-1.0801541697366261,-0.17440932138276485,0.47137164793043174,-0.17211914459249744,1.6441949883787241,0.03668499345767365,0.048346972457563434,0.04213232883793341,0.012132328837933408,0.0031006061592797445,0.06527255842714297,0.03527255842714297,-0.0019396160366724757,0.3094919055694952,0.15621401266892684,0.10213232883793341,0.05213232883793341,0.2378147552523842,0.7621852447476158,0.2990831277263159,0.23888080660442107,0.2036185375257613,0.22252973437244072,0.15251739898674196,0.04193955694152463,0.2800880795191229,0.5254549645526105,1.0000000000000002,0.46961430442336827,0.6161419519199335,1.313854661224919,0.04786829658988967,8.662714303983323,2.6810399573439216,3.5391653485036003,79.50912946938503,-9.467981954003335e-12,0.0,6.661338147750939e-16,0.0,0.0,-2.6440822260831442e-08,-7.19589968861678e-09,-4.979274629418606e-08,-2.7551448955175778e-08,5.0,0.03,3.0
sigma5_n030,55.0,22.01511886235511,3.3015000833596875,1.8544789693525963,1.65,1.491542535426816,2.4478967516348966,2.1588652580430363,1.5960749709467752,-0.014918352729053286,-1.5754944551778962,-1.8544789693525963,2.2379212871614333,0.3834423178088371,0.25101506458467204,1.366512580516671,-1.0169000576858818,-0.10802581316697847,0.5088652580430364,-0.158457464573184,1.6515000833596876,0.037956659852259,0.048971889180064065,0.0452625630299159,0.015262563029915903,0.0035685665800038527,0.06977270672336999,0.039772706723369994,-0.0020763779884358513,0.31897746372701785,0.15352774019789184,0.10526256302991589,0.05526256302991589,0.24684740287073165,0.7531525971292683,0.3342183157842793,0.24344838105195632,0.2073229758657121,0.22218181478930007,0.16941178328597675,0.04176213063613991,0.2757456869352145,0.5130803991426688,0.9999999999999999,0.4460737284245328,0.5922753637507147,1.321786874750423,0.05451448828949035,8.529327021839467,2.720663100724672,3.5534363537808167,79.75055446442259,-3.2924774018283642e-12,0.0,0.0,-2.220446049250313e-16,0.0,-2.7423286023953164e-08,-7.27116920840043e-09,-4.979511934732894e-08,-2.7926060870448605e-08,5.0,0.03,3.0
sigma5_n030,56.0,21.01511886235511,3.3401760247247747,1.9037797509849566,1.68,1.53855771153689,2.4517792085454144,2.2310380492408126,1.6847462105696076,-0.017040014562598405,-1.6183813278637191,-1.9037797509849566,2.4585346480881007,0.5547548971031442,0.32028184166045315,1.3832998871819489,-0.9518766042771915,-0.0397010478228409,0.5510380492408127,-0.1414422884631099,1.6601760247247748,0.03943165057043169,0.04963703925002784,0.04884824658169309,0.01884824658169309,0.004231379480529519,0.07463617113900867,0.04463617113900867,-0.0021560650476093457,0.329843171459676,0.15048678749469296,0.10884824658169309,0.05884824658169309,0.25673312484795213,0.7432668751520479,0.37142542975361326,0.2482853058679697,0.21092044506615798,0.22181537156984477,0.18706798872464958,0.04146462381302193,0.2711338548397534,0.5003335326225751,1.0,0.42114496206507906,0.5666133876596164,1.3302919416171055,0.06178704921027128,8.3688870798435,2.760420256003487,3.568546770882653,79.93522065035111,-9.9298347322474e-13,0.0,0.0,0.0,0.0,-2.2901076451864455e-08,-5.884744552764332e-09,-4.029158853779968e-08,-2.2811105507107576e-08,5.0,0.03,3.0
sigma5_n030,57.0,20.01511886235511,3.3804420201603866,1.953769243607779,1.71,1.5894100520934387,2.4564352971914927,2.3082710175550423,1.780186792391216,-0.0192056112275496,-1.6615916287343542,-1.953769243607779,2.6789886667259903,0.7252194231182114,0.3918506622401601,1.3985303847914217,-0.8846389770273869,0.030907856697369826,0.5982710175550423,-0.1205899479065613,1.6704420201603867,0.04114277070561885,0.05035082471809041,0.052947335421335305,0.022947335421335306,0.005121751124224444,0.07990033258131746,0.04990033258131746,-0.0021610082812095754,0.3422646527919252,0.14711079367199645,0.11294733542133532,0.06294733542133532,0.26763013692716925,0.7323698630728308,0.4104929957489013,0.2533640894473572,0.21433753122962815,0.22144178596326888,0.20534750380988306,0.04105223517182749,0.26629326155110666,0.48730699946718276,1.0,0.3949696928482361,0.539303585200854,1.3393408833758955,0.06968280334188079,8.181974666415536,2.8004007183530413,3.5840363568354334,80.06656274464459,-2.573496971081113e-13,0.0,-2.220446049250313e-16,0.0,0.0,-8.219924983732252e-09,-2.0358426819355735e-09,-1.4066372087950807e-08,-8.024408207352174e-09,5.0,0.03,3.0
sigma5_n030,58.0,19.01511886235511,3.422553470517152,2.004500879381114,1.74,1.6446461416890623,2.462111442677197,2.3909890926731974,1.8829051453769212,-0.021329941206568837,-1.705215045520486,-2.004500879381114,2.8998227143046025,0.8953218349234886,0.46607437382896943,1.4118689983344686,-0.8146639253966157,0.10419151515709692,0.6509890926731974,-0.09535385831093768,1.682553470517152,0.04312989312982697,0.0511231062708786,0.057628138125245,0.027628138125245,0.0062785767011253255,0.08561618287217243,0.05561618287217243,-0.0020694959756983877,0.3564489034098333,0.14342337928894935,0.117628138125245,0.067628138125245,0.27973134286910517,0.7202686571308948,0.4511732543363864,0.2586525230637302,0.2175034540629184,0.22107575690567827,0.22409902302149468,0.04053242458814753,0.26127136944155294,0.4740971829488048,0.9999999999999999,0.367713919594621,0.5105232831584899,1.3488951282772204,0.07818705738388418,7.969511745522646,2.8407237224033337,3.599296102373184,80.14866987491241,-5.684341886080802e-14,0.0,-4.440892098500626e-16,0.0,0.0,1.8835166690212013e-08,4.3172544289538095e-09,3.069520831261441e-08,1.7705719267471776e-08,5.0,0.03,3.0
sigma5_n030,59.0,18.01511886235511,3.4668100045155437,2.056038807429051,1.77,1.7048872526749363,2.469096769682932,2.4796763508170616,1.993476193025272,-0.023303379904024757,-1.7493582606162115,-2.056038807429051,3.12169088990915,1.0656520824800988,0.5433507617571152,1.4228882919476677,-0.7413344148633816,0.18059601456264213,0.7096763508170616,-0.06511274732506367,1.6968100045155436,0.04544199200614739,0.05196551484037563,0.06297228450594852,0.032972284505948524,0.0077487000074323645,0.09185162503699829,0.06185162503699829,-0.0018540411172995874,0.37264328638166216,0.13945109636874664,0.12297228450594852,0.07297228450594852,0.29327362317901057,0.7067263768209895,0.49318735094588073,0.2641143556229645,0.22035313590936872,0.22073611532489354,0.24316275933810902,0.039914693462117005,0.2561215926707867,0.4608009545289872,1.0,0.33956447486625985,0.48047516832992077,1.3589067916205104,0.08727276579563106,7.732708785869326,2.8815420145986987,3.6135301543482448,80.18612994630203,-1.0658141036401503e-14,0.0,-2.220446049250313e-16,0.0,0.0,4.909658236906811e-08,1.0746350677381944e-08,7.818938026205036e-08,4.5470795100553685e-08,5.0,0.03,3.0
sigma5_n030,60.0,17.01511886235511,3.5135658852051734,2.1084598507244348,1.7999999999999998,1.7708445224858442,2.4777321860045403,2.5748948736505457,2.112564375422147,-0.024984879663170867,-1.7941464265079883,-2.1084598507244348,3.3453716039479526,1.2369117532235179,0.6241283739120138,1.431035675323319,-0.6639198022267754,0.26063177746873406,0.7748948736505459,-0.029155477514155592,1.7135658852051736,0.048139894535689884,0.0528918387799297,0.06907861571763621,0.03907861571763621,0.009589306532605327,0.09869552578312124,0.06869552578312124,-0.0014787496971369052,0.3911473203564733,0.13522229612036346,0.1290786157176362,0.0790786157176362,0.3085499222846188,0.6914500777153811,0.5362299870550138,0.2697098983171518,0.22282995742285477,0.22044701354699,0.26237431268710537,0.039210344531964245,0.2509026380297065,0.4475127047512239,1.0,0.3107259086731407,0.4493829976848214,1.369318846983743,0.09689977863975385,7.473004768749076,2.9230457903073472,3.6257029115323425,80.18387619709097,-1.7763568394002505e-15,0.0,-2.220446049250313e-16,0.0,0.0,8.16519148058581e-08,1.6931322600888254e-08,1.27093015001023e-07,7.4646648926327e-08,5.0,0.03,3.0
sigma5_n030,61.0,16.01511886235511,3.5632436494431188,2.1618558944404587,1.8299999999999998,1.843338616953161,2.4884222737794413,2.67730821190172,2.240951951620136,-0.026191700609518254,-1.839725245846373,-2.1618558944404587,3.571782087103797,1.4099261926633382,0.7089118805166668,1.4355861665189742,-0.5815499375148181,0.3448834541554886,0.8473082119017203,0.013338616953161075,1.733243649443119,0.05130005780607477,0.05391850229547361,0.07606833420266176,0.046068334202661765,0.011871194919731355,0.1062629599446474,0.07626295994464741,-0.0008953130925526409,0.41232828546261135,0.13076595566316726,0.13606833420266176,0.08606833420266176,0.3259249563097441,0.6740750436902558,0.5799729560393265,0.27539648428511243,0.22488811066395478,0.22023969118276152,0.2815677967869867,0.03843225686758797,0.24567816804617532,0.43432177829925006,1.0,0.2814181194536512,0.4174878184378617,1.380065067740403,0.10701408375936206,7.192004740600171,2.965466983730641,3.634464629541334,80.14704706722047,4.440892098500626e-16,-4.440892098500626e-16,-8.881784197001252e-16,0.0,0.0,1.1548454002113795e-07,2.2462471827022767e-08,1.7548645671328078e-07,1.0432987219109735e-07,5.0,0.03,3.0
sigma5_n030,62.0,15.01511886235511,3.61635222266036,2.216336804631985,1.8599999999999999,1.9233253728767687,2.5016510356467765,2.787710942879732,2.379574193137035,-0.026684131853688342,-1.8862638443856323,-2.216336804631985,3.801999768622554,1.5856629639905688,0.7982657495067103,1.4355730115622864,-0.49318093101311283,0.4340204589749865,0.9277109428797323,0.06332537287676887,1.75635222266036,0.05501983804298545,0.05506514965497132,0.08409191213526546,0.05409191213526546,0.0146832880200604,0.1147022793945851,0.0847022793945851,-3.682584681641288e-05,0.43664215798565287,0.12611047432753997,0.14409191213526545,0.09409191213526545,0.34585548987357495,0.654144510126425,0.6240670577487234,0.28112871750733404,0.22649452767889938,0.22015513556227473,0.30057800373071714,0.03759471210834075,0.24051694533452764,0.42131033882641444,0.9999999999999999,0.2518750713083553,0.38504499756433946,1.391069617543391,0.1175469249609275,6.891418193188999,3.0090837114556335,3.638045840630926,80.08086769568949,0.0,-4.440892098500626e-16,4.440892098500626e-16,-1.1102230246251565e-16,0.0,1.4850078167150116e-07,2.674383636075417e-08,2.19778332366527e-07,1.3257312934771004e-07,5.0,0.03,3.0
sigma5_n030,63.0,14.01511886235511,3.6735113377767687,2.2720339872661213,1.89,2.011929524118843,2.5180029878725616,2.907066577508711,2.529563934391608,-0.026142406851526134,-1.933958639800906,-2.2720339872661213,4.037292953825528,1.7652589665594065,0.8928138714380126,1.4296835946780786,-0.3975493590774877,0.5288071583782061,1.017066577508711,0.12192952411884295,1.7835113377767688,0.05942498041620094,0.05635534131600521,0.09333849973824335,0.06333849973824335,0.018138925996541155,0.12420492847997622,0.09420492847997622,0.0011919385400904758,0.4646621204189193,0.12128240895814289,0.15333849973824337,0.10333849973824337,0.36891606440184926,0.6310839355981508,0.6681419039873734,0.28685844751835854,0.22763042181855977,0.2202481567220991,0.31924143563349683,0.036713309367967996,0.23549365357681426,0.40855160142172087,1.0,0.22234492432845981,0.3523222693312863,1.402246155118372,0.1284136400380433,6.573000317794916,3.054224265180816,3.634106334363579,79.99055882106609,2.2528645615693677e-11,-4.440892098500626e-16,-6.661338147750939e-16,0.0,0.0,1.767441623889976e-07,2.894817703602559e-08,2.53840359051849e-07,1.557121319245569e-07,5.0,0.03,3.0
sigma5_n030,64.0,13.01511886235511,3.735485014063627,2.329104693163868,1.92,2.1104895300604465,2.538191766794114,3.0365572063503894,2.69230918165581,-0.024131189089036553,-1.983038426123711,-2.329104693163868,4.279164040591137,1.9500593474272692,0.9932305778859587,1.416099661017218,-0.2931102171072224,0.6301104937773083,1.1165572063503895,0.19048953006044655,1.815485014063627,0.06468049289001084,0.057817342739866544,0.10404894800652922,0.07404894800652922,0.022384769174058752,0.135019387927926,0.105019387927926,0.0029301819526317274,0.49711802426220975,0.116305062214703,0.16404894800652922,0.11404894800652922,0.39583040798832586,0.6041695920116741,0.7118030469519846,0.29253439610375803,0.22829252800736058,0.2205937553920557,0.3373960355554593,0.03580501099448629,0.23069067564028115,0.3961082778097732,0.9999999999999999,0.1930919585421703,0.3195989356221014,1.4134962809289982,0.13951200590237034,6.238496785542921,3.1012691963952435,3.6195177364698172,79.88127708830511,-7.474465490986404e-12,0.0,-1.3304912727107876e-12,0.0,0.0,1.9296704338589432e-07,2.8011742814193497e-08,2.675878048863378e-07,1.6727134081323536e-07,5.0,0.03,3.0
sigma5_n030,65.0,12.01511886235511,3.8032284069497697,2.3877371352225842,1.95,2.220617982267413,2.5630994976941186,3.1776500474547626,2.8695293629273713,-0.020043759812589768,-2.0337709000625024,-2.3877371352225842,4.529409890720715,2.141672755498131,1.1002143580487225,1.3922459950706028,-0.1779515783892628,0.7389004713611153,1.2276500474547627,0.27061798226741307,1.8532284069497698,0.07100680395482666,0.05948492465273722,0.11653414168322926,0.08653414168322926,0.02761358846237165,0.14747137199844218,0.11747137199844218,0.005386911606786171,0.5349519444946341,0.11119676312034396,0.17653414168322926,0.12653414168322924,0.42750656159995987,0.5724934384000402,0.7546256426888212,0.29810133354954677,0.2284941698224003,0.22129731842478043,0.3548793906231232,0.034888374091992296,0.22620126013214337,0.3840309751527411,1.0,0.1644008193984898,0.287166294618056,1.4247070806612416,0.15071978997838692,5.88959117632168,3.150648252051722,3.590049305175271,79.75809027361733,-1.3562484468820912e-12,-4.440892098500626e-16,-1.7918999617450027e-13,0.0,0.0,-4.779888980455116e-08,-5.8869330452071544e-09,-6.362623262978762e-08,-4.0616082917083185e-08,5.0,0.03,3.0
sigma5_n030,66.0,11.01511886235511,3.8779544936212376,2.4481562897714113,1.98,2.344283703380776,2.5938314842642245,3.332188429859716,3.063378279051803,-0.013012390687260567,-2.0864707772141005,-2.4481562897714113,4.79020552400574,2.342049234234329,1.2144271563094133,1.3543853969709962,-0.04967604187757424,0.856233846781098,1.3521884298597162,0.3642837033807762,1.8979544936212376,0.07870448140158874,0.06139793656251643,0.13120126002777358,0.10120126002777358,0.03408295793128974,0.1619936553742818,0.1319936553742818,0.008884601507830325,0.57939775765992,0.10596854363139288,0.1912012600277736,0.1412012600277736,0.4650674437030022,0.5349325562969978,0.796143274319406,0.3034986256615228,0.22826632263492927,0.22251137194248768,0.3715249727717202,0.033984033359573056,0.2221349318323258,0.372356062036381,1.0000000000000002,0.13658400620599795,0.25532939545030364,1.4357473464421837,0.16189102102228176,5.5278521706005845,3.2028251523214997,3.539916708466104,79.62599178979369,-1.971756091734278e-13,0.0,-9.325873406851315e-15,0.0,0.0,-4.843287243483374e-08,-4.74280824336315e-09,-6.11963731356191e-08,-3.992727696383591e-08,5.0,0.03,3.0
sigma5_n030,67.0,10.01511886235511,3.961232334210518,2.5106300203113605,2.01,2.4839262949777177,2.6317941551066126,3.502519904479309,3.2765869167012514,-0.0017606241590595317,-2.1415094983316645,-2.5106300203113605,5.06422195209373,2.5535919317823694,1.3363678239013908,1.296949386830156,0.09476815877082712,0.9832037541641869,1.4925199044793094,0.4739262949777179,1.951232334210518,0.08819293416309397,0.06360212493706732,0.14859200705226502,0.11859200705226502,0.04214292945793742,0.179170746523738,0.149170746523738,0.013934359884837377,0.6320969910674697,0.10062083166961075,0.20859200705226502,0.158592007052265,0.5098533334475657,0.49014666655243433,0.8358301268270839,0.3086579164875209,0.22765889217229515,0.22446400422224974,0.38715584269990905,0.03311556896485301,0.21862615408074823,0.3611024342544898,1.0,0.10999381502585377,0.2244100032333628,1.446461923624426,0.17285034227423707,5.154676036316619,3.258255212483326,3.4611457128193988,79.48996467388064,-2.0872192862952943e-14,0.0,1.3322676295501878e-15,2.220446049250313e-16,0.0,1.149164527425306e-08,8.342740803746196e-10,1.3693298106520757e-08,9.125937741605306e-09,5.0,0.03,3.0
sigma5_n030,68.0,9.01511886235511,4.0551344679527705,2.575474112206737,2.04,2.642616817873558,2.678806724623856,3.691679276976426,3.5126640336597195,0.01564450081985136,-2.1993257558547654,-2.575474112206737,5.354791634360952,2.779317522154215,1.4661183269272686,1.2114121565873206,0.25932891175452455,1.120820809311974,1.651679276976426,0.602616817873558,2.0151344679527705,0.10007290862355371,0.06614697257166333,0.16943906069129486,0.13943906069129486,0.05227745065923421,0.19980637996130923,0.16980637996130923,0.02136606086944326,0.6952698808827116,0.09513855610670696,0.22943906069129483,0.17943906069129484,0.5633345088199162,0.4366654911800838,0.8730732401502661,0.3134995212195346,0.2267424725929705,0.22750841021932414,0.40157468224029197,0.032310909019866,0.2158484248347157,0.3502659839051263,0.9999999999999999,0.0850409290993217,0.19475074357146827,1.4566632229833991,0.18338438866038625,4.7712177215383,3.3172839769194167,3.3427352707397713,79.35511447565605,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.1486999766663342e-07,4.852492851981083e-09,1.274053033906153e-07,8.66409549243885e-08,5.0,0.03,3.0
sigma5_n030,69.0,8.01511886235511,4.16246526288298,2.6430532812325374,2.07,2.8242879797854497,2.737263903680178,3.903654791096134,3.776180976633956,0.0422116625390454,-2.2604344000946126,-2.6430532812325374,5.666144654261776,3.023091373029239,1.6028561809932207,1.0843861466929412,0.4492010892588614,1.2697718127304536,1.833654791096134,0.7542879797854498,2.0924652628829805,0.11522886371348477,0.06907924789573594,0.19474987531795337,0.16474987531795338,0.06516583785738235,0.22502350009334648,0.19502350009334649,0.03254674913910627,0.7719693191453132,0.08948444735111638,0.25474987531795334,0.20474987531795336,0.6267899396232581,0.37321006037674187,0.9071323033399372,0.31792719943419184,0.22561079720214364,0.23221131386857788,0.41454928131726515,0.0316045651567686,0.21403553174421247,0.33981062178175375,0.9999999999999999,0.06222135676224206,0.16671939845199216,1.466119157911673,0.19322936192049273,4.378308198913914,3.379919599323917,3.1697575164638363,79.22692080255177,-8.881784197001252e-16,-4.440892098500626e-16,-1.7763568394002505e-15,0.0,0.0,2.1344978110016122e-07,2.4400008263869566e-09,2.181347434071501e-07,1.5017313452492242e-07,5.0,0.03,3.0
sigma5_n030,70.0,7.015118862355109,4.287121092218318,2.7137721517628957,2.1,3.034066477872987,2.810372472735402,4.143772472612478,4.073167928627512,0.08271596785872859,-2.325426821252139,-2.7137721517628957,6.003747359656909,3.2899752078940137,1.7439766230399543,0.8945052197020229,0.671330141945264,1.4299979838655619,2.043772472612478,0.934066477872987,2.187121092218318,0.13499442848813104,0.07242883822476351,0.22592914485242607,0.19592914485242607,0.08176936735120244,0.2563992183102215,0.2263992183102215,0.049701155009351794,0.8664519540982609,0.08359244604640782,0.2859291448524261,0.2359291448524261,0.7004562455061925,0.29954375449380755,0.9370914829633734,0.3218218927852386,0.22438346980353643,0.23951097334445928,0.4257950019056025,0.031041125313514908,0.2135080053927047,0.32965586738817787,0.9999999999999999,0.042148706414539806,0.1407096819153048,1.4745388996478945,0.2020562916798576,3.976381169921545,3.4453432349180515,2.9231052151779915,79.11172171931372,-2.2253754394796488e-11,0.0,1.5010215292932116e-13,0.0,0.0,2.597123223979647e-07,-3.6189540114639485e-09,2.4488028135816187e-07,1.666454602505807e-07,5.0,0.03,3.0
sigma5_n030,71.0,6.015118862355109,4.4346547650477675,2.78804771546127,2.13,3.2787502104116952,2.9024838041362653,4.419219189567082,4.411616592688536,0.14470890433298167,-2.3949464208528566,-2.78804771546127,6.374784286189419,3.586736570728149,1.8837535983460785,0.6079794658597086,0.9350929901996698,1.600178457417634,2.289219189567082,1.1487502104116953,2.3046547650477676,0.16139399024137097,0.07618688262991087,0.2649453710030708,0.2349453710030708,0.10343130425247284,0.2960925704664774,0.2660925704664774,0.07616699560175633,0.9846829424335479,0.07737199391473404,0.3249453710030708,0.2749453710030708,0.7817295817307933,0.21827041826920668,0.9618432747649954,0.32503962571944944,0.22320574954526154,0.2509843084079408,0.4349680848095543,0.030680555408616035,0.21468229125502195,0.31966906852680776,1.0,0.025565005907453062,0.11712538103043413,1.4815684566252836,0.2094669092829926,3.5655286437170126,3.5109152362263654,2.582248699170723,79.01767629830933,6.059153179194254e-12,0.0,3.7969627442180354e-14,0.0,0.0,-5.316303658409183e-08,1.030548965608169e-09,-4.800930969439676e-08,-2.985423383505825e-08,5.0,0.03,3.0
sigma5_n030,72.0,5.015118862355109,4.613094150053101,2.8662645583199735,2.16,3.567464684244242,3.0195050075959085,4.739628048586958,4.801950715029008,0.23945023648370944,-2.4696113076868604,-2.8662645583199735,6.788816526096933,3.9225519677769594,2.012221366638563,0.17498061084350724,1.2530434227935654,1.7779171578346882,2.579628048586958,1.4074646842442418,2.4530941500531007,0.1973797164128871,0.08030210414003992,0.31451301411501664,0.2845130141150166,0.1319107229281265,0.3468027183339828,0.31680271833398277,0.11575768078531112,1.1348879215606562,0.07075773969786499,0.3745130141150166,0.3245130141150166,0.8626220495514487,0.13737795044855128,0.9802523273416575,0.3274328025544155,0.22223376338240047,0.26921122296451655,0.441721325600709,0.0306052221590035,0.21797722199096065,0.309696230249327,1.0000000000000002,0.0132309406810895,0.09631051153325046,1.4868402797301037,0.2150477337182014,3.146030556280059,3.570392079182991,2.1365191596689463,78.95651873538507,-1.2715162256426993e-11,0.0,1.5765166949677223e-14,0.0,0.0,4.0745721074930685e-08,9.641654280523326e-10,3.9657950201554826e-08,1.9030497844241268e-08,5.0,0.03,3.0
sigma5_n030,73.0,4.015118862355109,4.833868633884691,2.9487735364886345,2.19,3.9124740159104983,3.1692245033862414,5.117460798509165,5.257140521383906,0.38110295053345,-2.549890303785223,-2.9487735364886345,7.258616030780187,4.309842494291553,2.1170987309739044,-0.4648784352137514,1.6412262152284396,1.9630958654851955,2.927460798509165,1.7224740159104983,2.6438686338846913,0.24673265408130812,0.084795976961483,0.3782041155602627,0.34820411556026265,0.1691304625892551,0.4114251470932473,0.38142514709324726,0.16975517210582325,1.3278912592735233,0.06385762114879352,0.4382041155602627,0.3882041155602627,0.9296926149520166,0.0703073850479834,0.9917764946284853,0.32893094430170305,0.2215835896329086,0.29797164451835567,0.4459188455283877,0.03092363244704053,0.2234615613357134,0.29969596068885845,1.0,0.0055097485989148666,0.07836656981559725,1.4901596065393996,0.2185714058726974,2.7197425942577254,3.61152241838873,1.6094178274475948,78.94541837199692,1.4077627952246985e-13,4.440892098500626e-16,4.1744385725905886e-14,0.0,0.0,-3.475463255242506e-07,-7.473571157767811e-08,-4.714229923097335e-07,-8.212572083499126e-08,5.0,0.03,3.0
sigma5_n030,74.0,3.0151188623551093,5.112337544058503,3.0361230495900444,2.2199999999999998,4.330084583960828,3.3611629351621324,5.568209521520736,5.7927434805693,0.5823449795215043,-2.6361534261452553,-3.0361230495900444,7.801263420896634,4.76514037130659,2.1917214251673163,-1.3597568018377983,2.1183329673979636,2.166340649626109,3.3482095215207366,2.1100845839608287,2.8923375440585035,0.313421527961428,0.09011944196917124,0.4605909621304621,0.4305909621304621,0.21650368917832466,0.49334244625498513,0.4633424462549851,0.23386168285899345,1.5775483700923092,0.05712626229260911,0.5205909621304621,0.4705909621304621,0.9721175216017415,0.027882478398258526,0.9973814741631204,0.3296595916412057,0.22125575887272858,0.34169868590913577,0.4479520201356014,0.031749555487892774,0.23037108392445846,0.2899273404520473,1.0,0.0017544123107093345,0.06292167739360327,1.49177938183425,0.22029356755368912,2.2912017537934126,3.614481592249439,1.0761484939735755,79.00451792070058,8.881784197001252e-16,0.0,4.3076653355456074e-14,0.0,0.0,4.766453065574439e-09,1.6267418939674982e-09,7.46217199143473e-09,-7.697506521076036e-11,5.0,0.03,3.0
sigma5_n030,75.0,2.0151188623551093,5.467963552121439,3.1297131856826113,2.25,4.842069123988303,3.605761769630998,6.112047466153486,6.429282826796136,0.8503876819516156,-2.729355630528465,-3.1297131856826113,8.440306781069072,5.310593595386461,2.2415425895944363,-2.526937975734815,2.704239536687614,2.4159234153102758,3.862047466153486,2.5920691239883027,3.2179635521214394,0.40201447019443365,0.09758186047764814,0.5683997876706551,0.5383997876706551,0.2744345795175438,0.5992426643386395,0.5692426643386395,0.3028874485311306,1.9042417808201673,0.051244469825475154,0.6283997876706552,0.5783997876706551,0.9915782528793226,0.008421747120677447,0.9993814423699433,0.32991958750809264,0.22113694348830018,0.4042733326559155,0.4486761725238072,0.033113708460026016,0.23737241496704717,0.28083770404911973,1.0,0.0004144336121379843,0.04920993306964162,1.492358202624039,0.22090939386405473,1.8653104290925844,3.5520020532776932,0.6295834006799413,79.14593838262417,-2.6645352591003757e-15,0.0,1.1968204205459188e-12,2.220446049250313e-16,0.0,-2.174245445352163e-07,-4.610903654722609e-08,-2.5573517326016315e-07,2.793106224086017e-08,5.0,0.03,3.0
