scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_services,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,ai_share,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,shadow_capability_to_capital,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual
equilibrium_sigma_1.35,153.0,180.22103112977265,3.394766883660901,1.2765870312798335,1.836,1.8235315554229075,0.9013083844647642,2.1217917857057635,-0.24231189629823513,-0.22159448831225603,-2.8220763421746318,1.8264700437128818,-4.54477855158355,-3.273603412538852,0.28579178570576347,-0.012468444577092619,1.558766883660901,0.014353377484675009,0.014425517715307876,0.014399129398157566,0.002399129398157566,0.007700422336339552,0.014693742507176921,0.002693742507176921,0.002059958409406093,0.2799973618125987,0.05152019155438624,0.09239912939815757,0.04239912939815757,0.009484690162554398,0.12816585311885728,0.18536847204218942,0.026783391457752694,0.0012727563992662855,0.22983565655074462,0.7421081955922364,1.0,0.5841288784103655,0.5897222108623718,0.29615525029527723,181.19622669938923,-9.50617362605044e-12,2.220446049250313e-16,-4.440892098500626e-16,0.0,0.0
equilibrium_sigma_1.35,154.0,179.22103112977265,3.4091356928431655,1.2910671316870377,1.848,1.8379464943669648,0.9090048030037932,2.1365036603499306,-0.24023779312341342,-0.18617781630044594,-2.794811067992379,1.8383227386817118,-4.513365071051654,-3.245568541783589,0.28850366034993047,-0.010053505633035309,1.5611356928431654,0.014384324116072073,0.01453480849652162,0.014430833786193246,0.0024308337861932462,0.007692466354692978,0.014730107815719151,0.002730107815719151,0.002088328939775508,0.28009343571573714,0.051892713798808165,0.09243083378619325,0.04243083378619325,0.00963058730518902,0.12885004101485972,0.18568188055488394,0.026950629917519453,0.001294191981083375,0.2298673082128737,0.7418878698885235,1.0,0.5836704725200439,0.5893462227714276,0.29847659493477896,182.18655520692505,-9.340306306171442e-12,2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0
equilibrium_sigma_1.35,155.0,178.22103112977265,3.423535700018902,1.3056569000137896,1.86,1.8523933952677991,0.9166934212668224,2.151252205516527,-0.2381350746925841,-0.15056248414054774,-2.7674834822983296,1.8501725301787124,-4.481832048495949,-3.21745941383228,0.29125220551652675,-0.007606604732200983,1.563535700018902,0.014415775195405503,0.01464485453155909,0.014463055058137088,0.0024630550581370876,0.007684822681414041,0.014767085714240125,0.0027670857142401244,0.0021171906960937292,0.28019107593374876,0.052267383901341204,0.0924630550581371,0.04246305505813709,0.009779338039994066,0.12954323114197305,0.18600003039954865,0.02712033157763076,0.0013160976403815867,0.2298994533667326,0.7416641174152552,1.0,0.583206035134878,0.5889657301035324,0.30083739422113853,183.17673283343856,-9.171330361823493e-12,1.1102230246251565e-16,-1.887379141862766e-15,0.0,0.0
equilibrium_sigma_1.35,156.0,177.22103112977265,3.437967414871366,1.3203570944706042,1.872,1.8668727803179013,0.9243745542734917,2.1660380403448176,-0.23600324439945353,-0.11474665214774316,-2.7400930411330844,1.862019348055742,-4.450177946744441,-3.1892752432753784,0.2940380403448175,-0.005127219682098838,1.565967414871366,0.01444774123257464,0.014755661740434104,0.014495803871121336,0.002495803871121336,0.0076774967442580465,0.014804689354441791,0.002804689354441791,0.00214655448194101,0.28029031476097377,0.05264420839163655,0.09249580387112134,0.04249580387112134,0.009931010526148872,0.13024556873537305,0.1863230141552238,0.027292542381101043,0.0013384862241145943,0.22993210196197628,0.7414368694328082,1.0,0.5827354689473,0.5885806697743164,0.3032384661149089,184.16675665597484,-9.00257646208047e-12,-1.1102230246251565e-16,-1.2212453270876722e-15,2.220446049250313e-16,0.0
equilibrium_sigma_1.35,157.0,176.22103112977265,3.452431357728788,1.3351684792124054,1.8840000000000001,1.8813851825003851,0.9320485224931087,2.1808617972984274,-0.23384179469598854,-0.07872845597894629,-2.712639204068296,1.8738631202557792,-4.418401210272723,-3.1610152419567976,0.2968617972984273,-0.0026148174996150075,1.568431357728788,0.014480233011532756,0.014867236093508214,0.014529091153449962,0.0025290911534499617,0.0076704940165367615,0.014842932234415684,0.002842932234415684,0.0021764313806738045,0.2803911853134847,0.053023193567537624,0.09252909115344997,0.042529091153449966,0.010085674744445942,0.13095720193425875,0.1866509267129994,0.027467309345982564,0.0013613709880300744,0.22996526420558536,0.7412060554604019,0.9999999999999998,0.5822586747040466,0.5881909775916537,0.30568064798733113,185.1566236829887,-8.830269848658645e-12,-3.3306690738754696e-16,-1.887379141862766e-15,0.0,0.0
equilibrium_sigma_1.35,158.0,175.22103112977265,3.4669280598420436,1.3500918243881712,1.8960000000000001,1.8959311458638453,0.9397156518909565,2.19572412251827,-0.23165020680095605,-0.042506006152063014,-2.6851214346118635,1.8857037727594013,-4.386500265026227,-3.1326786191798646,0.29972412251826985,-6.885413615487224e-05,1.5709280598420434,0.014513261598513863,0.014979583610132727,0.0145629281126173,0.0025629281126173,0.007663820018872759,0.01488182821640649,0.0028818282164064894,0.0022068327776292307,0.28049372155338576,0.053404345477592784,0.09256292811261731,0.042562928112617304,0.010243402546705095,0.13167828184974506,0.18698386534606548,0.027644680595212332,0.0013847656110762112,0.22999895056914918,0.7409716032245622,1.0,0.5817755511606707,0.5877965882294852,0.3081647971053411,186.1463308525297,-8.656408923002346e-12,3.3306690738754696e-16,-1.6653345369377348e-15,0.0,0.0
equilibrium_sigma_1.35,159.0,174.22103112977265,3.481458063670634,1.3651279061891626,1.9080000000000001,1.910511225805334,0.9473762739764314,2.210625676186372,-0.22942795039970498,-0.006077387555384339,-2.657539200628025,1.8975412295298986,-4.354473518239885,-3.1042645819208774,0.30262567618637193,0.0025112258053339165,1.573458063670634,0.014546838350565222,0.015092710357171628,0.014597326243616558,0.002597326243616558,0.007657480321145382,0.014921391533473383,0.0029213915334733824,0.002237770366786407,0.2805979583139896,0.05378766990272559,0.09259732624361657,0.04259732624361656,0.010404267706351349,0.13240896263445767,0.18732192978219345,0.02782470538738809,0.0014086842103530131,0.23003317179641486,0.740733438605844,0.9999999999999999,0.5812859950349133,0.5873974352007663,0.3106917911280077,187.13587503036842,-8.481659818926346e-12,-3.3306690738754696e-16,-1.887379141862766e-15,0.0,0.0
equilibrium_sigma_1.35,160.0,173.22103112977265,3.496021923177299,1.3802775068956203,1.92,1.9251259893617632,0.9550307258532001,2.225567132900983,-0.2271744833349041,0.03055934105317637,-2.629891974772752,1.9093754124570017,-4.32231935825501,-3.075772335050306,0.30556713290098303,0.005125989361763228,1.576021923177299,0.014580974924392712,0.015206622447401456,0.014632297337547638,0.002632297337547638,0.007651480544635186,0.014961636782828691,0.002961636782828691,0.002269256136333553,0.28070393132590193,0.054173172337035475,0.09263229733754764,0.04263229733754764,0.010568345970166548,0.1331494015538762,0.1876652222787459,0.02800743414850645,0.0014331413566300198,0.23006793891109822,0.7404914855837653,1.0,0.5807899009589028,0.586993450829491,0.31326252861458387,188.12525300806303,-8.304468224196171e-12,-1.1102230246251565e-16,-1.4432899320127035e-15,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,161.0,172.22103112977265,3.5106202041319263,1.3955414149220202,1.932,1.9397760155104633,0.9626793502717568,2.2405491820635364,-0.2248892512877838,0.06740614755771279,-2.6021792349444586,1.9212062412992033,-4.290036154332477,-3.047201081561307,0.30854918206353643,0.007776015510463363,1.5786202041319264,0.014615683285457856,0.015321326037785587,0.014667853490517087,0.0026678534905170866,0.0076458263643623715,0.015002578965805924,0.0030025789658059236,0.002301302415297357,0.2808116772439912,0.05456085796771627,0.0926678534905171,0.04266785349051709,0.010735715111226425,0.13389975905948073,0.18801384770034105,0.028192918504698655,0.0014581520904535636,0.23010326322475075,0.740245666180097,0.9999999999999999,0.5802871614301479,0.5865845662217469,0.31587792954435173,189.11446150096975,-8.127276629465996e-12,-2.220446049250313e-16,-2.220446049250313e-15,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,162.0,171.22103112977265,3.525253484433238,1.4109204248647536,1.944,1.9544618954875412,0.9703224956882625,2.2555725282814825,-0.2225716874462771,0.10446502701740479,-2.574400464745133,1.933033633624591,-4.257622256450139,-3.0185500227990487,0.3115725282814825,0.010461895487541284,1.5812534844332382,0.014650975716037004,0.015436827327643213,0.01470400711242082,0.0027040071124208205,0.007640523511225995,0.015044233507843785,0.0030442335078437847,0.002333921875763423,0.2809212336740025,0.05495073165440037,0.09270400711242083,0.042704007112420825,0.010906454983087932,0.13466019886406255,0.1883679135997754,0.02838121131607558,0.0014837319388793211,0.23013915634110377,0.7399959004039414,1.0,0.579777666761078,0.5861707112355735,0.31853893584828075,190.10349714632326,-7.94786458868657e-12,3.3306690738754696e-16,-2.1094237467877974e-15,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,163.0,170.22103112977265,3.5399223544326794,1.426415337543382,1.956,1.969184233107319,0.9779605163223307,2.2706378917803414,-0.2202212121662117,0.14173800219978805,-2.546555153964279,1.9448575047503127,-4.225075995109156,-2.9898183587053446,0.3146378917803414,0.013184233107319088,1.5839223544326795,0.014686864824942233,0.01555313255665624,0.014740770936437865,0.0027407709364378648,0.007635577774718873,0.015086616211856807,0.0030866162118568068,0.002367127499569577,0.2810326392013269,0.05534279790723613,0.09274077093643787,0.04274077093643787,0.01108064757510498,0.13543088801859668,0.18872753030132433,0.028572366711558068,0.0015098969328290258,0.23017563016444398,0.739742106191169,1.0,0.5792613050275401,0.5857518144499382,0.3212465119525305,191.0923565011365,-7.76867459251207e-12,3.3306690738754696e-16,-2.9976021664879227e-15,0.0,0.0
equilibrium_sigma_1.35,164.0,169.22103112977265,3.554627417258819,1.442026960035742,1.968,1.9839436450827355,0.9855937722135648,2.2857460088246837,-0.21783723262593102,0.17922712411400776,-2.518642799085052,1.956677767680646,-4.1923956811493674,-2.961005288077862,0.31774600882468373,0.01594364508273549,1.586627417258819,0.01472336355894463,0.015670248002711912,0.014778158029369777,0.0027781580293697768,0.00763099500637289,0.0151297433426123,0.0031297433426123004,0.0024009326493601435,0.2811459334223327,0.0557370608635919,0.09277815802936978,0.04277815802936978,0.011258377068878923,0.1362119969906983,0.18909281098642597,0.028766440124720943,0.0015366636250956146,0.23021269691181442,0.739484199338369,1.0,0.5787379620162321,0.5853278031327996,0.3240016453345933,192.08103603988252,-7.585709838053845e-12,2.220446049250313e-16,-2.886579864025407e-15,0.0,0.0
equilibrium_sigma_1.35,165.0,168.22103112977265,3.5693692891597966,1.4577561057148192,1.98,1.998740761363474,0.99322262928498,2.300897632156013,-0.2154191424671219,0.21693447256553378,-2.4906629038018075,1.9684943330435445,-4.159579605548505,-2.932110008830181,0.32089763215601286,0.018740761363474023,1.5893692891597966,0.014760485213382704,0.015788179979629082,0.014816181801943308,0.002816181801943308,0.007626781123087633,0.015173631604525895,0.0031736316045258943,0.0024353510519325994,0.2812611569755858,0.05613352426406871,0.09281618180194331,0.04281618180194331,0.011439729895964763,0.13700369974535076,0.18946387178290738,0.02896348833084781,0.0015640491090486257,0.2302503691222606,0.7392220934378431,1.0000000000000002,0.5782075211706149,0.5848986032078398,0.3268053470918441,193.0695321522276,-7.403633262015319e-12,0.0,-3.1086244689504383e-15,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,166.0,167.22103112977265,3.5841485998568423,1.4736035942834478,1.992,2.013576225484863,1.000847459410026,2.316093531444813,-0.21296632142444438,0.25486215672300827,-2.462614979554944,1.9803071090257036,-4.126626039216287,-2.903131718259257,0.324093531444813,0.02157622548486282,1.5921485998568423,0.014798243443108774,0.0159069348347397,0.014854856019471792,0.0028548560194717916,0.007622942110714643,0.015218298150543319,0.0032182981505433188,0.002470396793796681,0.28137835157415697,0.05653219142748245,0.0928548560194718,0.042854856019471796,0.011624794796773742,0.137806173827666,0.18984083185743392,0.029163569485163313,0.0015920710380558417,0.2302886596662404,0.7389556998105404,0.9999999999999999,0.5776698635354637,0.584464139219969,0.329658652522633,194.05784114069718,-7.222444864396493e-12,-4.440892098500626e-16,-3.9968028886505635e-15,-1.1102230246251565e-16,0.0
equilibrium_sigma_1.35,167.0,166.22103112977265,3.5989659929088806,1.4895702518065284,2.004,2.028450694927594,1.0084686404833203,2.331334493757109,-0.21047813494375123,0.2930123156971236,-2.4344985460836113,1.992116001306139,-4.093533232783569,-2.8740696133205144,0.327334493757109,0.024450694927593997,1.5949659929088806,0.014836652273837556,0.016026518946321063,0.014894194812910953,0.002894194812910953,0.007619484027929599,0.015263760617667543,0.003263760617667543,0.0025060843644730824,0.28149756003912413,0.05693306522477,0.09289419481291096,0.04289419481291096,0.01181366288066532,0.13861960044771363,0.19022381351127973,0.029366743162281266,0.0016207476456491915,0.230327581755331,0.7386849274367385,1.0,0.5771248677000318,0.5840243342995517,0.3325626217200645,195.045959218267,-7.037259663889017e-12,2.220446049250313e-16,-3.774758283725532e-15,0.0,0.0
