scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,shadow_capability_to_capital,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
equilibrium_sigma_1.35,183.0,150.22103115012817,3.8418086009729278,1.761942819563782,2.196,2.272343735876563,1.1302443240244124,2.5820362593236776,-0.1652776580471298,0.9355427021996536,-0.8264001173641284,-1.974968232983215,2.18044229814952,-3.5436019658899482,-2.397025230590581,0.38603625932367747,0.07634373587656285,1.6458086009729276,0.01555275675913545,0.018057919786268393,0.015627141319417594,0.0036271413194175935,0.007621265145144326,0.016115895655754997,0.004115895655754997,0.0031778997344744653,0.2837186100588412,0.063647286945764,0.0936271413194176,0.0436271413194176,0.015437305976709864,0.15328748084700808,0.6777793273113585,0.20457334341703284,0.1972840930930283,0.03309290477962864,0.0021860954516188485,0.2310484911283764,0.733672508640376,1.0,0.5672973878325045,0.5761922438014749,0.3868874491253803,210.82640549120694,-4.158451361035986e-12,0.0,-1.3322676295501878e-14,-1.1102230246251565e-16,0.0,1.7962575871166564e-12,4.975152234631963e-13,1.794189796733292e-12,6.561903798107949e-13
equilibrium_sigma_1.35,184.0,149.22103115012817,3.857387296015291,1.7800679966356914,2.208,2.287997402975842,1.1378675675806933,2.598183172483288,-0.16207521153229143,0.9778343100471463,-0.8022336865885451,-1.9456247753393257,2.192167954495379,-3.5078536152163844,-2.3664165642657755,0.3901831724832876,0.07999740297584168,1.6493872960152909,0.01560479506758665,0.018192591408482586,0.015680357075027733,0.0036803570750277327,0.007625306085305924,0.01617813070176055,0.004178130701760551,0.0032271554073481923,0.28387986992432646,0.06408552819660007,0.09368035707502774,0.04368035707502774,0.01570737745602682,0.15431883414588596,0.6773557084934119,0.2046477417099721,0.1977917340750195,0.03335936090924486,0.002229368789307531,0.23110055350199663,0.733310716799451,1.0,0.5666063811222564,0.5756483063520506,0.39084206290081847,211.81059851479947,-3.9896974612929625e-12,-4.440892098500626e-16,-1.4876988529977098e-14,-1.1102230246251565e-16,0.0,-2.7099761670812406e-11,-7.247508149177406e-12,-2.7137528335607897e-11,-9.865279600174137e-12
equilibrium_sigma_1.35,185.0,148.22103115012817,3.873018518500997,1.7983283175347318,2.22,2.3037047823228223,1.1454951058546334,2.614392925773662,-0.15882301897556284,1.0203927590832222,-0.7779355584515095,-1.9162063305115304,2.203887516031276,-3.471930785275136,-2.335709926511943,0.3943929257736616,0.08370478232282208,1.6530185185009967,0.015657815563592595,0.018328208487033332,0.01573456972772066,0.003734569727720658,0.0076298560066469755,0.016241580897968788,0.004241580897968788,0.0032773958702492223,0.2840441506900626,0.06452591416688712,0.09373456972772067,0.04373456972772066,0.01598337226573223,0.15536513895487353,0.6769259484811277,0.2047230832966551,0.19830826721526507,0.03363027808778076,0.002273752539969218,0.2311535562484993,0.7329424131237506,0.9999999999999999,0.5659053569002347,0.5750973519657401,0.39487141642622864,212.79451388003937,-3.823164007599189e-12,2.220446049250313e-16,-1.6209256159527285e-14,0.0,0.0,-2.6625490007203823e-11,-6.866548996065092e-12,-2.673234203443009e-11,-9.666899225546643e-12
equilibrium_sigma_1.35,186.0,147.22103115012817,3.8887032624965365,1.816724730849722,2.232,2.319466882675475,1.1531274521475559,2.6306667494435563,-0.1555200833071093,1.0632208862233865,-0.7535038446263356,-1.8867127076808945,2.215600826246686,-3.435831291107595,-2.304904569234022,0.39866674944355607,0.08746688267547498,1.6567032624965363,0.015711842131712714,0.018464777280685803,0.015789803124370096,0.0037898031243700954,0.007634923591656101,0.016306276600097647,0.004306276600097646,0.003328645807876285,0.2842115246193033,0.06496843259758403,0.0937898031243701,0.0437898031243701,0.016265439345963112,0.15642666537750613,0.6764899363319798,0.2047993817331288,0.1988338981553694,0.03390575231881167,0.0023192810338129714,0.23120752129855623,0.7325674453488192,1.0000000000000002,0.5651941341970708,0.5745392678095003,0.39897717090773005,213.77814551846194,-3.660183267584216e-12,0.0,-1.7319479184152442e-14,0.0,0.0,2.3500285051269998e-11,5.797303609389459e-12,2.3313788399814683e-11,8.516564189986475e-12
equilibrium_sigma_1.35,187.0,146.22103115012817,3.904442546309835,1.835258191402059,2.244,2.3352847369916643,1.1607651285623584,2.64700590456199,-0.15216538240957034,1.1063215730826346,-0.7289366183194244,-1.857143739767142,2.227307724503079,-3.399552921398765,-2.2739997508458885,0.4030059045619896,0.09128473699166406,1.660442546309835,0.01576689936741106,0.018602303992490604,0.015846081814276596,0.0038460818142765953,0.007640517760805533,0.01637224909423196,0.004372249094231961,0.0033809306310139675,0.28438206610386846,0.06541306998485709,0.0938460818142766,0.0438460818142766,0.016553731409420125,0.15750368939692894,0.6760475586884466,0.20487665076866704,0.19936883854399265,0.034185882146246536,0.002365989796564634,0.23126247118336282,0.7321856568738259,0.9999999999999999,0.5644725281040576,0.5739739385182964,0.4031610269103188,214.76148720297783,-3.4998670628283435e-12,-2.220446049250313e-16,-1.7763568394002505e-14,0.0,0.0,3.209271390303137e-11,7.616053621095631e-12,3.1920462800760774e-11,1.1615528851260937e-11
equilibrium_sigma_1.35,188.0,145.22103115012817,3.920237413216551,1.853929660187231,2.2560000000000002,2.351159403146422,1.1684086662497155,2.6634116839619297,-0.14875786837866345,1.1496977469180432,-0.7042319132691879,-1.8274992844527231,2.2390080459419406,-3.3630934380225397,-2.2429947366537637,0.4074116839619295,0.0951594031464218,1.6642374132165507,0.015823012601567238,0.018740794763634085,0.01590343107400307,0.00390343107400307,0.007646647686839779,0.01643953061902792,0.00443953061902792,0.0034342764987371766,0.28455585173940323,0.06585981152409032,0.09390343107400308,0.043903431074003074,0.01684840501626165,0.15859649301713843,0.6755986997199975,0.20495490434671565,0.19991330624514944,0.03447076873170259,0.00241391559432976,0.2313184290507864,0.7317968866231813,1.0,0.5637403496785172,0.5734012461098043,0.4074247252084227,215.74453254304913,-3.3422153933315712e-12,-2.220446049250313e-16,-2.1316282072803006e-14,-1.1102230246251565e-16,0.0,2.6530305730076975e-12,6.048772593914009e-13,2.6460916791037903e-12,9.598190298110154e-13
equilibrium_sigma_1.35,189.0,144.22103115012817,3.9360889322002546,1.872740104307518,2.2680000000000002,2.367091964663458,1.1760586056649616,2.679885413213256,-0.14529646676385166,1.1933523815865705,-0.6793877227209475,-1.7977792252365137,2.2507016213925093,-3.3264505755767084,-2.211888799243432,0.4118854132132559,0.0990919646634576,1.6680889322002543,0.01588020792779929,0.018880255667114182,0.015961876933903794,0.003961876933903794,0.007653322810506857,0.016508154416783327,0.004508154416783327,0.0034887103517178275,0.28473296040576906,0.06630864105163023,0.0939618769339038,0.0439618769339038,0.017149620648488125,0.1597053644072461,0.6751432410638385,0.20503415660566943,0.20046752555400082,0.03476051593436871,0.0024630964801950427,0.23137541868673828,0.7314009688986979,0.9999999999999999,0.562997405847145,0.5728210698953108,0.41177004764711306,216.72727497950385,-3.1874503036988244e-12,0.0,-2.220446049250313e-14,0.0,0.0,-3.10780116918874e-11,-6.794186740988195e-12,-3.107707494121037e-11,-1.1246241785056732e-11
equilibrium_sigma_1.35,190.0,143.22103115012817,3.951998198726943,1.8916904969005044,2.2800000000000002,2.383083531481148,1.1837154968434875,2.6964284516346715,-0.14178007578060914,1.2372884985368233,-0.6544019983636811,-1.7679834725131078,2.262388277279322,-3.289622040886819,-2.1806812188629783,0.41642845163467124,0.1030835314811478,1.6719981987269428,0.015938512229584645,0.01902069270127948,0.01602144620535139,0.00402144620535139,0.0076605528566699894,0.016578154757862507,0.004578154757862506,0.0035442599233270755,0.2849134733495497,0.06675954098507551,0.0940214462053514,0.044021446205351394,0.017457542783688433,0.1608305980494365,0.6746810617641389,0.20511442187951276,0.2010317274216872,0.03505523039360485,0.0025135718426632803,0.23143346453358893,0.730997733230143,1.0,0.5622434993068776,0.5722332863862155,0.41619881801018155,217.70970777929136,-3.035793838535028e-12,-2.220446049250313e-16,-2.3092638912203256e-14,-1.1102230246251565e-16,0.0,-3.137400408914637e-11,-6.5670004156803685e-12,-3.145939411752785e-11,-1.1365327082235588e-11
equilibrium_sigma_1.35,191.0,142.22103115012817,3.9679663355477683,1.9107818170612605,2.2920000000000003,2.3991352407470217,1.1913798996928489,2.7130421933429982,-0.13820756549618674,1.2815091678290957,-0.6292726492321647,-1.7381119646802268,2.274067835529788,-3.2526055124850988,-2.1493712838031285,0.421042193342998,0.10713524074702141,1.675966335547768,0.015997953208361587,0.019162111783226618,0.0160821665091049,0.004082166509104899,0.007668347851233798,0.016649566969562102,0.0046495669695621016,0.0036009537818237902,0.28509747427001486,0.06721249226178078,0.0940821665091049,0.0440821665091049,0.017772339967896067,0.16197249489045734,0.6742120382098085,0.20519571469829517,0.20160614968915067,0.03535502161431308,0.0025653824559831425,0.23149259170866995,0.7305870042210338,1.0,0.5614784284233936,0.5716377691960353,0.4207129028952178,218.69182403005695,-2.887690087050032e-12,0.0,-2.55351295663786e-14,0.0,0.0,2.6617107823367903e-11,5.303438244119718e-12,2.6373372236099257e-11,9.648982134125017e-12
equilibrium_sigma_1.35,192.0,141.22103115012817,3.9839944935394818,1.930015049759605,2.3040000000000003,2.415248257650308,1.1990523843055079,2.7297280683449676,-0.13457777698466655,1.3260175091917934,-0.6039975405678115,-1.7081646692732653,2.2857401134819746,-3.2153986400550987,-2.1179582907714734,0.42572806834496735,0.11124825765030755,1.6799944935394815,0.016058559411313858,0.01930451874207828,0.01614406630442238,0.0041440663044223815,0.007676718138437871,0.016722427516047134,0.004722427516047133,0.0036588213592203545,0.28528504940734056,0.06766747427592876,0.09414406630442239,0.044144066304422386,0.018094184887342293,0.16313136249695384,0.6737360440706956,0.20527804978844458,0.20219103733085256,0.03566000205524147,0.002618570532459179,0.23155282601925978,0.7301686013930395,0.9999999999999999,0.5607019871270409,0.5710343889375067,0.4253142125931226,219.67361663466056,-2.7429170046389117e-12,0.0,-2.6645352591003757e-14,0.0,0.0,3.757917241276054e-11,7.146949698721983e-12,3.733769890490457e-11,1.3654332005341718e-11
equilibrium_sigma_1.35,193.0,140.22103115012817,4.000083852569181,1.9493911857490316,2.316,2.4314237762790403,1.2067335312878675,2.7464875436670084,-0.130889521455976,1.370816693102777,-0.5785744926462546,-1.6781415841303482,2.2974049237928718,-3.177999043854806,-2.0864415452646563,0.4304875436670086,0.11542377627904044,1.6840838525691808,0.016120360261279776,0.019447919312129414,0.016207174919774366,0.004207174919774365,0.007685674399384671,0.016796773978366986,0.004796773978366985,0.003717892944621326,0.2854762876356799,0.06812446481351378,0.09420717491977437,0.04420717491977437,0.018423254438796315,0.16430751521427037,0.6732529502323609,0.20536144207287466,0.20278664270788574,0.03597028722020617,0.0026731797767986787,0.2316141939804874,0.7297423390225077,1.0,0.5599139648064388,0.5704230131147976,0.4300047019734739,220.6550783053976,-2.601474591301667e-12,-2.220446049250313e-16,-2.930988785010413e-14,-1.1102230246251565e-16,0.0,3.7505103189783284e-12,6.794877160931634e-13,3.737090498168172e-12,1.3669143941741346e-12
equilibrium_sigma_1.35,194.0,139.22103115012817,4.016235622376227,1.9689112214662141,2.328,2.4476630204951038,1.214423932103476,2.763322124521359,-0.12714157936100046,1.415909941891094,-0.55300127957512,-1.6480427385892624,2.309062074347418,-3.1404043141237725,-2.054820361939443,0.4353221245213592,0.11966302049510391,1.6882356223762272,0.016183386090135934,0.019592319125860912,0.0162715225856934,0.0042715225856934,0.007695227672337938,0.0168726451410528,0.0048726451410528,0.0037781997686003876,0.2856712805627073,0.0685834399848263,0.0942715225856934,0.044271522585693404,0.018759729798191467,0.16550127432856815,0.672762624729488,0.2054459066708542,0.20339322583040648,0.036285995752277145,0.0027292554425632325,0.23167672283951596,0.7293080259656436,0.9999999999999999,0.5591141461998592,0.5698035060106817,0.4347863713765278,221.63620155777593,-2.4633628470382973e-12,-2.220446049250313e-16,-3.108624468950438e-14,2.220446049250313e-16,0.0,-3.576182058817601e-11,-6.159801835270429e-12,-3.573548401636373e-11,-1.3082658220642251e-11
equilibrium_sigma_1.35,195.0,138.22103115012817,4.032451043495761,1.9885761589256108,2.34,2.463967244851483,1.2221241894397432,2.7802333555200285,-0.12333269946274994,1.4613005308800284,-0.5272756280455824,-1.6178681947125817,2.320711368168464,-3.1026120104505956,-2.0230940649737144,0.4402333555200286,0.12396724485148303,1.692451043495761,0.01624766817202726,0.019737723706868767,0.016337140468567858,0.004337140468567858,0.0077053893735009905,0.016950081038746845,0.0049500810387468445,0.0038397739898776706,0.2858701226320238,0.06904437415544629,0.09433714046856786,0.04433714046856786,0.019103796487306094,0.16671296823301351,0.6722649326776251,0.20553145889767271,0.20401105463126373,0.036607249531216225,0.00278684439083841,0.2317404405961732,0.7288654654817722,1.0,0.5583023112838809,0.5691757285679575,0.43966126750632845,222.61697870421153,-2.3292479056635784e-12,0.0,-3.3306690738754696e-14,-1.1102230246251565e-16,0.0,-3.7082368425922496e-11,-6.058924195695425e-12,-3.7164608196471605e-11,-1.3626181780135305e-11
equilibrium_sigma_1.35,196.0,137.22103115012817,4.048731388216767,2.008387005607147,2.352,2.480337735544832,1.229834917596168,2.7972228219350215,-0.11946159787570121,1.506991789565707,-0.5013952160414401,-1.5876180485432938,2.3323526033280224,-3.064619661107216,-1.9912619884190432,0.4452228219350216,0.1283377355448323,1.6967313882167674,0.016313238757858797,0.019884138462710428,0.01640406070591454,0.00440406070591454,0.007716171318794318,0.017029122973966082,0.005029122973966082,0.003902648755271798,0.2860729112300441,0.06950723987536415,0.09440406070591455,0.044404060705914544,0.019455644438138384,0.16794293259785073,0.6717597362033272,0.20561811426406781,0.2046404052507905,0.0369341737742138,0.0028459951511949225,0.23180537602364365,0.7284144550509475,0.9999999999999998,0.55747823515944,0.568539538264946,0.4446314843249242,223.59740184749725,-2.19824158875781e-12,-2.220446049250313e-16,-3.6637359812630166e-14,2.220446049250313e-16,0.0,3.022351813264379e-11,4.670375197690646e-12,2.9932844397562164e-11,1.1134628809250646e-11
equilibrium_sigma_1.35,197.0,136.22103115012817,4.065077961585682,2.028344774338248,2.364,2.496775811414525,1.2375567428986831,2.8142921510107923,-0.11552695706846361,1.5529871028401419,-0.47535767149810604,-1.5572924313901413,2.34398557286008,-3.0264247623395955,-1.9593234765406427,0.45029215101079245,0.132775811414525,1.701077961585682,0.016380131109541257,0.020031568677699903,0.01647231644268054,0.0044723164426805385,0.007727585746112622,0.01710981358815644,0.0051098135881564415,0.003966858215243008,0.28627974679600166,0.06997200780666499,0.09447231644268055,0.04447231644268054,0.019815468054644198,0.1691915105446924,0.6712468943725689,0.20570588847541466,0.2052815623338475,0.03726689714011104,0.002906757985042647,0.23187155868501824,0.7279547861898282,1.0000000000000002,0.5566416879350561,0.5678947889845788,0.4496991639440462,224.5774628741889,-2.0725643423702422e-12,0.0,-3.952393967665557e-14,2.220446049250313e-16,0.0,4.416272209040173e-11,6.447006123400101e-12,4.386781216059177e-11,1.635870952587659e-11
equilibrium_sigma_1.35,198.0,135.22103115012817,4.081492102440977,2.048450483167281,2.376,2.513282824973493,1.2452903041353998,2.831443013324392,-0.11152742483471778,1.5992899122475954,-0.44916057091968575,-1.5268915111457058,2.3556100646753846,-2.988024777627673,-1.9272778841481009,0.4554430133243921,0.13728282497349298,1.7054921024409775,0.016448379536733962,0.0201800195056454,0.016541941869543393,0.004541941869543393,0.007739645339036653,0.017192196903881296,0.005192196903881296,0.004032437561640734,0.2864907329380103,0.07043864664904143,0.0945419418695434,0.0445419418695434,0.020183466271405923,0.17045905282463247,0.6707262631175861,0.20579479743062692,0.20593481933864324,0.0376055518371057,0.0029691849514461065,0.23193901895288108,0.727486244258567,0.9999999999999999,0.5557924346074962,0.5672413308769995,0.454866497515716,225.5571534476377,-1.949995720451625e-12,0.0,-4.218847493575595e-14,2.220446049250313e-16,0.0,5.154068144497259e-12,7.089190345865859e-13,5.135159658609112e-12,1.9206945062189007e-12
equilibrium_sigma_1.35,199.0,134.22103115012817,4.097975184469177,2.068705155227387,2.388,2.5298601634620033,1.2530362530106862,2.8486771241909947,-0.10746161323534809,1.6459037172687552,-0.4228014379586318,-1.4964154936387386,2.367225861478606,-2.9494171369219733,-1.8951245769179872,0.4606771241909948,0.14186016346200336,1.7099751844691768,0.016518019437885598,0.020329495962530992,0.016612972263924698,0.004612972263924698,0.007752363252711964,0.017276318389214396,0.005276318389214395,0.004099423080994313,0.2867059765573476,0.07090712306258687,0.0946129722639247,0.0446129722639247,0.020559842608794718,0.17174591799996913,0.6701976951622348,0.20588485722073033,0.20660047885717875,0.0379502737339908,0.0030333299754790963,0.23200778803639802,0.7270086082541322,1.0,0.5549302349400206,0.5665790102154981,0.4601357261227497,226.53646500047685,-1.830535723001958e-12,-2.220446049250313e-16,-4.596323321948148e-14,-2.220446049250313e-16,0.0,-4.130227757026539e-11,-5.337300046370785e-12,-4.12797400428655e-11,-1.5494687130579443e-11
equilibrium_sigma_1.35,200.0,133.22103115012817,4.114528617311525,2.0891098185949724,2.4,2.546509249953443,1.2607952546289278,2.865996245128632,-0.10332809749982763,1.6928320766561658,-0.3962777419388066,-1.4658646240174007,2.3788327406882077,-2.9105992358296,-1.8628629316982794,0.46599624512863214,0.14650924995344328,1.7145286173115255,0.01658908734122226,0.020480002919207933,0.016685444032291476,0.0046854440322914755,0.007765753140328825,0.017362224997707898,0.005362224997707898,0.0041678521611743236,0.28692558797664086,0.07137740158913693,0.09468544403229148,0.04468544403229148,0.02094480522425504,0.17305247263038293,0.6696610399455204,0.20597608412714316,0.2072788529496204,0.03830120247526234,0.0030992489192538594,0.23207789800414524,0.7265216506013386,1.0,0.5540548433376434,0.5659076692448897,0.46550914166133767,227.5153887269952,-1.7172929744901921e-12,-2.220446049250313e-16,-4.8627768478581856e-14,2.220446049250313e-16,0.0,-4.39774466842735e-11,-5.3228602081567544e-12,-4.409437398544824e-11,-1.6617592718537466e-11
equilibrium_sigma_1.35,201.0,132.22103115012817,4.131153847713327,2.109665506141099,2.412,2.5632315445043248,1.2685679880056486,2.8834021853805716,-0.09912541488917004,1.740078609815245,-0.36958689632585395,-1.4352391881655446,2.3904304743595044,-2.8715684347564374,-1.8304923367958397,0.47140218538057166,0.15123154450432486,1.7191538477133275,0.016661620947352532,0.0206315450941045,0.0167593947543846,0.0047593947543846,0.007779829180817866,0.017449965237226195,0.005449965237226195,0.004237763355785518,0.2871496810738927,0.07184944457171571,0.09475939475438461,0.044759394754384604,0.021338566959201808,0.17437909146335756,0.6691161435433839,0.2060684946196221,0.20797026349259315,0.038658481600155975,0.0031669996557110963,0.23214938180689948,0.7260251369372335,1.0,0.5531660087195504,0.5652271460221014,0.47098908771540626,228.4939155752269,-1.6080470288670767e-12,-2.220446049250313e-16,-5.306866057708248e-14,2.220446049250313e-16,0.0,3.441055079766997e-11,3.9033186405301734e-12,3.409635768170105e-11,1.3051361207050416e-11
equilibrium_sigma_1.35,202.0,131.22103115012817,4.147852360728596,2.1303732553768593,2.424,2.580028545361501,1.2763551466114937,2.9008968035024028,-0.09485206351485775,1.7876469982407608,-0.3427262571360985,-1.4045395141513817,2.402018829111375,-2.8323220579936565,-1.7980121922418664,0.4768968035024028,0.1560285453615009,1.7238523607285958,0.01673565917176456,0.02078412704600161,0.01683486322887643,0.00483486322887643,0.0077946061071648,0.017539589232118402,0.005539589232118402,0.004309196419693961,0.28737837342083766,0.07232321207262622,0.09483486322887644,0.044834863228876434,0.021741345381041194,0.17572615762919622,0.6685628485886005,0.20616210535387097,0.20867504254271743,0.03902225866582984,0.0032366421452904763,0.23222227329555062,0.7255188258933291,1.0,0.5522634743884385,0.5645372742483432,0.4765779604177264,229.47203623891932,-1.5023537969227618e-12,-2.220446049250313e-16,-5.617728504603292e-14,2.220446049250313e-16,0.0,5.2101271214022304e-11,5.503056343947321e-12,5.17923481879734e-11,1.9918092349080485e-11
equilibrium_sigma_1.35,203.0,130.22103115012817,4.1646256809643205,2.151234108290421,2.436,2.596901790210736,1.2841574389438388,2.9184820090093053,-0.09050650111893699,1.835540986998213,-0.31569312129220806,-1.3737659737112677,2.4135975660571862,-2.792857392761708,-1.7654219100381359,0.4824820090093054,0.16090179021073592,1.7286256809643206,0.01681124219027655,0.020937753166874632,0.01691188952155135,0.00491188952155135,0.007810099236435431,0.017631148783170403,0.0056311487831704025,0.004382192335672386,0.28761178642894347,0.07279866178936117,0.09491188952155136,0.044911889521551354,0.022153362819717227,0.17709406284022017,0.6680009941889613,0.20625693316875401,0.20939353271494132,0.03939268537470895,0.0033082385155627256,0.23229660724207749,0.725002468867651,1.0000000000000002,0.5513469778970523,0.5638378830927065,0.482278209299115,230.44974114907987,-1.4002132786572474e-12,-4.440892098500626e-16,-5.995204332975845e-14,2.220446049250313e-16,0.0,6.95106125436773e-12,6.809483532599359e-13,6.932721757779703e-12,2.679636026958754e-12
equilibrium_sigma_1.35,204.0,129.22103115012817,4.181475373851749,2.1722491111749105,2.448,2.6138528574549076,1.2919755891216946,2.9361597640804744,-0.08608714381919391,1.8837643862436002,-0.2884847249313103,-1.3429189837704878,2.4251664407405347,-2.753171688221451,-1.732720914385236,0.48815976408047446,0.16585285745490763,1.7334753738517494,0.01688841148983919,0.021092427674806145,0.016990515016958467,0.004990515016958467,0.007826324502448752,0.017724697429777336,0.005724697429777336,0.004456793376572676,0.28785004550593474,0.0732757489676036,0.09499051501695847,0.04499051501695847,0.02257484639815921,0.17848320759385897,0.6674304158438557,0.20635299508306515,0.21012608757545292,0.0397699177060426,0.003381853143909879,0.23237241936951553,0.7244758097805318,0.9999999999999999,0.5504162509121144,0.5631287970069258,0.4880923381269284,231.42702046484882,-1.3025136524902337e-12,-2.220446049250313e-16,-6.417089082333405e-14,0.0,0.0,-4.7888970566845046e-11,-4.333020053870484e-12,-4.7924823831646535e-11,-1.8624581044068833e-11
equilibrium_sigma_1.35,205.0,128.22103115012817,4.198403046979795,2.19341931445106,2.46,2.63088336755688,1.2998103375178482,2.953932085337354,-0.08159236480510446,1.932321072808024,-0.26109824164303586,-1.3119990079977613,2.436725203076333,-2.713262154420554,-1.6999086418811933,0.4939320853373541,0.17088336755687994,1.738403046979795,0.016967209919449527,0.02124815460706152,0.0170707824718302,0.005070782471830199,0.007843298489199381,0.017820290532100103,0.005820290532100102,0.00453304314085301,0.2880932802176673,0.07375442631292058,0.0950707824718302,0.045070782471830204,0.02300602805607699,0.17989400138058176,0.6668509453588647,0.20645030829188776,0.21087307205197553,0.04015411605206836,0.003457552743415009,0.23244974637677362,0.723938584827743,0.9999999999999999,0.5494710190750102,0.5624098355302322,0.49402290572199203,232.40386406421564,-1.2101430968414206e-12,0.0,-6.838973831690964e-14,0.0,0.0,-5.2347286227938383e-11,-4.3539616356724764e-12,-5.256999349723124e-11,-2.0546914863972532e-11
equilibrium_sigma_1.35,206.0,127.22103115012817,4.215410351481441,2.2147457724831803,2.472,2.647994984438197,1.3076624414255111,2.9718010456942165,-0.07702049298713742,1.981214991841708,-0.23353078064147237,-1.2810065583956085,2.4482735972979293,-2.673125961182479,-1.6669845416911182,0.4998010456942166,0.17599498443819694,1.7434103514814407,0.017047681743153353,0.021404937813346517,0.017152736071035853,0.005152736071035852,0.007861038465756587,0.017917985335458297,0.005917985335458297,0.004610986601427669,0.2883416244576844,0.07423464390063392,0.09515273607103586,0.04515273607103586,0.02344714456639268,0.18132686289642302,0.6662624107584691,0.206548890162495,0.21163486286150218,0.040545445358859275,0.0035354064520606693,0.23252862596323806,0.723390522225842,1.0,0.5485110018593965,0.5616808130839449,0.5000725267532192,233.38026153437846,-1.120881165661558e-12,-2.220446049250313e-16,-7.438494264988549e-14,-2.220446049250313e-16,0.0,3.9291087744475206e-11,3.0203339829171227e-12,3.899626108139209e-11,1.548708210286076e-11
equilibrium_sigma_1.35,207.0,126.22103115012817,4.232498983487882,2.2362295433894817,2.484,2.6651894169488877,1.3155326757660728,2.9897687762895373,-0.07236981159284861,2.030450158528715,-0.20577938486076652,-1.2499421969258186,2.459811361910937,-2.6327602369241205,-1.633948075681552,0.5057687762895373,0.18118941694888768,1.748498983487882,0.01712987269315469,0.021562780949316112,0.017236421485519383,0.005236421485519383,0.007879562421954395,0.018017841054707162,0.006017841054707162,0.004690670154516852,0.28859521662278603,0.07471634908453857,0.09523642148551939,0.04523642148551939,0.023898437543615415,0.18278222026048285,0.6656646361967127,0.20664875822978354,0.21241184895707332,0.040944075272108395,0.0036154859253761922,0.23260909684756867,0.7228313419549468,1.0,0.5475359124254764,0.5609415387550332,0.5062438725030448,234.35620216193007,-1.0365042157900461e-12,-2.220446049250313e-16,-7.882583474838611e-14,0.0,0.0,6.172638442047962e-11,4.321213525892986e-12,6.147935632805357e-11,2.456457606769824e-11
equilibrium_sigma_1.35,208.0,125.22103115012817,4.2496706856335225,2.2578716888450687,2.496,2.682468420391311,1.3234218338320918,3.0078374684938245,-0.06763855671517582,2.080030659862563,-0.17784102898250564,-1.2188065371728327,2.471338229654584,-2.5921620674158,-1.600798718521747,0.5118374684938245,0.18646842039131117,1.7536706856335225,0.01721383002646326,0.02172168747034394,0.01732188593346274,0.0053218859334627396,0.007898889106091479,0.01811991893196918,0.006119918931969181,0.004772141666276042,0.28885419979837196,0.07519948640354292,0.09532188593346275,0.045321885933462744,0.0243601534433342,0.18426051123696122,0.6650574418660037,0.20674993019117496,0.2132044319932164,0.041350180287886035,0.0036978654326262892,0.23269119878949426,0.7222607554899935,1.0,0.546545457471236,0.5601918160683613,0.5125396716046419,235.33167492253799,-9.57456336436735e-13,-2.220446049250313e-16,-8.415490526658687e-14,0.0,0.0,9.255263222485155e-12,5.862671459411217e-13,9.251609894844748e-12,3.719828264858727e-12
equilibrium_sigma_1.35,209.0,124.22103115012817,4.266927248595314,2.2796732738772234,2.508,2.6998337980827016,1.3313307280594497,3.0260093759899815,-0.06282491581810046,2.1299606564751867,-0.14971261740203667,-1.1876002460473072,2.482853927471452,-2.5513284944961363,-1.567535957753211,0.5180093759899815,0.19183379808270162,1.758927248595314,0.017299602588247726,0.021881660625561114,0.017409178245933028,0.005409178245933028,0.007919038065875166,0.018224282376522183,0.006224282376522183,0.00485545055051162,0.2891187219573728,0.07568399748525213,0.09540917824593304,0.04540917824593303,0.024832543551958488,0.1857621834613385,0.6644406439042131,0.20685242390092193,0.21401302680973464,0.04176393990842365,0.003782621956633719,0.2327749726223896,0.721678465512553,0.9999999999999999,0.5455393370809031,0.5594314427472595,0.5189627107524464,236.3066684697885,-8.79740724712974e-13,-2.220446049250313e-16,-9.08162434143378e-14,0.0,0.0,-5.5763560435906356e-11,-3.1734545546946435e-12,-5.5950133415194614e-11,-2.2641822444713355e-11
