scenario,terminal_boundary_z,time,path_label,population_law_log_residual,final_ces_log_residual,final_output_log_residual,ai_share_residual,inference_identity_log_residual,research_service_identity_log_residual,research_ces_log_residual,capability_law_level_residual,wage_log_residual,ai_price_log_residual,ai_marginal_cost_log_residual,gross_return_residual,net_return_residual,inverse_elasticity_residual,monopoly_foc_log_residual,research_compute_foc_log_residual,research_human_foc_log_residual,labor_market_residual,resource_constraint_residual,household_budget_residual,final_firm_zero_profit_residual,research_machine_technology_share_residual,research_machine_cost_share_residual,inference_resource_share_residual,research_resource_share_residual,investment_share_residual,consumption_share_residual,resource_share_sum_residual,production_labor_income_share_residual,aggregate_labor_income_share_residual,ai_operating_profit_share_residual,ai_markup_residual,shadow_capability_to_capital_residual,capital_rhs_residual,capability_rhs_residual,consumption_euler_rhs_residual,shadow_costate_rhs_residual,reconstructed_ai_share,reconstructed_research_machine_share,reconstructed_output_capital_ratio,reconstructed_capability_growth,reconstructed_monopoly_soc_margin,minimum_positive_share_or_soc,positive_and_interior,share_clipping_detected,bounded_exp_clipping_detected,minimum_bounded_exp_argument,maximum_bounded_exp_argument,stored_capital_law_residual,stored_capability_law_residual,stored_consumption_euler_path_residual,stored_shadow_costate_residual
equilibrium_sigma_1.5_z_32,32.0,841.4829193043488,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,0.0,-2.0816681711721685e-16,-2.0816681711721685e-16,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.220446049250313e-16,-1.7763568394002505e-15,-1.9290125052862095e-15,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,3.0531133177191805e-16,1.1102230246251565e-16,3.885780586188048e-16,9.992007221626409e-16,0.0,0.0,-5.551115123125783e-16,-3.0531133177191805e-16,-3.552713678800501e-15,0.0,-6.106226635438361e-16,0.0,-2.220446049250313e-16,-2.0122792321330962e-16,0.514084782796835,0.9761986612879249,0.3664264557899582,0.028342884842823778,0.22192563778273078,0.004884691274721172,1,0,0,-3.7289843803549605,-1.0039574441218768,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,841.850379094438,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.7763568394002505e-15,3.552713678800501e-15,0.0,4.163336342344337e-16,4.163336342344337e-16,0.0,-4.440892098500626e-15,-1.7763568394002505e-15,1.7763568394002505e-15,-6.661338147750939e-16,3.552713678800501e-15,3.1363800445660672e-15,0.0,-3.3306690738754696e-16,-2.220446049250313e-16,-6.106226635438361e-16,-2.3592239273284576e-16,-8.881784197001252e-16,-1.887379141862766e-15,0.0,-1.6653345369377348e-16,-6.106226635438361e-16,7.771561172376096e-16,6.8833827526759706e-15,0.0,1.27675647831893e-15,0.0,4.163336342344337e-16,4.2327252813834093e-16,0.516757352162022,0.9766504265186299,0.36780353372717695,0.02849537534365326,0.2219225460637515,0.004847681658560637,1,0,0,-3.7187654603551223,-1.0002063591169694,6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,842.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-5.329070518200751e-15,0.0,0.0,-3.3306690738754696e-16,0.0,-2.3592239273284576e-16,-1.1102230246251565e-16,4.440892098500626e-16,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,2.0816681711721685e-17,0.5178520927252942,0.9768331222535198,0.36837296388792623,0.028558073348794667,0.2219212750024007,0.004832499691344057,1,0,0,-3.7145962230929896,-0.9986593652203783,-6.837225161038241e-10,-2.1639120356686803e-10,-1.1262021176738912e-09,-4.958945719335528e-10
equilibrium_sigma_1.5_z_32,32.0,842.2178388845273,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,-4.440892098500626e-16,0.0,-1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,5.551115123125783e-17,3.552713678800501e-15,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.5194527739398104,0.9770978191904047,0.36921121619531866,0.02864999764859621,0.2219194116708919,0.004810279761159456,1,0,0,-3.7085172504600585,-0.9963863970875959,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,842.5852986746166,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,1.7763568394002505e-15,2.42861286636753e-17,0.0,1.7763568394002505e-15,0.0,0.0,0.0,-5.551115123125783e-17,-4.440892098500626e-15,1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,9.71445146547012e-17,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,1.6653345369377348e-16,3.552713678800501e-15,0.0,0.0,2.42861286636753e-17,0.0,-6.938893903907228e-18,0.522171280307892,0.9775408336097375,0.3706504181107925,0.028806809741401557,0.22191623391729087,0.004772488242727552,1,0,0,-3.698238755939615,-0.9924959298325806,6.938893903907228e-18,0.0,0.0,3.469446951953614e-18
equilibrium_sigma_1.5_z_32,32.0,842.9527584647058,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-2.6645352591003757e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.914335439641036e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.5249131056997142,0.97797946433417,0.3721220894749558,0.028965871816117716,0.22191301210419925,0.004734309908434128,1,0,0,-3.6879289424662716,-0.9885332810406915,-6.938893903907228e-18,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,843.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15,4.440892098500626e-16,-1.1102230246251565e-16,1.249000902703301e-16,0.0,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252673053629714,0.9780355374924019,0.3723136970463071,0.02898648764400323,0.22191259466721766,0.004729373696340999,1,0,0,-3.6866011605553233,-0.9880185084328943,-1.412212437268412e-09,-4.4939747062544555e-10,-2.3369793183958265e-09,-1.0297050746788106e-09
equilibrium_sigma_1.5_z_32,32.0,843.0801628596471,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,0.0,-2.220446049250313e-16,-1.9984014443252818e-15,-1.762479051592436e-15,-1.1102230246251565e-16,-2.220446049250313e-16,-3.3306690738754696e-16,3.3306690738754696e-16,1.1102230246251565e-16,4.440892098500626e-16,9.992007221626409e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,-2.220446049250313e-16,-3.3306690738754696e-15,0.0,-6.661338147750939e-16,0.0,-2.220446049250313e-16,-2.1510571102112408e-16,0.5258692292746052,0.9781305204751819,0.3726401018576453,0.029021557904525375,0.22191188463248798,0.0047209830744716595,1,0,0,-3.684346852468046,-0.9871421995055325,-1.1855270931615536e-09,-3.7536476357735715e-10,-1.9543205664884766e-09,-8.616329212618457e-10
equilibrium_sigma_1.5_z_32,32.0,843.320218254795,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,0.0,0.0,-1.7763568394002505e-15,-2.7755575615628914e-17,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.0816681711721685e-16,2.0816681711721685e-16,0.0,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,-2.220446049250313e-16,1.7763568394002505e-15,2.0539125955565396e-15,0.0,2.220446049250313e-16,1.1102230246251565e-16,-3.3306690738754696e-16,-1.249000902703301e-16,-4.440892098500626e-16,-8.881784197001252e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,4.440892098500626e-16,3.552713678800501e-15,0.0,6.661338147750939e-16,-2.7755575615628914e-17,2.220446049250313e-16,2.220446049250313e-16,0.5276784868117668,0.9784137061733351,0.3736272170489103,0.029127246381044136,0.22190974552077958,0.004695747709946104,1,0,0,-3.677586734554957,-0.9844967245076237,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,843.6876780448841,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,-9.71445146547012e-17,0.0,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.530467662609988,0.978843554189939,0.375166826124942,0.029290998368570652,0.22190643344390487,0.0046568047469352615,1,0,0,-3.6672110139296734,-0.9803844822703862,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,844.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,-2.42861286636753e-17,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,8.881784197001252e-16,0.0,4.579669976578771e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-2.42861286636753e-17,0.0,6.938893903907228e-18,0.5328572058588529,0.9792054450900448,0.37650331823627764,0.029432098552027258,0.22190358203349553,0.004623408300521809,1,0,0,-3.6583649699576952,-0.9768284184044589,1.6709955363847229e-09,5.225610395787061e-10,2.7297850507812527e-09,1.2063522784877545e-09
equilibrium_sigma_1.5_z_32,32.0,844.0551378349734,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-15,1.7763568394002505e-15,0.0,6.661338147750939e-16,0.0,-8.326672684688674e-17,-1.1102230246251565e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.5332808743352401,0.9792690037006987,0.37674198240115986,0.029457195251296635,0.22190307513795438,0.0046174842685518715,1,0,0,-3.6568006178130226,-0.9761947226544372,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,844.4225976250626,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,-3.552713678800501e-15,1.1102230246251565e-16,0.0,0.0,1.7763568394002505e-15,2.7755575615628914e-17,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,-2.6645352591003757e-15,0.0,-1.7763568394002505e-15,4.440892098500626e-16,-3.552713678800501e-15,-3.344546861683284e-15,0.0,-2.220446049250313e-16,-2.220446049250313e-16,6.661338147750939e-16,2.498001805406602e-16,8.881784197001252e-16,1.7208456881689926e-15,0.0,-5.551115123125783e-17,0.0,-6.106226635438361e-16,-6.8833827526759706e-15,0.0,-1.3322676295501878e-15,2.7755575615628914e-17,-4.440892098500626e-16,-4.440892098500626e-16,0.5361183655077753,0.9796900502772325,0.37835379396641394,0.02962590716485712,0.22189966985460768,0.004577789674865062,1,0,0,-3.6463543371338396,-0.9719255582285715,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,844.790057415152,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-1.1102230246251565e-16,-3.552713678800501e-15,0.0,0.0,-7.771561172376096e-16,0.0,-5.134781488891349e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.6653345369377348e-16,-5.551115123125783e-16,1.6653345369377348e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.5389803819306321,0.9801066897468983,0.38000341340312205,0.02979720703791261,0.2218962168326365,0.0045377245182685365,1,0,0,-3.6358709146482795,-0.9675750436622543,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_32,32.0,845.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.329070518200751e-15,0.0,1.7763568394002505e-15,-1.1102230246251565e-16,-1.1102230246251565e-16,-2.914335439641036e-16,0.0,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406266558613116,0.9803427506168285,0.38096332908271385,0.02989626736412674,0.22189422227462435,0.004514668979408963,1,0,0,-3.6298641970868992,-0.9650521576144158,7.316206529495162e-10,2.2988421929936997e-10,1.2002629862228886e-09,5.307345604665947e-10
