scenario,sigma_xl,sigma_hm,horizon,acceptance_tolerance,solver_tolerance,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,890.0,11.92667983378312,2.473048296240371,10.68,10.364943056193464,6.603013025748802,10.633625469862444,9.99674794733435,-0.8971616965618185,1.0096359601939735,-2.473048296240371,-0.9118441205878738,8.209742509811521,5.73669421357115,2.9475770727280963,10.679561523218284,2.3882235590323817,4.8612718552727525,3.8385077529651146,0.01253797614708932,0.004743927056307065,0.0125623252561071,0.0005623252561070997,0.0038569587301455835,0.012522701686186188,0.0005227016861861881,0.0006904400443974446,0.0905623252561071,0.040562325256107104,0.0004383806648200665,0.99956161933518,0.3628486647137919,0.9692751730704955,0.10710085958409232,0.5836580062963205,0.007469469824704696,0.000262462613502049,0.22788209192042336,0.7643859756413699,0.9999999999999999,0.4268913946417594,0.4270786176500957,32.54696933832939,0.23563913553353585,0.21064855551130346,0.05780855454225393,0.03545939257249681,0.08460016911245548,0.0,0.0,1.749541080264554,0.1475342712778057,-0.046374530137555325,-0.31505694380653537,1.246679833783121,6.039613253960852e-14,0.0,1.7763568394002505e-15,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,-1.1102230246251565e-16,0.0,1.2923238867923459e-12,-1.6983463246855734e-12,1.3040419438725692e-12,8.845797792172982e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,892.0,11.951753219757407,2.4825403414610916,10.704,10.390064940702967,6.610712492820008,10.658668316308582,10.02177575192334,-0.8957841830627409,1.0072574193361152,-2.4825403414610916,-0.9168250582704607,8.236565501436765,5.754025159975673,2.957915451735304,10.703567474075825,2.410809010258462,4.893349351719554,3.8615630343356475,0.01253541000394752,0.004748116993284621,0.012559559567657315,0.0005595595676573147,0.003842509582450186,0.012520145480969802,0.0005201454809698018,0.0006870743531321999,0.09055955956765732,0.04055955956765732,0.00043243239832297823,0.999567567601677,0.3626316025917812,0.969492958732913,0.10687648052404058,0.5862968980152388,0.007412087567561236,0.0002618184309599089,0.22787970038530225,0.7644463936161765,1.0,0.4270368262635066,0.42722157071194466,32.77931777274379,0.23555108616893214,0.20900115890609033,0.05735470575656213,0.03546433716614784,0.08483882723480296,0.0,0.0,1.7282449978185164,0.14436161672892858,-0.045331683691419045,-0.3139350592970338,1.2477532197574064,5.417888360170764e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,6.661338147750939e-16,0.0,-3.2612801348363973e-16,1.0581813203458523e-16,-1.1275702593849246e-16,-2.0079424234431542e-16
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,894.0,11.976821474525643,2.4920407595005347,10.728,10.41518129574209,6.618383069191674,10.683706051786324,10.046798455511734,-0.8944133991492897,1.0048884407810146,-2.4920407595005347,-0.9218423501266207,8.263376212858496,5.7713354533579615,2.968208151519395,10.727573363646142,2.4333436959089045,4.925384455409439,3.8846318856589677,0.012532844951286051,0.004752299860564046,0.012556795796326257,0.0005567957963262572,0.0038280681045474094,0.012517590751407681,0.0005175907514076809,0.0006837105022343692,0.09055679579632626,0.04055679579632626,0.0004265453575100743,0.9995734546424899,0.36241553760380946,0.9697097439375112,0.10665300670332711,0.5889312416251393,0.007355031821479089,0.0002611639058776888,0.22787730785370347,0.7645064964189398,1.0,0.4271815898054477,0.4273638798843793,33.01391701466789,0.2354633783730732,0.20736345106398946,0.05690354452613087,0.03546927765592322,0.08507711905811538,0.0,0.0,1.7072168229087472,0.14125672437556377,-0.04429394821367616,-0.3128187042579089,1.2488214745256432,4.618527782440651e-14,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,1.3322676295501878e-15,8.881784197001252e-16,8.881784197001252e-16,4.440892098500626e-16,0.0,-1.2016360129152304e-12,1.8175799407216253e-12,-1.276839745045777e-12,-9.141499623249727e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,896.0,12.00188460033571,2.5015495361243865,10.752,10.440292125213938,6.626024770684738,10.708738679314212,10.071816061497655,-0.8930493410538034,1.0025290465757468,-2.5015495361243865,-0.9268959446297406,8.290174630654844,5.788625094530458,2.9784552026788846,10.751579192216925,2.455827639883216,4.957377176007602,3.907714242015666,0.012530281056529285,0.004756475561700101,0.012554034011729921,0.000554034011729921,0.0038136347846994267,0.012515037564806875,0.0005150375648068743,0.0006803485787432173,0.09055403401172993,0.040554034011729925,0.00042071925589930767,0.9995792807441007,0.3622004701526849,0.9699255282801396,0.10643044027255566,0.5915608909970196,0.007298301823672851,0.00026049912923848783,0.22787491439621246,0.7645662846508763,1.0,0.42732568499770107,0.4275055448124075,33.25079187807197,0.235376013178626,0.20573540603636686,0.0564550635019219,0.035474214012452314,0.08531503655243712,0.0,0.0,1.686453094493432,0.13821815988803018,-0.04326132068578836,-0.31170787478606243,1.2498846003357098,4.085620730620576e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,1.3322676295501878e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,898.0,12.026942599569251,2.511066656903751,10.776,10.465397433160135,6.633637614097872,10.733766202045551,10.096828573414475,-0.8916920048343169,1.000179258360724,-2.511066656903751,-0.9319857883781165,8.31696074184382,5.8058940849400695,2.9886566375822694,10.77558496008002,2.4782608680049374,4.989327524908688,3.930810036854775,0.012527718387205442,0.004760643997454923,0.012551274283566609,0.0005512742835666086,0.0037992101165378045,0.012512485988798172,0.0005124859887981718,0.0006769886700737082,0.09055127428356662,0.04055127428356661,0.0004149538028275663,0.9995850461971725,0.36198640060777254,0.9701403113902015,0.10620878334061691,0.5941857010353991,0.007241896806096709,0.00025982419362115836,0.22787252008360212,0.76462575891668,1.0,0.42746911159279233,0.4276465651612725,33.489967463086344,0.23528899160111086,0.20411699777254547,0.05600925530678764,0.03547914620107533,0.08555257170653484,0.0,0.0,1.6659503969756948,0.13524451895997772,-0.042233797954448704,-0.3106025668398651,1.2509425995692514,4.1300296516055823e-14,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.3322676295501878e-15,-1.7763568394002505e-15,-8.881784197001252e-16,2.220446049250313e-16,0.0,1.2906550828084562e-12,-1.905558176529265e-12,1.3064844345267446e-12,9.249249803555681e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,900.0,12.051995474745121,2.5205921072044974,10.8,10.490497223764427,6.641221617242964,10.758788623269405,10.121835994930619,-0.8903413863735086,0.9978390973691749,-2.5205921072044974,-0.9371118260987232,8.343734533884408,5.823142426679911,2.9988124904297973,10.799590667531339,2.50064340807483,5.0212355152793275,3.9539192020651353,0.012525157010238958,0.004764805065991927,0.012548516681394721,0.0005485166813947208,0.003784794599195382,0.012509936091098517,0.0005099360910985166,0.0006736308638166655,0.09054851668139473,0.040548516681394725,0.0004092487035565051,0.9995907512964435,0.36177332930497846,0.9703540929306715,0.10598803797456471,0.5968055277071588,0.007185815995493503,0.0002591391931867558,0.22787012498481315,0.7646849198265065,1.0,0.42761186936566437,0.42778694061651007,33.73146915901357,0.23520231463884203,0.2025082001227793,0.05556611253617184,0.03548407418137537,0.08578971652888932,0.0,0.0,1.6457053596187794,0.13233442669087334,-0.04121137673059572,-0.30950277623557376,1.2519954747451205,3.552713678800501e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,0.0,0.0,0.0,1.97758476261356e-16,2.168404344971009e-17,6.938893903907228e-17,2.905661822261152e-17
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,902.0,12.077043228516212,2.5301258721867477,10.824,10.515591501349387,6.648776798931209,10.783805946409945,10.146838329850144,-0.8889974813790502,0.9955085844222324,-2.5301258721867477,-0.94227400065783,8.370495994679901,5.8403701224931535,3.0089227972269414,10.82359631487078,2.522975289843143,5.053101162029891,3.977041667969411,0.012522596992671053,0.004768958662856494,0.012545761274861282,0.0005457612748612818,0.0037703887368285977,0.012507387939227677,0.0005073879392276763,0.0006702752474985196,0.09054576127486129,0.040545761274861286,0.0004036036593414562,0.9995963963406586,0.36156125654656235,0.9705668725982824,0.10576820619931734,0.5994202280720162,0.007130058613397993,0.00025844422364384073,0.22786772916900472,0.7647437679939534,0.9999999999999999,0.4277539581138032,0.4279266708841012,33.975322647557995,0.23511598327279876,0.20090898683353173,0.05512562775697944,0.035488997907822735,0.0860264630488822,0.0,0.0,1.625714655956006,0.12948653697849444,-0.04019405359005468,-0.3084084986506124,1.253043228516212,3.419486915845482e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-1.7763568394002505e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,0.0,6.661338147750939e-16,0.0,-1.201965610375666e-12,2.008545239851056e-12,-1.2815356414952461e-12,-9.515263577064559e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,904.0,12.102085863668242,2.5396679368017425,10.848,10.540680270375365,6.656303178974409,10.808818175026316,10.171835582113129,-0.8876602853835145,0.9931877399252436,-2.5396679368017425,-0.9474722530702073,8.397245112580666,5.857577175778924,3.0189875957848917,10.847601902402154,2.5452565450071605,5.084924481808903,4.000177363343188,0.01252003840192352,0.0047731046810230385,0.012543008133799265,0.0005430081337992644,0.0037559930383658027,0.012504841600767147,0.0005048416007671468,0.0006669219088042411,0.09054300813379927,0.04054300813379927,0.00039801836751277464,0.9996019816324873,0.3613501826009937,0.9707786501236696,0.10554928999740423,0.602029660311965,0.00707462387615169,0.00025773938221983596,0.2278653327062709,0.7648023040353576,1.0,0.42789537765733415,0.42806575569060223,34.22155390603758,0.2350299984665141,0.19931933154537793,0.054687793507080563,0.03549391733004608,0.08626280331793738,0.0,0.0,1.605975003211112,0.12669953192431643,-0.03918182497368505,-0.30731972962463594,1.2540858636682408,2.5757174171303632e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,906.0,12.12712338312072,2.549218285785379,10.872,10.565763535441711,6.663800778202676,10.833825312813014,10.196827755795786,-0.8863297937438332,0.9908765838655658,-2.549218285785379,-0.9527065225064464,8.423981876386113,5.874763590600734,3.0290069257503385,10.87160743043308,2.5674872072356028,5.116705493020982,4.023326215460472,0.012517481305582709,0.004777243011015132,0.012540257328174605,0.0005402573281746044,0.0037416080174613453,0.012502297143657248,0.0005022971436572481,0.0006635709358358,0.09054025732817461,0.04054025732817461,0.0003924925215694141,0.9996075074784306,0.36114010770286803,0.9709894252714558,0.10533129130877472,0.6046336837595059,0.0070195109949321615,0.00025702476763873075,0.22786293566698693,0.7648605285704421,0.9999999999999999,0.4280361278390784,0.42820419478323535,34.47018921056053,0.23494436116598938,0.19773920779348986,0.05425260229543019,0.03549883239272927,0.08649872941060148,0.0,0.0,1.586483161729759,0.12397212125164066,-0.038174687186986134,-0.3062364645582889,1.2551233831207202,2.353672812205332e-14,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,1.293585030759381e-12,-2.0876347525677907e-12,1.3126964792942175e-12,9.604848600491822e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,908.0,12.152155789930543,2.558776903647784,10.896,10.590841301290489,6.671269618499534,10.858827363600945,10.221814855110248,-0.8850060016401713,0.988575135812015,-2.558776903647784,-0.9579767462978943,8.45070627534584,5.8919293716980565,3.0389808286661237,10.895612899274898,2.5896673122211222,5.148444215868906,4.046488150166483,0.01251492577067681,0.004781373541104039,0.012537508927856537,0.0005375089278565372,0.003727234192618417,0.012499754635964866,0.0004997546359648657,0.0006602224169225401,0.09053750892785654,0.04053750892785654,0.00038702581128415215,0.9996129741887159,0.36093103205288535,0.9711991978402716,0.105114212030675,0.607232158924556,0.006964719175799172,0.0002563004801053071,0.22786053811975318,0.7649184422243424,1.0,0.4281762085245668,0.4283419879299523,34.72125513914709,0.234859072299634,0.1961685890106078,0.05382004660276643,0.035503743035142914,0.08673423342555467,0.0,0.0,1.5672359344223217,0.12130304173623703,-0.0371726363990561,-0.30515869870951207,1.256155789930542,2.6645352591003757e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-4.440892098500626e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,1.7763568394002505e-15,-8.881784197001252e-16,2.6645352591003757e-15,2.220446049250313e-16,0.0,2.914335439641036e-16,1.474514954580286e-17,1.3183898417423734e-16,3.0834709785487746e-16
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,910.0,12.177183087288917,2.568343774673988,10.92,10.615913572803255,6.6787097227857,10.883824331356873,10.24679688440527,-0.8836889040761431,0.9862834149097885,-2.568343774673988,-0.9632828599490787,8.477418299163212,5.909074524489224,3.0489093479399747,10.919618309242578,2.611796897649232,5.18014067232322,4.069663091870757,0.012512371864404681,0.004785496157283683,0.01253476300284597,0.0005347630028459706,0.0037128720867057596,0.012497214145602342,0.000497214145602342,0.0006568764403849237,0.09053476300284598,0.040534763002845975,0.00038161792277245307,0.9996183820772275,0.3607229558176438,0.971407967662964,0.10489805401733121,0.6098249475231468,0.00691024761969084,0.00025556662126778075,0.22785814013347636,0.764976045625565,1.0,0.4283156196021786,0.4284791349195975,34.97477857510322,0.23477413277813047,0.19460744852235753,0.053390118880485414,0.03550864919179573,0.0869693074868335,0.0,0.0,1.5482301662002953,0.11869105664604583,-0.03617566864312671,-0.3040864271967454,1.257183087288917,2.531308496145357e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,-2.220446049250313e-15,0.0,0.0,1.1102230246251565e-16,-1.7763568394002505e-15,0.0,8.881784197001252e-16,8.881784197001252e-16,2.6645352591003757e-15,6.661338147750939e-16,0.0,-1.2054905684788508e-12,2.174081227546143e-12,-1.2890660761044614e-12,-9.840366802654765e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,912.0,12.202205278520234,2.57791888292161,10.944,10.640980355000082,6.686121115018805,10.908816220183354,10.271773848166683,-0.8823784958786316,0.984001439876689,-2.57791888292161,-0.9686247971484898,8.50411793799825,5.926199055076641,3.0587925288416082,10.943623660654659,2.6338760031935156,5.2117948861151255,4.0928509635662405,0.012509819654399193,0.004789610743315894,0.012532019623371422,0.0005320196233714221,0.0036985222267020695,0.012494675740578387,0.0004946757405783868,0.0006535330947468054,0.09053201962337143,0.040532019623371426,0.00037626853857367787,0.9996237314614264,0.36051587912948474,0.9716157346067503,0.10468281907968949,0.6124119125049683,0.006856095522433538,0.000254823294186763,0.2278557417780882,0.7650333394052914,0.9999999999999999,0.42845436098324524,0.4286156355620475,35.230786710366495,0.2346895434943212,0.19305575954520413,0.05296281155015544,0.03551355079270856,0.08720394374499944,0.0,0.0,1.5294627434233334,0.11613495519292366,-0.035183779816646776,-0.3030196449999192,1.258205278520233,1.5987211554602254e-14,0.0,0.0,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,2.6645352591003757e-15,8.881784197001252e-16,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,914.0,12.227222367083142,2.587502212214895,10.968,10.66604165304087,6.693503820210125,10.933803034319187,10.29674575101754,-0.8810747716971559,0.9817292290008854,-2.587502212214895,-0.974002489777243,8.530805182469692,5.943302970254797,3.0686304185303834,10.96762895383314,2.6559046705385185,5.243406882753414,4.116051686875465,0.012507269208509142,0.00479371718085194,0.012529278859833078,0.0005292788598330773,0.003684185143644568,0.012492139489284959,0.0004921394892849588,0.0006501924689765737,0.09052927885983308,0.04052927885983308,0.00037097733774434105,0.9996290226622556,0.36030980208640284,0.9718224985733092,0.10446850898522285,0.6149929180795635,0.006802262074767938,0.00025407060331076215,0.22785334312389166,0.7650903241980297,1.0000000000000002,0.42859243260211005,0.4287514896883081,35.48930704880637,0.23460530532312193,0.19151349518696922,0.05253811700364375,0.03551844776331339,0.08743813437823832,0.0,0.0,1.510930593357727,0.11363355199627609,-0.03419696568081321,-0.3019583469591307,1.259222367083142,1.0658141036401503e-14,0.0,-1.7763568394002505e-15,0.0,-1.1102230246251565e-16,0.0,1.7763568394002505e-15,0.0,0.0,-2.220446049250313e-16,0.0,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,0.0,1.3008500526767719e-12,-2.2444780409247578e-12,1.3219529637620298e-12,9.91187644114322e-12
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,916.0,12.25223435657424,2.5970937461345582,10.992,10.691097472229142,6.700857864459147,10.958784778140494,10.321712597717903,-0.8797777260027253,0.9794668001404361,-2.5970937461345582,-0.9794158679151932,8.557480023656101,5.960386277521543,3.0784230661146585,10.99163418910339,2.6778829434313205,5.274976689565879,4.139265182124504,0.01250472059405787,0.004797815349634875,0.012526540782565966,0.0005265407825659658,0.0036698613727442903,0.01248960546027078,0.0004896054602707804,0.0006468546523059615,0.09052654078256597,0.04052654078256597,0.00036574399596263953,0.9996342560040373,0.360104724752025,0.9720282594988015,0.10425512545781133,0.6175678297411251,0.006748746462392741,0.0002533086544583289,0.227850944239454,0.7651470006436949,1.0,0.42872983441614315,0.4288866971505746,35.75036740946341,0.234521419121464,0.18998062844980917,0.052116027603815646,0.03552334002398398,0.08767187159338197,0.0,0.0,1.4926306836460979,0.11118568655832302,-0.03321522185950698,-0.3009025277708588,1.260234356574239,1.6431300764452317e-14,0.0,0.0,0.0,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,0.0,2.220446049250313e-16,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.788908407135864e-16,2.3418766925686896e-16,1.0755285551056204e-16,-1.0885389811754465e-16
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,918.0,12.277241250725089,2.606693468019589,11.016,10.71614781800889,6.708183274935099,10.98376145616027,10.346674393165658,-0.878487353087932,0.977214170718085,-2.606693468019589,-0.9848648598551192,8.584142453099634,5.977448985080045,3.088170522615904,11.015639366794064,2.699810867647186,5.306504335666775,4.162491368335191,0.012502173878584502,0.0048019051274689716,0.012523805462069722,0.0005238054620697215,0.0036555514528997454,0.012487073721962894,0.0004870737219628933,0.0006435197340022292,0.09052380546206973,0.040523805462069726,0.00036056818559734865,0.9996394318144026,0.359900647155388,0.972233017354094,0.10404267017741328,0.6201365142952212,0.0066955478659552975,0.00025253755477830115,0.22784854519373077,0.7652033693855357,1.0,0.42886656640588994,0.4290212578224057,36.01399593007106,0.23443788572815463,0.18845713222561222,0.051696535683426886,0.03552822749069375,0.08790514762716167,0.0,0.0,1.4745600217696564,0.1087902227475654,-0.03223854383973013,-0.29985218199110975,1.2612412507250887,1.4210854715202004e-14,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,-3.9968028886505635e-15,0.0,0.0,1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,2.6645352591003757e-15,-6.661338147750939e-16,0.0,-1.21273477371453e-12,2.3145070929264655e-12,-1.2991361458825068e-12,-1.011492322192109e-11
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,920.0,12.302243053401142,2.616301360965724,11.040000000000001,10.741192695963633,6.715480079875114,11.008733073028345,10.37163114239697,-0.8772036470667164,0.9749713577174184,-2.616301360965724,-0.9903493921150459,8.610792462809018,5.994491101843294,3.097872840962612,11.039644487237037,2.7216884909824532,5.337989851948177,4.185730163244177,0.012499629130105057,0.004805986390263152,0.012521072969102105,0.000521072969102105,0.0036412559264370065,0.012484544342905579,0.0004845443429055789,0.000640187803561787,0.09052107296910211,0.04052107296910211,0.000355449575788946,0.9996445504242111,0.3596975692907793,0.9724367721449181,0.10383114477980447,0.622698839884237,0.006642665461058087,0.0002517574127166177,0.2278461460567821,0.7652594310694433,1.0,0.4290026285751778,0.42915517159887057,36.28022107053911,0.23435470596376398,0.1869429792940342,0.0512796335446564,0.03553311007529277,0.088137954747394,0.0,0.0,1.4567156545214364,0.10644604829349727,-0.03126692697165545,-0.2988073040363677,1.262243053401141,1.3322676295501878e-14,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,922.0,12.327239768602908,2.6259174078200003,11.064,10.766232111817793,6.7227483085999085,11.033699633531892,10.396582850586467,-0.8759266018736849,0.9727383776807041,-2.6259174078200003,-0.9958693894482334,8.637430045261588,6.011512637441588,3.107530076015596,11.063649550767298,2.7435158632757757,5.369433271095776,4.208981483349598,0.012497086416890596,0.004810059012153371,0.012518343374619482,0.0005183433746194822,0.003626975339054102,0.012482017392045464,0.0004820173920454633,0.0006368589509451184,0.09051834337461949,0.04051834337461949,0.00035038783254239805,0.9996496121674576,0.35949549111764334,0.9726395239119645,0.10362055085638489,0.6252546760113961,0.006590098418282085,0.0002509683379898154,0.22784374689911402,0.765315186344614,0.9999999999999999,0.4291380209511789,0.42928843839664443,36.54907161638556,0.23427188063053891,0.1854381423230692,0.05086531345924587,0.03553798768540754,0.08837028525409389,0.0,0.0,1.4390946674907832,0.10415207429236271,-0.030300366468107853,-0.29776788818220723,1.263239768602908,1.3766765505351941e-14,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.220446049250313e-16,0.0,1.3092096851075041e-12,-2.3759943665324634e-12,1.3327464132295574e-12,1.0166913751857853e-11
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,924.0,12.352231400469728,2.635541591170926,11.088000000000001,10.79126607144058,6.729987991547628,11.058661142596527,10.421529523047042,-0.8746562112629359,0.9705152467084623,-2.635541591170926,-1.0014247748504617,8.66405519340439,6.028513602233465,3.11714228462591,11.087654557722857,2.7652930364585147,5.4008346276294406,4.232245243985868,0.012494545806710562,0.004814122865707704,0.012515616749534907,0.0005156167495349064,0.0036127102399295813,0.01247949293850592,0.0004794929385059203,0.000633533266402253,0.09051561674953491,0.04051561674953491,0.0003453826188308658,0.9996546173811691,0.3592944125605632,0.9728412727309015,0.1034108899540659,0.6278038935632563,0.006537845903228925,0.0002501704415652641,0.2278413477895289,0.765370635865677,1.0,0.4292727435844226,0.429421058154069,36.820576682097496,0.2341894105123484,0.18394259387203987,0.05045356766920275,0.03554286022397289,0.08860213148050189,0.0,0.0,1.4216941845592468,0.10190723472373187,-0.02933885740347364,-0.29673392855942105,1.2642314004697273,1.4210854715202004e-14,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,4.440892098500626e-16,0.0,-4.354155924701786e-16,-4.9439619065339e-17,-1.5612511283791264e-16,1.4007892068512717e-16
axm_complements_sigma_xl_075_hm_2_T_1600,0.75,2.0,1600.0,1e-05,1e-06,926.0,12.377217953276842,2.6451738933513558,11.112,10.81629458084284,6.737199160253233,11.083617605285916,10.446471165230683,-0.8733924688080759,0.9683019804542088,-2.6451738933513558,-1.007015469575919,8.690667900658033,6.045494007306678,3.1267095255944746,11.111659508444664,2.787020064517234,5.43219395786859,4.255521359315072,0.012492007367585205,0.004818177821890585,0.012512893164947601,0.0005128931649476011,0.0035984611812338585,0.012476971051310848,0.0004769710513108476,0.0006302108402436168,0.09051289316494761,0.040512893164947605,0.0003404335946646325,0.9996595664053354,0.35909433350903025,0.9730420187126064,0.103202163574937,0.6303463648343134,0.006485907076507527,0.0002493638356193155,0.22783894879729044,0.7654257802905827,1.0,0.4294067965489497,0.429553030831335,37.09476571480623,0.2341072963745427,0.1824563063871162,0.0500443883857212,0.035547727589894426,0.08883348579435797,0.0,0.0,1.4045113673879301,0.0997104859744948,-0.028382394714084214,-0.2957054191571604,1.2652179532768422,-4.884981308350689e-15,0.0,0.0,1.7763568394002505e-15,1.1102230246251565e-16,0.0,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-8.881784197001252e-16,1.7763568394002505e-15,-7.771561172376096e-16,0.0,-1.2215072703325447e-12,2.4302851397983716e-12,-1.3106963431264163e-12,-1.0337836055945848e-11
