scenario,normalization,omega_h,chi,time,time_to_terminal,log_capability,log_output_per_capita,capability_growth,output_per_capita_growth,wage_growth,aggregate_labor_share,human_research_share,automated_research_share,ai_share,output_capital_ratio,singularity_time_estimate
humans_current,fixed chi,0.65,0.01,1666.9548097749553,1.9057976071958365,6.78402518962198,28.467494490507367,0.23322690515711833,3.3552239172695306,2.1590982490965547,2.759915949913824e-05,6.784335828711057e-08,0.999999999938729,0.9999588072274228,10.429418341916676,1668.9800103866094
humans_current,fixed chi,0.65,0.01,1666.9719791227678,1.8886282593832675,6.788046483785764,28.525342932489504,0.23520573434731842,3.3834260534321374,2.177239836826098,2.7035815656501072e-05,6.647673170381505e-08,0.9999999999412048,0.999959648039016,10.514890431195978,1668.9807175441006
humans_current,fixed chi,0.65,0.01,1666.9891484705806,1.8714589115704712,6.792102039304146,28.58367964405077,0.23721803595157642,3.4121027925881777,2.1956863991460462,2.6479357948641212e-05,6.512631808399398e-08,0.9999999999436004,0.9999604785727998,10.601800765687072,1668.9814198659842
humans_current,fixed chi,0.65,0.01,1667.0,1.8606073821511018,6.794683201692807,28.620805697359973,0.23850751788600424,3.430477561035184,2.207506376774434,2.6131200044683043e-05,6.428115519261604e-08,0.9999999999450737,0.9999609982113956,10.657488942032147,1668.9818612545723
humans_current,fixed chi,0.65,0.01,1667.006317818393,1.8542895637581296,6.796192438168733,28.642512877094898,0.2392646641871575,3.441266233802256,2.2144458132775817,2.5929760127955746e-05,6.379206480124472e-08,0.9999999999459173,0.9999612988679495,10.690186010560758,1668.982117339971
humans_current,fixed chi,0.65,0.01,1667.0234871662055,1.8371202159455606,6.800318277287354,28.701851094800265,0.2413465025742546,3.4709288909042653,2.2335275878489207,2.5386995802758046e-05,6.24739188413116e-08,0.9999999999481579,0.9999621089638556,10.780084088289652,1668.9828099536958
humans_current,fixed chi,0.65,0.01,1667.0406565140183,1.8199508681327643,6.804480168997931,28.761702978895528,0.24346446520318274,3.5011037115995105,2.252937524686149,2.48510384356432e-05,6.117182679761632e-08,0.9999999999503237,0.9999629089001262,10.871534233008083,1668.9834976947154
humans_current,fixed chi,0.65,0.01,1667.057825861831,1.8027815203201953,6.808678741604372,28.822077437247415,0.24561949806776895,3.5318040934700856,2.2726850246035966,2.4321861341552773e-05,5.98857348682571e-08,0.999999999952417,0.9999636987165895,10.964577047714446,1668.9841805505098
humans_current,fixed chi,0.65,0.01,1667.0749952096435,1.7856121725076264,6.812914639936828,28.882983611793463,0.24781258046959273,3.5630439069371485,2.2927806545815703,2.379943768494879e-05,5.86155888563042e-08,0.9999999999544391,0.9999644784532986,11.059254564513019,1668.9848585084794
humans_current,fixed chi,0.65,0.01,1667.0921645574558,1.7684428246952848,6.817188525935743,28.94443088681132,0.25004472649654447,3.594837517017213,2.313232281647914,2.328374047795335e-05,5.736133416597462e-08,0.9999999999563922,0.9999652481505338,11.155610308041293,1668.9855315559446
humans_current,fixed chi,0.65,0.01,1667.1033562895732,1.757251092577917,6.8199952059752125,28.984780796651105,0.25152126602123764,3.6158671873846147,2.3267592897957203,2.2951194903999245e-05,5.6552285367065815e-08,0.999999999957629,0.9999657444871551,11.219344095400137,1668.9859676281367
humans_current,fixed chi,0.65,0.01,1667.1093339052686,1.7512734768824885,6.821501079262732,29.006428897568075,0.25231698658126633,3.627199798143747,2.334049597249181,2.2774742583398735e-05,5.6122915773607514e-08,0.999999999958278,0.9999660078487982,11.253689362324579,1668.9861996801458
humans_current,fixed chi,0.65,0.01,1667.1265032530812,1.7341041290699195,6.82585299793794,29.06898753934421,0.2546304491435733,3.6601461672726168,2.3552418076976926,2.227241670448868e-05,5.490027826518234e-08,0.9999999999600981,0.9999667575888332,11.353538441235688,1668.9868628682416
humans_current,fixed chi,0.65,0.01,1667.1436726008935,1.716934781257578,6.830244999007728,29.13211697688717,0.25698624232352063,3.6936926026325465,2.376821098733549,2.177673539178915e-05,5.369336578696003e-08,0.9999999999618545,0.9999674974116082,11.455205962838162,1668.9875211073077
humans_current,fixed chi,0.65,0.01,1667.160841948706,1.699765433445009,6.834677819241786,29.195827654281402,0.25938553580956686,3.727855668184815,2.398796399180645,2.1287671033633808e-05,5.2502122078514285e-08,0.9999999999635487,0.9999682273583343,11.558742127813185,1668.988174384337
humans_current,fixed chi,0.65,0.01,1667.1780112965187,1.68259608563244,6.839152215863006,29.26013030528193,0.2618295427689313,3.7626525478591155,2.421178825881706,2.080519586237191e-05,5.1326490426932865e-08,0.9999999999651823,0.999968947470456,11.66419900226618,1668.9888226862372
humans_current,fixed chi,0.65,0.01,1667.1951806443312,1.665426737819871,6.843668967311379,29.325035964129984,0.26431952188655905,3.798101065319218,2.4439810435955702,2.0329281943210686e-05,5.0166413706513374e-08,0.999999999966757,0.9999696577896666,11.771630605195782,1668.9894659998301
humans_current,fixed chi,0.65,0.01,1667.2123499921438,1.648257390007302,6.848228874043627,29.3905559768741,0.26685677951976494,3.834219723044526,2.4672140165951246,1.9859901179496147e-05,4.9021834337263705e-08,0.9999999999682745,0.9999703583579016,11.881093000920377,1668.9901043118525
humans_current,fixed chi,0.65,0.01,1667.2295193399564,1.6310880421947331,6.852832759371381,29.456702013237173,0.26944267197671556,3.8710277287241603,2.4908901085620303,1.939702530743282e-05,4.789269429472545e-08,0.9999999999697362,0.9999710492173456,11.992644396820683,1668.9907376089518
humans_current,fixed chi,0.65,0.01,1667.2411590899637,1.6194482921873714,6.855979349950118,29.501907055382134,0.27122412115647193,3.8963834441621654,2.50720131434741,1.9086909608877006e-05,4.7135959318688e-08,0.9999999999706961,0.9999715120765534,12.069488060200275,1668.9911640860246
humans_current,fixed chi,0.65,0.01,1667.246688687769,1.6139186943821642,6.857481470339162,29.523486079046837,0.2720786079265947,3.9085450317914905,2.515023472681647,1.8940625894148147e-05,4.677893510327421e-08,0.9999999999711435,0.9999717304104356,12.106345246728974,1668.9913658776875
humans_current,fixed chi,0.65,0.01,1667.2552733616753,1.605334020475766,6.8598229068546,29.557121219913867,0.27341579736275384,3.927576115340758,2.5272648197941256,1.8714845926980832e-05,4.6227804930845315e-08,0.9999999999718274,0.9999720673954301,12.164021249823424,1668.9916781221943
humans_current,fixed chi,0.65,0.01,1667.2638580355817,1.5967493465693678,6.862175878645037,29.590920529270043,0.2747660509507491,3.946792358830862,2.539625237671232,1.8490674335016524e-05,4.568049783261872e-08,0.9999999999724982,0.9999724019798651,12.222258360363153,1668.9919891045292
humans_current,fixed chi,0.65,0.01,1667.272442709488,1.588164672663197,6.864540498683239,29.624885608281694,0.2761295606614722,3.966196480586589,2.552107316837771,1.8268107516084542e-05,4.513700636728161e-08,0.9999999999731564,0.9999727341691171,12.281064816682552,1668.9922988229866
humans_current,fixed chi,0.65,0.01,1667.281027383394,1.5795799987570263,6.866916881606233,29.659018081683598,0.27750652224432687,3.985791252541199,2.5647115455964475,1.8047141856261308e-05,4.4597323067892655e-08,0.9999999999738018,0.99997306396858,12.340449019222136,1668.9926072758556
humans_current,fixed chi,0.65,0.01,1667.2924736152693,1.5681337668818287,6.870103891310822,29.704791290734754,0.279363741749976,4.012219076379492,2.5817096491431264,1.775500540049493e-05,4.3883656192548106e-08,0.9999999999746432,0.9999734999931025,12.42054150311051,1668.993016574685
humans_current,fixed chi,0.65,0.01,1667.3039198471445,1.5566875350066312,6.873312300382367,29.750868999962602,0.28124571522962316,4.038997724111788,2.598935109443088,1.74657003825646e-05,4.317672819887873e-08,0.9999999999754627,0.9999739317915993,12.501697119062687,1668.99342361644
humans_current,fixed chi,0.65,0.01,1667.3153660790194,1.545241303131661,6.876542394993264,29.797255265082644,0.2831529398403921,4.0661342344641715,2.616390653934605,1.7179218145612498e-05,4.2476521130388937e-08,0.9999999999762612,0.9999743593769912,12.583937201800387,1668.9938283970152
humans_current,fixed chi,0.65,0.01,1667.3210891949568,1.5395181871942896,6.878165665377568,29.82056539578507,0.2841161803329539,4.079838940520857,2.6252066685050046,1.7037032854205193e-05,4.212893230914567e-08,0.9999999999766525,0.9999745715938262,12.625470741965488,1668.9940299380723
humans_current,fixed chi,0.65,0.01,1667.3268123108944,1.5337950712566908,6.879794467082957,29.843954223478747,0.285085926138039,4.093635838681331,2.6340801221455736,1.6895549994547284e-05,4.178301694662163e-08,0.9999999999770386,0.9999747827622558,12.667283660867932,1668.9942309122869
humans_current,fixed chi,0.65,0.01,1667.3325354268318,1.5280719553193194,6.881428837528491,29.867422278458754,0.286062243243165,4.1075258630098785,2.643015227099231,1.6754768475782035e-05,4.143877276435621e-08,0.9999999999774198,0.9999749928839082,12.709378790213549,1668.9944313191402
humans_current,fixed chi,0.65,0.01,1667.3382585427694,1.5223488393817206,6.883068814513439,29.890970096404207,0.2870451985310671,4.121509961878434,2.6520087479124,1.661468720095316e-05,4.1096197496695746e-08,0.9999999999777958,0.9999752019604207,12.751759000113019,1668.9946311581127
humans_current,fixed chi,0.65,0.01,1667.343981658707,1.5166257234441218,6.8847144362225015,29.914598218452333,0.288034859794954,4.135589094160719,2.661065071701857,1.6475305075707874e-05,4.075528884760938e-08,0.9999999999781668,0.9999754099934265,12.794427199738358,1668.9948304286838
humans_current,fixed chi,0.65,0.01,1667.3497047746446,1.510902607506523,6.886365741230849,29.93830719126971,0.2890312957539357,4.1497642337272005,2.6701834059041802,1.6336620999519522e-05,4.0416044534181524e-08,0.9999999999785327,0.9999756169845683,12.837386337983645,1668.9950291303314
humans_current,fixed chi,0.65,0.01,1667.355427890582,1.5051794915691517,6.888022768509732,29.962097567131774,0.29003457606903377,4.1640363667735265,2.679364131025234,1.619863387074544e-05,4.0078462261327794e-08,0.999999999978894,0.9999758229354903,12.880639404151422,1668.9952272625324
humans_current,fixed chi,0.65,0.01,1667.3582894485507,1.5023179336003523,6.888853440288825,29.974023455343886,0.2905388048907575,4.171209117843332,2.683978329335855,1.6129901316966477e-05,3.991029367004199e-08,0.9999999999790725,0.9999759255213833,12.902377105584733,1668.9953261149262
humans_current,fixed chi,0.65,0.01,1667.3611510065195,1.4994563756315529,6.889685557431975,29.985969904000605,0.29104477135941664,4.178406493567099,2.6886068745200546,1.606134258670207e-05,3.9742539721315585e-08,0.9999999999792502,0.9999760278478382,12.924189428650026,1668.9954248247618
humans_current,fixed chi,0.65,0.01,1667.3668741224571,1.493733259693954,6.891354147777077,30.00992476559694,0.29206195321865486,4.192875626889609,2.69791442813481,1.5924746040837348e-05,3.9408274607935557e-08,0.9999999999796017,0.9999762317232638,12.968039483689802,1668.9956218164946
humans_current,fixed chi,0.65,0.01,1667.3681554598586,1.4924519222925028,6.891728524163471,30.01529933759511,0.29229065266596577,4.1961287622071755,2.700005929065437,1.5894258773732674e-05,3.933366348525699e-08,0.9999999999796796,0.999976277226644,12.977898409789468,1668.9956658423805
humans_current,fixed chi,0.65,0.01,1667.3725972383945,1.4880101437565827,6.893028579737102,30.033962721483814,0.29308619423175747,4.2074447953464436,2.707284916343204,1.578884312325198e-05,3.907566461366863e-08,0.9999999999799483,0.9999764345634234,13.012192684015387,1668.9958182372038
humans_current,fixed chi,0.65,0.01,1667.3783203543321,1.482287027818984,6.894708893922676,30.058084347151357,0.2941175679925567,4.222115041576413,2.716721534091116,1.5653632725088368e-05,3.874470740772452e-08,0.9999999999802902,0.9999766363699722,13.056652187649457,1668.9960140863614
humans_current,fixed chi,0.65,0.01,1667.3840434702697,1.4765639118813851,6.896395131368378,30.08229022409314,0.295156149121023,4.236887421844596,2.7262234971377546,1.5519113732951227e-05,3.841540066381977e-08,0.9999999999806275,0.999976837144572,13.10142119663784,1668.9962093634376
humans_current,fixed chi,0.65,0.01,1667.3897665862073,1.4708407959437864,6.898087333538712,30.106580939890613,0.29620201328125007,4.251763006670051,2.7357913745098625,1.5385285030767458e-05,3.808774205087314e-08,0.9999999999809601,0.9999770368888884,13.146502957818106,1668.9964040679024
humans_current,fixed chi,0.65,0.01,1667.395489702145,1.4651176800061876,6.899785542334472,30.130957088303386,0.2972552371999743,4.266742884084035,2.745428698506226,1.5252145500381038e-05,3.776172922975305e-08,0.9999999999812883,0.9999772356045904,13.191900763617308,1668.9965981992236
humans_current,fixed chi,0.65,0.01,1667.4012128180825,1.4593945640685888,6.90148980009843,30.15541926934958,0.2983158986850314,4.281828154953539,2.7551301666910417,1.5119694022074115e-05,3.743735985089696e-08,0.9999999999816118,0.9999774332933492,13.237617952840418,1668.9967917568683
humans_current,fixed chi,0.65,0.01,1667.4069359340199,1.4536714481312174,6.9032001496219655,30.17996808939982,0.29938407664469685,4.297019936499964,2.764902221402964,1.4987929472930311e-05,3.711463156208106e-08,0.9999999999819311,0.9999776299568408,13.283657911502,1668.9969847403022
humans_current,fixed chi,0.65,0.01,1667.4183821658949,1.4422252162562472,6.906639297393507,30.229328104283596,0.301543303240041,4.327727582030982,2.784653435227752,1.4726456659010313e-05,3.6474088810013e-08,0.999999999982556,0.9999780202147435,13.376719922259843,1668.9973689823937
humans_current,fixed chi,0.65,0.01,1667.42982839777,1.4307789843810497,6.9101033371928935,30.279042114374995,0.3037335710110101,4.358875081293923,2.8046889570775555,1.446771802857579e-05,3.584008201595406e-08,0.9999999999831635,0.999978406391776,13.471114860359462,1668.9977509211983
humans_current,fixed chi,0.65,0.01,1667.441274629645,1.4193327525060795,6.913592628157376,30.32911520861894,0.3059555528814067,4.390471963634565,2.8250123723186413,1.4211704511190237e-05,3.5212592122292686e-08,0.9999999999837541,0.9999787885014765,13.566871601024056,1668.9981305523952
humans_current,fixed chi,0.65,0.01,1667.4527208615202,1.407886520630882,6.917107537238304,30.37955258660868,0.30820994136164437,4.422528034741499,2.845632147797483,1.3958406999596666e-05,3.45915999505115e-08,0.9999999999843281,0.9999791665574377,13.66401985973509,1668.9985078716436
humans_current,fixed chi,0.65,0.01,1667.4641670933952,1.3964402887559118,6.920648439428875,30.430359561809972,0.31049744926620015,4.455053387993463,2.8665521603931916,1.370781634466004e-05,3.397708622350048e-08,0.9999999999848859,0.9999795405733151,13.762590223007317,1668.9988828745813
humans_current,fixed chi,0.65,0.01,1667.4756133252702,1.3849940568809416,6.924215718001437,30.481541564920573,0.3128188104636026,4.488058415360152,2.8877831417349618,1.3459923355589375e-05,3.336903156105121e-08,0.9999999999854274,0.9999799105628262,13.86261418055885,1668.9992555568247
humans_current,fixed chi,0.65,0.01,1667.4851928344312,1.3754145477198563,6.927221781826226,30.524668792373863,0.31478816025663187,4.516057256927459,2.9057901462352373,1.3254525202848902e-05,3.286509295212572e-08,0.9999999999858689,0.9999802171272131,13.94746648344969,1668.9995656727033
humans_current,fixed chi,0.65,0.01,1667.4870595571451,1.3735478250059714,6.927809764752348,30.533104147336324,0.31517478065909516,4.521553817668516,2.909325704300121,1.321471880358331e-05,3.2767416458972656e-08,0.9999999999859537,0.9999802765397454,13.964124158881832,1668.9996259139698
humans_current,fixed chi,0.65,0.01,1667.4956442310515,1.3649631510995732,6.930523107066209,30.57202924882934,0.31696493781748675,4.54700379416659,2.925696563245455,1.3032574098634388e-05,3.232041931212452e-08,0.9999999999863383,0.9999805483974964,14.041251897400675,1668.999902153321
humans_current,fixed chi,0.65,0.01,1667.5042289049577,1.3563784771934024,6.933251903936779,30.61117405766415,0.3187753368915645,4.572740571445731,2.9422518243011098,1.2851932499628173e-05,3.1877025070840905e-08,0.9999999999867142,0.999980818011806,14.119248748999155,1669.00017708044
humans_current,fixed chi,0.65,0.01,1667.5128135788639,1.3477938032872316,6.93599633060826,30.650541056796676,0.3206063225389856,4.598769028422468,2.9589938934482816,1.2672790063711798e-05,3.143722539936407e-08,0.9999999999870821,0.9999810853885592,14.198129502302052,1669.0004506934445
humans_current,fixed chi,0.65,0.01,1667.52139825277,1.3392091293810608,6.938756565316998,30.690132771549983,0.32245824728443023,4.625094157612487,2.975925663480179,1.249514283828885e-05,3.1001011907846936e-08,0.9999999999874418,0.9999813505336553,14.277909283416317,1669.0007229904456
humans_current,fixed chi,0.65,0.01,1667.5299829266764,1.3306244554746627,6.941532789360462,30.7299517705909,0.3243314717456516,4.651721064552854,2.9930516458474896,1.2318986857893722e-05,3.056837616680355e-08,0.9999999999877933,0.999981613453013,14.358603565629897,1669.0009939695474
humans_current,fixed chi,0.65,0.01,1667.5385676005828,1.3220397815682645,6.944325187167296,30.77000066692145,0.32622636486675916,4.678654973632941,3.0103745542831795,1.2144318140398775e-05,3.013930972532988e-08,0.999999999988137,0.9999818741525756,14.440228179414381,1669.0012636288461
humans_current,fixed chi,0.65,0.01,1667.5471522744892,1.3134551076618664,6.947133946370134,30.810282118909942,0.32814330416012055,4.705901228959779,3.0279015296037413,1.1971132691551887e-05,2.9713804087605062e-08,0.999999999988473,0.9999821326383047,14.522799322805273,1669.001531966432
humans_current,fixed chi,0.65,0.01,1667.5557369483954,1.3048704337556956,6.949959257879854,30.85079883134183,0.3300826759562671,4.73346530320283,3.0456316207055742,1.1799426504157783e-05,2.929185071628521e-08,0.9999999999888012,0.9999823889161813,14.606333572117947,1669.001798980387
humans_current,fixed chi,0.65,0.01,1667.5729062962077,1.287701085943354,6.955660318319897,30.93254909535021,0.33403030803436595,4.789569429148015,3.0817188574384624,1.1460435812124599e-05,2.845856644999715e-08,0.9999999999894356,0.999982894872409,14.776359652289562,1669.0023290297004
humans_current,fixed chi,0.65,0.01,1667.5900756440205,1.2705317381305576,6.961429964322028,31.015274067800892,0.3380725381871606,4.847013751313813,3.1186654283749142,1.11273137167859e-05,2.76393879157362e-08,0.9999999999900406,0.9999833920695385,14.950447028385035,1669.0028537613
humans_current,fixed chi,0.65,0.01,1667.5930521933894,1.267555188761662,6.962437310778764,31.02971646195004,0.33878318812804525,4.857112396297181,3.1251597971146037,1.107015678854919e-05,2.7498801295426993e-08,0.9999999999901428,0.9999834773783819,14.981051364003092,1669.0029441890872
humans_current,fixed chi,0.65,0.01,1667.607244991833,1.2533623903179887,6.967269849334333,31.09899717329247,0.34221280215753136,4.905846916748628,3.1565089312550354,1.0800027648143649e-05,2.6834245457371913e-08,0.999999999990618,0.9999838805561816,15.128743114834297,1669.0033731595813
humans_current,fixed chi,0.65,0.01,1667.6244143396457,1.2361930425054197,6.973181687225459,31.183742691905373,0.34645470406409906,4.966119953244715,3.1952772778052276,1.047854480010278e-05,2.6043068811557926e-08,0.9999999999911682,0.9999843603813027,15.311402548915419,1669.0038872088207
humans_current,fixed chi,0.65,0.01,1667.6415836874583,1.2190236946928508,6.979167255264151,31.26953580137978,0.3508020268429922,5.0278864241873045,3.235003988695163,1.0162832131884286e-05,2.5265787070673853e-08,0.9999999999916924,0.9999848315942163,15.498587638631156,1669.0043958931717
humans_current,fixed chi,0.65,0.01,1667.6587530352708,1.2018543468802818,6.985228397284529,31.356402621923067,0.3552587434762611,5.091202579349871,3.2757269240932976,9.852856364603799e-06,2.4502328668910232e-08,0.9999999999921914,0.9999852942445923,15.690468844331281,1669.0048991966635
humans_current,fixed chi,0.65,0.01,1667.6759223830834,1.1846849990677129,6.991367027051316,31.44437026384673,0.35982902907705316,5.156127531218221,3.3174889977892676,9.548583972791396e-06,2.3752621392620642e-08,0.9999999999926663,0.9999857483824687,15.887225297070653,1669.0053971031996
humans_current,fixed chi,0.65,0.01,1667.6924532723808,1.1681541097702848,6.9973524590329985,31.53013318641804,0.36434077202762427,5.220216338501509,3.358710804235624,9.260983914395756e-06,2.3043718292740804e-08,0.9999999999931015,0.9999861776362672,16.081447549317932,1669.0058713798287
humans_current,fixed chi,0.65,0.01,1667.693091730896,1.167515651255144,6.997585131841135,31.533466878262637,0.3645172739093569,5.222723439049909,3.360321289966958,9.249981183201474e-06,2.3016592353141425e-08,0.9999999999931177,0.9999861940582533,16.08904535706453,1669.005889596555
humans_current,fixed chi,0.65,0.01,1667.7102610787085,1.150346303442575,7.00388477625497,31.62372171105026,0.36932809742643546,5.291055704252519,3.4042731889828572,8.957013971168134e-06,2.2294167971177446e-08,0.9999999999935469,0.9999866313227291,16.29612721582335,1669.0063766603748
humans_current,fixed chi,0.65,0.01,1667.7274304265213,1.1331769556297786,7.010268106282148,31.715165160384895,0.3742663634238119,5.3611931891452125,3.4493853947846875,8.669648054803013e-06,2.1585273970411914e-08,0.9999999999939544,0.9999870602270632,16.50867954610028,1669.0068582781714
humans_current,fixed chi,0.65,0.01,1667.744599774334,1.1160076078172096,7.016737353633781,31.807828838079214,0.37933719640972735,5.43320844366029,3.495706428061959,8.387848887928371e-06,2.0889835376667516e-08,0.999999999994341,0.9999874808228169,16.726922204049842,1669.0073344333216
humans_current,fixed chi,0.65,0.01,1667.7617691221465,1.0988382600046407,7.023294840369225,31.901745635072665,0.3845459993101636,5.507177963488467,3.5432811292370903,8.111581660970399e-06,2.0207776475992593e-08,0.9999999999947076,0.9999878931619447,16.951086988629676,1669.0078051090666
humans_current,fixed chi,0.65,0.01,1667.778938469959,1.0816689121920717,7.0299429838388985,31.996949791398613,0.3898984726365027,5.583182451628626,3.592166593627118,7.840811289428896e-06,1.953902083337217e-08,0.9999999999950551,0.9999882972968116,17.181418463730715,1669.0082702885068
humans_current,fixed chi,0.65,0.01,1667.784059365724,1.0765480164270684,7.031943768390418,32.02559968647214,0.39152359039414764,5.606257899929334,3.6070069133217517,7.761110858398388e-06,1.93421233034815e-08,0.999999999995155,0.9999884162526742,17.25134851551102,1669.0084079658498
humans_current,fixed chi,0.65,0.01,1667.7961078177716,1.0644995643795028,7.036684301969063,32.09347697099147,0.39540063525818125,5.661307120699737,3.6424163900404096,7.575502413431312e-06,1.888349125515162e-08,0.9999999999953839,0.9999886932801935,17.418174849149377,1669.0087299546012
humans_current,fixed chi,0.65,0.01,1667.8132771655842,1.0473302165669338,7.043521418919152,32.19136434176711,0.40105884694081706,5.74164200707888,3.6940868409392222,7.315619392302499e-06,1.8241109774592988e-08,0.9999999999956952,0.9999890811652853,17.661628987275037,1669.0091840901644
humans_current,fixed chi,0.65,0.01,1667.8304465133965,1.0301608687545922,7.050457071141609,32.290650661400434,0.40687983282573137,5.824282319932688,3.747241665219599,7.06112629221681e-06,1.7611797670763995e-08,0.9999999999959897,0.9999894610057196,17.912069393048448,1669.009632677863
humans_current,fixed chi,0.65,0.01,1667.847615861209,1.0129915209420233,7.05749411388091,32.39137636931904,0.4128707100503107,5.909328818419638,3.8019394237371746,6.811986892446593e-06,1.6995475392953973e-08,0.9999999999962677,0.9999898328555572,18.16980139573317,1669.0100757002147
humans_current,fixed chi,0.65,0.01,1667.8647852090216,0.9958221731294543,7.064635528148376,32.49358368543112,0.41903901672903493,5.996888218312445,3.858254517313534,6.568164668550765e-06,1.6392062598817263e-08,0.9999999999965299,0.9999901967693121,18.43514838193973,1669.0105131395837
humans_current,fixed chi,0.65,0.01,1667.8684817525104,0.9921256296406682,7.066187020138903,32.51578687360944,0.4203910222786702,6.0160792219545085,3.8705971286951533,6.51636206567072e-06,1.6263829518712426e-08,0.9999999999965845,0.9999902740866273,18.49330628892201,1669.0106065881273
humans_current,fixed chi,0.65,0.01,1667.8819545568342,0.9786528253168854,7.071884428218184,32.597316716230544,0.4253927435456628,6.087073641390125,3.91626295064113,6.3296227900696365e-06,1.5801478118106083e-08,0.9999999999967775,0.9999905528019551,18.708453150632785,1669.0109449781792
humans_current,fixed chi,0.65,0.01,1667.8991239046468,0.9614834775043164,7.079244069688647,32.702621568902586,0.43194036823225573,6.18000510400812,3.9760343896657537,6.096324115688854e-06,1.5223639927633564e-08,0.9999999999970106,0.9999909010089211,18.990079391960005,1669.0113711980514
humans_current,fixed chi,0.65,0.01,1667.9162932524594,0.9443141296917474,7.086717858163713,32.809546474208254,0.4386908932502374,6.27581005372185,4.037652734478234,5.8682311850580835e-06,1.4658465140787708e-08,0.9999999999972302,0.9999912414461208,19.280413303408494,1669.0117917810885
humans_current,fixed chi,0.65,0.01,1667.933462600272,0.9271447818791785,7.094309358610621,32.918141918938446,0.44565388702390296,6.374623940722236,4.101207732058813,5.645306213731887e-06,1.4105869979702431e-08,0.9999999999974365,0.9999915741699491,19.579865358317623,1669.012206709014
humans_current,fixed chi,0.65,0.01,1667.9462837756141,0.914323606536982,7.100057289597414,33.00035633549652,0.45099811225293057,6.450461110238755,4.1499846275006895,5.482185196611591e-06,1.3701374485988991e-08,0.9999999999975826,0.999991817634147,19.80968703104904,1669.0125128569794
humans_current,fixed chi,0.65,0.01,1667.9506319480847,0.9099754340663821,7.102022305458879,33.02846078886081,0.45283952912416436,6.476590874290319,4.166794406555107,5.42751107933506e-06,1.3565769789196705e-08,0.9999999999976306,0.9999918992373049,19.888872243819545,1669.012615963383
humans_current,fixed chi,0.65,0.01,1667.967801295897,0.8928060862540406,7.109860613512332,33.14055852317493,0.4602586598514179,6.581864309983567,4.234495587192976,5.21480732468593e-06,1.3038078963753572e-08,0.9999999999978126,0.999992216705587,20.207898987446555,1669.0130195255788
humans_current,fixed chi,0.65,0.01,1667.9849706437096,0.8756367384414716,7.117828389754422,33.254493281609186,0.4679228347256724,6.690607830173319,4.304443249802943,5.007156141506595e-06,1.252271096912531e-08,0.9999999999979834,0.9999925266327182,20.537441294203397,1669.0134173768092
humans_current,fixed chi,0.65,0.01,1668.0,0.8606073821511018,7.124912715767724,33.35578298864009,0.4748425593564615,6.7887828386988245,4.367584669150672,4.829503038914991e-06,1.208162442223865e-08,0.999999999998124,0.9999927917865962,20.834955879997587,1669.0137609374792
humans_current,fixed chi,0.65,0.01,1668.0021399915224,0.8584673906286753,7.125929946133576,33.37032612539006,0.475844384457905,6.802995989382517,4.376726213419677,4.804518366629026e-06,1.201957829938534e-08,0.9999999999981433,0.9999928290771509,20.87802811872554,1669.013809498103
humans_current,fixed chi,0.65,0.01,1668.017984600827,0.842622781324053,7.1335290170599475,33.47896109744048,0.48339445437403417,6.910107235125812,4.445618123580369,4.621929489317017e-06,1.1566045140735692e-08,0.9999999999982818,0.9999931015978569,21.20262315915409,1669.0141662641383
humans_current,fixed chi,0.65,0.01,1668.0193093393348,0.8412980428163337,7.134169813431554,33.48812121353902,0.4840364810602599,6.919215247415739,4.451473255261273,4.606854470167988e-06,1.1528592471270756e-08,0.9999999999982929,0.999993124097885,21.230224500711063,1669.0141958703057
humans_current,fixed chi,0.65,0.01,1668.0364786871473,0.8241286950037647,7.142552756324331,33.60794601604833,0.4925132108386282,7.039465009309267,4.528814925291386,4.4141245518017375e-06,1.1049663975345108e-08,0.9999999999984328,0.9999934117544731,21.594634695538197,1669.0145764740764
humans_current,fixed chi,0.65,0.01,1668.05364803496,0.8069593471911958,7.151083789760946,33.729871545710104,0.5012896551184357,7.163958759696823,4.608881413735732,4.226288325746232e-06,1.0582702280933387e-08,0.9999999999985634,0.9999936921070433,21.971905636533364,1669.0149512898822
humans_current,fixed chi,0.65,0.01,1668.0708173827722,0.7897899993788542,7.159768196801855,33.853972610602895,0.5103819796773686,7.292925335785069,4.691830850541796,4.043305115399431e-06,1.012761578955814e-08,0.999999999998685,0.9999939652163068,22.362730770671224,1669.0153202979952
humans_current,fixed chi,0.65,0.01,1668.0840626812048,0.7765447009462605,7.166576089307314,33.95124657202801,0.5176230004789352,7.395627260979504,4.757887924975036,3.905432789497501e-06,9.784594968224048e-09,0.9999999999987732,0.9999941709958936,22.67396222176263,1669.0156009892723
humans_current,fixed chi,0.65,0.01,1668.087986730585,0.7726206515660579,7.168611548075997,33.9803280894883,0.5198075340010143,7.4266103265331935,4.777814528397804,3.8651338443407385e-06,9.684311803273211e-09,0.9999999999987983,0.9999942311435718,22.767854315553407,1669.015683478487
humans_current,fixed chi,0.65,0.01,1668.0965714044914,0.7640359776596597,7.173094652445067,34.04437707034303,0.5246510446176268,7.495303936507529,4.821990604843046,3.7778397352497344e-06,9.46704898656102e-09,0.999999999998852,0.9999943614332844,22.976025596694313,1669.01586287709
