scenario,terminal_boundary_z,time,path_label,population_law_log_residual,final_ces_log_residual,final_output_log_residual,ai_share_residual,inference_identity_log_residual,research_service_identity_log_residual,research_ces_log_residual,capability_law_level_residual,wage_log_residual,ai_price_log_residual,ai_marginal_cost_log_residual,gross_return_residual,net_return_residual,inverse_elasticity_residual,monopoly_foc_log_residual,research_compute_foc_log_residual,research_human_foc_log_residual,labor_market_residual,resource_constraint_residual,household_budget_residual,final_firm_zero_profit_residual,research_machine_technology_share_residual,research_machine_cost_share_residual,inference_resource_share_residual,research_resource_share_residual,investment_share_residual,consumption_share_residual,resource_share_sum_residual,production_labor_income_share_residual,aggregate_labor_income_share_residual,ai_operating_profit_share_residual,ai_markup_residual,shadow_capability_to_capital_residual,capital_rhs_residual,capability_rhs_residual,consumption_euler_rhs_residual,shadow_costate_rhs_residual,reconstructed_ai_share,reconstructed_research_machine_share,reconstructed_output_capital_ratio,reconstructed_capability_growth,reconstructed_monopoly_soc_margin,minimum_positive_share_or_soc,minimum_log_positive_share_or_soc,positive_and_interior,share_clipping_detected,bounded_exp_clipping_detected,minimum_bounded_exp_argument,maximum_bounded_exp_argument,stored_capital_law_residual,stored_capability_law_residual,stored_consumption_euler_path_residual,stored_shadow_costate_residual
near_unit_sigma_1.10_z_8,8.0,2137.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-7.016609515630989e-14,0.0,0.0,4.440892098500626e-16,-1.1102230246251565e-16,-5.412337245047638e-16,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.27470792056478527,0.996627873698351,0.27720218014599673,0.0034254711747508594,0.17700587623053793,7.265076063509457e-06,-11.832431791140063,1,0,0,-8.148257117712888,-1.2830081468127688,4.435236899968942e-13,3.770820461435065e-13,4.2544787137721585e-13,1.2109931113446493e-13
near_unit_sigma_1.10_z_8,8.0,2137.6882629733605,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-14,0.0,-3.552713678800501e-15,0.0,-1.1102230246251565e-16,-1.8041124150158794e-16,-1.1102230246251565e-16,-3.3306690738754696e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.27477700196700805,0.9966389691573406,0.2772040431087322,0.003425702561162458,0.1770242392229085,7.245309735469991e-06,-11.835156231487787,1,0,0,-8.147763205065562,-1.2830014262434197,-7.355227538141662e-16,-3.469446951953614e-18,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2138.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,3.3306690738754696e-16,3.3306690738754696e-16,-1.1102230246251565e-16,-6.661338147750939e-14,-3.552713678800501e-15,-3.552713678800501e-15,-1.6653345369377348e-15,3.552713678800501e-15,2.55351295663786e-15,0.0,2.220446049250313e-16,3.3306690738754696e-16,-1.5959455978986625e-16,-3.686287386450715e-18,-8.326672684688674e-16,-2.55351295663786e-15,0.0,-5.551115123125783e-17,0.0,1.3877787807814457e-16,1.4210854715202004e-14,0.0,9.992007221626409e-16,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.2748082985947843,0.9966439832915049,0.277204887200971,0.0034258073357112265,0.17703255750202568,7.236373341487397e-06,-11.836390396752888,1,0,0,-8.147539500592497,-1.2829983812266725,-2.7429447602145274e-13,-2.473351384812972e-13,-2.746275429288403e-13,-7.73530545172818e-14
near_unit_sigma_1.10_z_8,8.0,2139.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.105427357601002e-15,-3.552713678800501e-15,1.1102230246251565e-16,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,1.1102230246251565e-16,-6.572520305780927e-14,-3.552713678800501e-15,0.0,-3.3306690738754696e-16,-3.552713678800501e-15,-2.8171909249863347e-15,-1.1102230246251565e-16,-6.661338147750939e-16,-7.771561172376096e-16,1.5959455978986625e-16,3.903127820947816e-18,8.326672684688674e-16,2.55351295663786e-15,-1.1102230246251565e-16,5.551115123125783e-17,0.0,-8.326672684688674e-17,-1.4210854715202004e-14,0.0,-9.992007221626409e-16,3.0357660829594124e-18,-3.3306690738754696e-16,-3.2959746043559335e-16,0.27490872397907434,0.9966600201019703,0.2772075961491293,0.003426143317407293,0.17705924565976358,7.207775866882941e-06,-11.840350133191235,1,0,0,-8.146821914501384,-1.2829886089064608,-3.304093110223505e-13,-2.903181167690505e-13,-3.253161628968826e-13,-9.288229907422618e-14
near_unit_sigma_1.10_z_8,8.0,2140.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,0.0,-3.552713678800501e-15,-3.0357660829594124e-18,3.552713678800501e-15,3.552713678800501e-15,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,-7.37188088351104e-14,-7.105427357601002e-15,-1.0658141036401503e-14,-1.1102230246251565e-15,3.552713678800501e-15,2.768618667658984e-15,-1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,-1.6653345369377348e-16,-3.686287386450715e-18,-8.326672684688674e-16,-2.55351295663786e-15,0.0,0.0,0.0,1.6653345369377348e-16,1.4210854715202004e-14,0.0,9.992007221626409e-16,-3.0357660829594124e-18,3.3306690738754696e-16,3.3306690738754696e-16,0.2750091967375925,0.996675984437864,0.2772103069931582,0.003426479120654548,0.1770859407009815,7.179283289595372e-06,-11.844311000277145,1,0,0,-8.146104358895741,-1.2829788298426408,2.1147146533895267e-13,1.8259482467697374e-13,2.0574514314475323e-13,5.89164134146003e-14
near_unit_sigma_1.10_z_8,8.0,2141.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.838973831690964e-14,-7.105427357601002e-15,-3.552713678800501e-15,-1.4432899320127035e-15,0.0,-1.4432899320127035e-15,-1.1102230246251565e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.27510971689028274,0.9966918766061098,0.2772130197358349,0.0034268147462695,0.17711264262290335,7.150895260523677e-06,-11.84827299783458,1,0,0,-8.145386833232806,-1.2829690440253927,4.218986271453673e-13,3.5487801933187235e-13,4.0437792003800155e-13,1.1837232583022939e-13
near_unit_sigma_1.10_z_8,8.0,2141.5749689060394,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.572520305780927e-14,-3.552713678800501e-15,-3.552713678800501e-15,-1.4432899320127035e-15,0.0,-2.5673907444456745e-16,0.0,-2.220446049250313e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,0.0,0.27516753431935115,0.9967009815515615,0.2772145803393055,0.003427007640451797,0.17712799851209707,7.134620228424663e-06,-11.850551535021832,1,0,0,-8.144974291634124,-1.2829634144230049,0.0,0.0,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2142.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,3.552713678800501e-15,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,3.3306690738754696e-16,3.3306690738754696e-16,-1.1102230246251565e-16,-6.927791673660977e-14,-3.552713678800501e-15,3.552713678800501e-15,-1.1102230246251565e-15,3.552713678800501e-15,3.4555691641457997e-15,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.5959455978986625e-16,-3.686287386450715e-18,-8.326672684688674e-16,-2.55351295663786e-15,0.0,-1.1102230246251565e-16,0.0,8.326672684688674e-17,1.4210854715202004e-14,0.0,9.992007221626409e-16,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.27521028445709317,0.9967076969124297,0.27721573438002445,0.003427150195070004,0.17713935142274545,7.122611431567529e-06,-11.852236125689004,1,0,0,-8.144669336970711,-1.2829592514445807,-3.4001447490883407e-13,-3.0322489311118694e-13,-3.3979243030390904e-13,-9.775513731824503e-14
near_unit_sigma_1.10_z_8,8.0,2143.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,-3.552713678800501e-15,-3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.927791673660977e-14,0.0,-3.552713678800501e-15,8.881784197001252e-16,0.0,5.134781488891349e-16,-1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,-3.0357660829594124e-18,0.0,3.469446951953614e-18,0.27531089945802206,0.9967234456613606,0.27721845092852315,0.00342748546787221,0.17716606709772936,7.094431455607405e-06,-11.856200383669876,1,0,0,-8.143951869569296,-1.2829494520903175,-2.8442179167420534e-13,-2.4690969754881387e-13,-2.79359868571305e-13,-8.154414643524177e-14
near_unit_sigma_1.10_z_8,8.0,2144.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-7.283063041541027e-14,-3.552713678800501e-15,-7.105427357601002e-15,-7.771561172376096e-16,2.220446049250313e-16,-7.7021722333370235e-16,0.0,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2754115619131286,0.9967391231562637,0.27722116938404073,0.0034278205654898544,0.17719278964508386,7.0663549865004285e-06,-11.860165771611003,1,0,0,-8.143234430490054,-1.2829396459530287,2.7172882000048304e-13,2.3195161069633485e-13,2.6388093099516396e-13,7.771040755333303e-14
near_unit_sigma_1.10_z_8,8.0,2145.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-7.105427357601002e-15,-7.105427357601002e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,0.0,-6.38378239159465e-16,-6.38378239159465e-16,2.220446049250313e-16,-6.128431095930864e-14,-7.105427357601002e-15,-1.0658141036401503e-14,6.661338147750939e-16,-7.105427357601002e-15,-7.306655280814311e-15,-2.220446049250313e-16,-4.440892098500626e-16,-4.440892098500626e-16,3.3306690738754696e-16,7.589415207398531e-18,1.609823385706477e-15,5.10702591327572e-15,0.0,5.551115123125783e-17,0.0,-2.498001805406602e-16,-2.7977620220553945e-14,0.0,-1.942890293094024e-15,0.0,-6.38378239159465e-16,-6.418476861114186e-16,0.27551227184247595,0.9967547296993128,0.27722388974938056,0.0034281554887378796,0.17721951906203137,7.0383816790972415e-06,-11.864132289347893,1,0,0,-8.142517019195466,-1.282929833022802,3.824354027903709e-13,3.184258412503027e-13,3.6574909767495e-13,1.0924421089963943e-13
near_unit_sigma_1.10_z_8,8.0,2145.4616748387184,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.194245199571014e-14,3.552713678800501e-15,7.105427357601002e-15,1.7763568394002505e-15,0.0,7.008282842946301e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,-5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,-3.469446951953614e-18,0.27555878310666854,0.9967619109911232,0.2772251463187979,0.003428310055766423,0.1772318616783826,7.02550181930475e-06,-11.865963911942716,1,0,0,-8.142185817677941,-1.2829253003450063,0.0,0.0,0.0,0.0
near_unit_sigma_1.10_z_8,8.0,2146.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-7.283063041541027e-14,0.0,0.0,-1.3322676295501878e-15,0.0,-1.4849232954361469e-15,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,5.551115123125783e-17,0.0,0.0,0.0,3.0357660829594124e-18,0.0,3.469446951953614e-18,0.2756130292661342,0.9967702655914998,0.27722661202742416,0.0034284902384324185,0.17724625534578645,7.0105111892400405e-06,-11.868099936717739,1,0,0,-8.14179963514897,-1.282920013289445,-3.8756324538535836e-13,-3.430350621613787e-13,-3.8747303976460756e-13,-1.1417776446531747e-13
near_unit_sigma_1.10_z_8,8.0,2147.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,7.105427357601002e-15,7.105427357601002e-15,-5.551115123125783e-17,0.0,0.0,-3.552713678800501e-15,-3.0357660829594124e-18,7.105427357601002e-15,7.105427357601002e-15,0.0,6.522560269672795e-16,6.522560269672795e-16,-1.1102230246251565e-16,-6.927791673660977e-14,-3.552713678800501e-15,7.105427357601002e-15,1.5543122344752192e-15,7.105427357601002e-15,8.243405957841787e-15,0.0,2.220446049250313e-16,2.220446049250313e-16,-3.2612801348363973e-16,-7.589415207398531e-18,-1.6375789613221059e-15,-5.10702591327572e-15,0.0,-1.1102230246251565e-16,0.0,2.498001805406602e-16,2.842170943040401e-14,0.0,1.9984014443252818e-15,-3.0357660829594124e-18,6.522560269672795e-16,6.522560269672795e-16,0.27571383420423023,0.9967857311326519,0.27722933622096924,0.003428824815387423,0.17727299849357156,6.982743173742304e-06,-11.872068713562024,1,0,0,-8.141082277815741,-1.2829101867430666,-2.318509967347282e-13,-1.982754238571971e-13,-2.2611947037010083e-13,-6.778085037684178e-14
near_unit_sigma_1.10_z_8,8.0,2148.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-7.016609515630989e-14,-3.552713678800501e-15,0.0,8.881784197001252e-16,0.0,1.366962099069724e-15,-1.1102230246251565e-16,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758146866769451,0.9968011266214293,0.27723206233274983,0.003429159220414902,0.17729974850261465,6.95507729038947e-06,-11.876038619726177,1,0,0,-8.140364946662512,-1.282900353374007,3.27604263161696e-13,2.760552203495692e-13,3.174231710811881e-13,9.589030958156997e-14
near_unit_sigma_1.10_z_8,8.0,2149.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,-6.838973831690964e-14,-3.552713678800501e-15,0.0,4.440892098500626e-16,0.0,1.1310397063368782e-15,-3.3306690738754696e-16,-5.551115123125783e-16,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2759155867044624,0.9968164523553253,0.2772347903655906,0.003429493454328175,0.17732650537013575,6.927513197952969e-06,-11.88000965505729,1,0,0,-8.139647641156955,-1.2828905131722799,3.236039908260935e-13,2.6664781493934697e-13,3.0905833448002795e-13,9.446610160779301e-14
