scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,terminal_boundary_z
equilibrium_sigma_1.5_z_128,538.4534332774904,343.65458028290357,7.99306406697059,0.725722824832031,6.461441199329885,6.4129308997882495,5.647496803587638,6.700411015508694,6.063731154340894,-0.2508998448430999,0.28854503503826656,-0.725722824832031,3.5710601749883555,2.8453373501563246,0.12500071370690335,6.459669036490241,-0.889154567959714,-0.16343174312768302,0.028709865579395828,0.23896981617880897,-0.04851029954163533,1.5316228676407055,0.01264233333393626,0.0049026785943878685,0.012598676339111832,0.0005986763391118317,0.010530194356665051,0.01269248865121142,0.0006924886512114196,0.00046051777502498226,0.27454144345185405,0.017857699488811947,0.09059867633911184,0.040598676339111836,0.0017705934862655686,0.9982294065137345,0.08713224657616116,0.6373321436526924,0.2222137022792474,0.31793989329846145,0.021172043606616522,0.000505700690993973,0.22817077285791193,0.7501514828444776,1.0,0.6116213947939719,0.6127062484865368,2.7573438960698136,0.03720656159941144,0.7209457501135382,0.19792948688665044,2.757033496719494,1.3343342213221339,569.6262095927028,-2.7422508708241367e-14,0.0,0.0,-1.2038980923279041e-15,8.881784197001252e-16,0.0,-1.1102230246251565e-16,0.0,1.734723475976807e-18,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,538.8209782831407,343.28703527725327,7.997711027938323,0.7275263469175565,6.465851739397689,6.417561787552214,5.651367020033484,6.70507643537017,6.068405665896305,-0.25073034656995485,0.2866658488021434,-0.7275263469175565,3.5785398283570493,2.8510134814394927,0.13161516055377298,6.4640756630950325,-0.8803976024810264,-0.1528712555634699,0.036579760564697396,0.23922469597248153,-0.04828995184547491,1.531859288540634,0.012644154296065413,0.004911206518146284,0.0126003487058867,0.0006003487058867003,0.01052963041697158,0.012694443309868575,0.0006944433098685747,0.00046180944401896795,0.2745465112299597,0.017888431712878936,0.09060034870588671,0.040600348705886705,0.0017745000124814914,0.9982254999875185,0.08721375744786675,0.6373047016592183,0.22221368633124103,0.3183679044935707,0.021193453250573563,0.0005077740271220724,0.22817319373472122,0.750125578987583,0.9999999999999999,0.6115667825099292,0.6126539369286562,2.757135271878798,0.03723976423949715,0.7216730597917008,0.19813282081446157,2.751132824491517,1.3290792591205132,569.9931791886982,-2.7200464103316335e-14,0.0,0.0,8.118505867571457e-16,0.0,8.881784197001252e-16,-2.220446049250313e-16,0.0,0.0,8.673617379884035e-19,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,539.0,343.10801356039394,7.999974685682877,0.7284059314802137,6.468,6.41981759665271,5.653252028208881,6.707349101782974,6.070682769414365,-0.2506476162338176,0.2857493380835523,-0.7284059314802137,3.5821850422951114,2.8537791108148975,0.13483630741234798,6.466222015451002,-0.8761314103875223,-0.1477254789073086,0.04041384876416718,0.23934910178297386,-0.0481824033472904,1.5319746856828766,0.012645043035464876,0.004915361953231838,0.012601164898047891,0.0006011648980478908,0.010529358837005166,0.01269539733339542,0.0006953973333954193,0.0004624398597385948,0.2745489845395391,0.017903406058760906,0.0906011648980479,0.040601164898047895,0.0017764048708220686,0.9982235951291779,0.08725353920159325,0.637291308468797,0.22221367854232862,0.3185767727312501,0.021203903413635757,0.0005087872973396595,0.22817437529601597,0.7501129339930086,0.9999999999999999,0.6115401287349325,0.6126284048172543,2.757033463351528,0.03725596785143172,0.722028157101733,0.19823209734123556,2.7482592680024056,1.3265237335842017,570.1719200868058,-2.653433028854124e-14,0.0,0.0,-1.0200174038743626e-15,0.0,0.0,-4.440892098500626e-16,0.0,-9.164544123585472e-15,1.6072213004925118e-15,-8.125444761475364e-15,-1.9274512541578304e-14,128.0
equilibrium_sigma_1.5_z_128,539.1885232887909,342.9194902716031,8.002358659102752,0.7293330042629363,6.470262279465491,6.422193290811,5.6552370307794755,6.709742574650202,6.073080921113872,-0.2505603729009378,0.2847833281536931,-0.7293330042629363,3.58602519064099,2.8566921863780537,0.13822800616433728,6.468482283902772,-0.871638152187051,-0.14230514792411464,0.04445204599857623,0.2394802951847117,-0.048068988654490497,1.5320963796372613,0.012645980219068848,0.004919739143232674,0.012602025563131884,0.000602025563131884,0.010529075044691506,0.012696403377532306,0.0006964033775323057,0.00046310464796306405,0.2745515926155512,0.017919179037951097,0.09060202556313189,0.04060202556313189,0.0017784123101507634,0.9982215876898493,0.08729548905301403,0.6372771853521519,0.22221367032507433,0.3187970066752623,0.02121492388189823,0.0005098567638764789,0.22817562128219268,0.7500995980720326,1.0,0.6115120223344805,0.6126014803483487,2.7569261144238486,0.03727305378362116,0.7224026998100276,0.19833681174261703,2.7452335638413206,1.3238354324918578,570.3601472609894,-2.631228568361621e-14,0.0,0.0,-1.2073675392798577e-15,0.0,-8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,539.5560682944409,342.551945265953,8.007006962290285,0.7311427985955697,6.474672819533291,6.42682541121782,5.6591068389810735,6.714409435338871,6.077756922064294,-0.25038992253337167,0.28289747088168804,-0.7311427985955697,3.5935162671067893,2.8623734685112194,0.14483925277571785,6.472888898909214,-0.8628762105079024,-0.1317334119123327,0.052326736565383745,0.2397366158055796,-0.047847408315471185,1.5323341427569943,0.0126478111196099,0.004928276466690409,0.012603706925925003,0.0006037069259250023,0.010528528275483996,0.012698368871966181,0.0006983688719661811,0.00046440340906173105,0.2745566876543182,0.01794994144486248,0.09060370692592501,0.04060370692592501,0.0017823303834423557,0.9982176696165577,0.08737744196221735,0.6372495945393868,0.2222136542605139,0.3192272016813028,0.02123645567493727,0.0005119489495291706,0.228178055522315,0.7500735398532187,1.0,0.6114571138853143,0.6125488783625633,2.756716422494949,0.03730643043974835,0.7231346778433025,0.19854146187662963,2.73933574803074,1.3186027650952163,570.7271138045596,-2.631228568361621e-14,0.0,0.0,5.204170427930421e-16,0.0,8.881784197001252e-16,2.220446049250313e-16,0.0,-4.0419056990259605e-16,-3.469446951953614e-18,0.0,2.42861286636753e-17,128.0
equilibrium_sigma_1.5_z_128,539.9236133000911,342.1844002603028,8.011655939333464,0.7329557316418106,6.479083359601094,6.4314581504314585,5.662976447806863,6.719077019433298,6.082433670825754,-0.25021899416001414,0.28100827477446,-0.7329557316418106,3.601013063028542,2.8680573313867312,0.15144890263688904,6.477295508110089,-0.8541117708537767,-0.121156039211966,0.060203847002326234,0.2399936598322041,-0.04762520916963542,1.5325725797323697,0.012649647014441628,0.004936818485776376,0.012605392809427747,0.0006053928094277468,0.010527990145119112,0.012700339806492877,0.0007003398064928772,0.00046570572731496895,0.2745617963922053,0.017980718915184553,0.09060539280942775,0.04060539280942775,0.0017862542365541653,0.9982137457634458,0.08745961674798791,0.6372219290281773,0.22221363813732523,0.3196584913476696,0.021258048804686448,0.0005140506326357982,0.22818049647718663,0.7500474040854911,0.9999999999999999,0.611402056778848,0.6124961305869824,2.7565061948786984,0.037339894416465444,0.7238690015996003,0.1987467734318184,2.7334394102870503,1.3133812803405542,571.0940788143646,-2.6756374893466273e-14,8.881784197001252e-16,0.0,-3.8163916471489756e-16,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,540.0,342.10801356039394,8.012622218719319,0.7333329067392298,6.48,6.432421048191743,5.66378064199834,6.720047172147941,6.083405731299354,-0.25018341008302514,0.2806152247996727,-0.7333329067392298,3.602571836825888,2.869238930086658,0.15282238275383264,6.478211330829771,-0.852289947485436,-0.11895704074620622,0.061841248122646415,0.2400471721479409,-0.04757895180825766,1.5326222187193181,0.012650029195967888,0.004938594358568792,0.012605743754583766,0.0006057437545837659,0.010527879393331423,0.01270075010495475,0.0007007501049547497,0.0004659768304549061,0.27456285986237505,0.017987117270865653,0.09060574375458377,0.04060574375458377,0.0017870704548622106,0.9982129295451377,0.08747672299482247,0.6372161699250765,0.22221363477907047,0.3197482636311428,0.02126254420901201,0.0005144886209585551,0.22818100462448304,0.7500419625455464,1.0,0.6113905955934689,0.6124851497085553,2.756462436028224,0.03734686019751904,0.7240219108782446,0.19878952645375247,2.7322141658599044,1.3122975073934158,571.1703447810459,-2.6867397195928788e-14,0.0,0.0,-6.036837696399289e-16,0.0,0.0,-3.3306690738754696e-16,0.0,-1.3494066974928387e-13,1.8625725961562978e-14,-1.2258770387685303e-13,-2.8831624587777327e-13,128.0
equilibrium_sigma_1.5_z_128,540.2911583057413,341.81685525465264,8.016305592071017,0.7347718051270415,6.483493899668896,6.436091510116272,5.666845860438602,6.723745328937683,6.087111169483952,-0.25004758646903014,0.2791157376198168,-0.7347718051270415,3.608515583687985,2.873743778560944,0.1580569580086637,6.481702111501091,-0.845344826614801,-0.11057302148775953,0.06808339209965071,0.2402514292687874,-0.04740238955262388,1.5328116924021211,0.012651487920411403,0.004945365197962444,0.012607083228883924,0.0006070832288839235,0.010527460689476388,0.012702316198875963,0.0007023161988759623,0.00046701162492723824,0.27456691887540585,0.018011511431231718,0.09060708322888393,0.04060708322888393,0.0017901838737133017,0.9982098161262867,0.08754201398474469,0.637194188625136,0.2222136219552726,0.3200908775085242,0.02127970344679435,0.0005161618620376264,0.2281829441690376,0.7500211905221305,1.0,0.611346850630221,0.612443236636012,2.756295430358297,0.03737344592298459,0.7246056788205053,0.1989527486333681,2.7275445838022003,1.3081710013884922,571.4610422853324,-2.7977620220553945e-14,0.0,0.0,8.465450562766819e-16,0.0,8.881784197001252e-16,-3.3306690738754696e-16,0.0,0.0,0.0,1.734723475976807e-18,0.0,128.0
equilibrium_sigma_1.5_z_128,540.6587033113916,341.44931024900234,8.020955922347865,0.7365910207757571,6.4879044397367,6.4407254919422465,5.67071508007125,6.728414365863344,6.091789420132162,-0.24987569814397315,0.27721985720495423,-0.7365910207757571,3.616023834374665,2.879432813598908,0.16466342116372878,6.486108709077891,-0.8365753711609062,-0.09998435038514904,0.07596538670081647,0.24050992612664412,-0.04717894779445331,1.5330514826111648,0.012653333854458576,0.0049539166009367926,0.01260877819962345,0.0006087781996234505,0.01052693994454926,0.012704298071319897,0.0007042980713198969,0.00046832110189853893,0.2745720551503741,0.01804231897606512,0.09060877819962346,0.040608778199623455,0.0017941192991764374,0.9982058807008236,0.08762463424882448,0.637166373136229,0.22221360571411944,0.32052436199617157,0.02130141977756585,0.0005182826868634712,0.22818539862021067,0.7499948989153601,1.0,0.6112914950532875,0.6123901961227775,2.756084127713534,0.03740708516914655,0.7253447172813244,0.19915938971640032,2.7216513017322486,1.3029719511501383,571.8280042123632,-2.5979218776228663e-14,0.0,0.0,8.187894806610529e-16,0.0,1.7763568394002505e-15,4.440892098500626e-16,0.0,3.625572064791527e-16,-1.734723475976807e-18,0.0,-3.8163916471489756e-17,128.0
equilibrium_sigma_1.5_z_128,541.0,341.10801356039394,8.02527475644856,0.7382831317765108,6.492,6.445029095362275,5.674307808418995,6.732750615484827,6.096134247547466,-0.24971565373842441,0.27545637597556816,-0.7382831317765108,3.623001016943317,2.884717885166806,0.17079665840914693,6.4902006031941415,-0.8284299341036392,-0.09014680232712832,0.08328669309058359,0.2407506154848269,-0.046970904637724686,1.5332747564485603,0.012655052477835604,0.004961861501788474,0.012610356212424588,0.0006103562124245877,0.010526464220118173,0.012706143341922882,0.0007061433419228817,0.000469540291092585,0.27457683700734725,0.01807093983552481,0.0906103562124246,0.04061035621242459,0.0017977788620127725,0.9982022211379872,0.08770155437658012,0.6371404766932179,0.22221359057970394,0.3209278741541445,0.02132164062361485,0.0005202606876586276,0.22818768385826754,0.7499704148304589,0.9999999999999999,0.6112399585676913,0.6123408119357371,2.755887432378388,0.037438400808693824,0.7260330982726326,0.19935187168634402,2.7161803017135715,1.2981542666723147,572.1687580760907,-2.6423307986078726e-14,0.0,0.0,-7.494005416219807e-16,0.0,0.0,2.220446049250313e-16,0.0,8.159965758647303e-14,-8.792445937988447e-15,7.361125597959983e-14,1.716248670957654e-13,128.0
equilibrium_sigma_1.5_z_128,541.0262483170417,341.08176524335227,8.025606932015181,0.7384133803116396,6.4923149798045,6.445360097585006,5.674584109913015,6.733084132228749,6.096468424871252,-0.2497033278637497,0.275320631316359,-0.7384133803116396,3.62353782038612,2.8851244400744807,0.17126829438662927,6.490515300836118,-0.8278033978416777,-0.08939001753003806,0.08384984570266474,0.24076915242424857,-0.04695488221949429,1.5332919522106812,0.012655184833615385,0.0049624726926052925,0.012610477737059068,0.0006104777370590682,0.010526427946441735,0.012706285454910926,0.0007062854549109258,0.0004696341848742236,0.27457720526381535,0.018073141533498094,0.09061047773705908,0.04061047773705907,0.0017980605172301027,0.9982019394827699,0.08770747811849369,0.6371384823667738,0.22221358941362768,0.3209589466410302,0.021323197973966514,0.0005204131565316672,0.22818785985317291,0.7499685290163289,1.0,0.6112359896606092,0.6123370086591181,2.755872285720732,0.03744081236542426,0.7260861247913103,0.19936669892603184,2.715759597196605,1.297784152286852,572.1949645903296,-2.7200464103316335e-14,0.0,0.0,1.1102230246251565e-16,0.0,8.881784197001252e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,541.3937933226917,340.7142202377022,8.030258622930415,0.7402388854576457,6.496725519872301,6.449995328725869,5.6784529531854036,6.7377546300595785,6.101148185809763,-0.24953047430260167,0.2734180577397356,-0.7402388854576457,3.631057547028044,2.8908186615703984,0.17787157997381442,6.494921886771386,-0.8190288999861909,-0.0787900145285452,0.09173678405562843,0.24102911018727724,-0.046730191146432176,1.5335331030581134,0.012657040875009379,0.004971033471092954,0.012612181856690587,0.0006121818566905864,0.010525924731373846,0.012708278354089941,0.0007082783540899411,0.00047095088273607644,0.27458236926269874,0.01810397908810038,0.0906121818566906,0.04061218185669059,0.0018020075321910436,0.9981979924678089,0.08779054617395804,0.6371105161214341,0.22221357305355835,0.3213946332715975,0.021345038213625513,0.0005225533207520463,0.22819032789051386,0.7499420805751086,1.0,0.611180334063448,0.6122836738555734,2.7556599031527904,0.03747462772292637,0.7268299091938754,0.19957467851744648,2.709869503277408,1.2926076272100626,572.5619234140756,-2.475797344914099e-14,0.0,0.0,-3.608224830031759e-16,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,541.7613383283419,340.346675232052,8.034910996957327,0.7420675379360813,6.501136059940103,6.454631187051858,5.682321613123252,6.742425861388746,6.105828705063923,-0.24935713613007504,0.2715121342598974,-0.7420675379360813,3.6385830196144733,2.8965154816783922,0.18447328023363063,6.499328466879268,-0.8102518709028851,-0.06818433296680383,0.0996262167638896,0.24128980144864265,-0.046504872888245785,1.533774937017224,0.012658901995862143,0.004979598934745267,0.012613890574102664,0.0006138905741026636,0.010525430335678928,0.012710276795502295,0.0007102767955022952,0.00047227120436588166,0.2745875471942505,0.01813483162520319,0.09061389057410267,0.04061389057410267,0.0018059603484065442,0.9981940396515935,0.08787383899737498,0.637082474204217,0.22221355663367118,0.32183142371441353,0.021366940674840445,0.0005247032295279327,0.22819280275494644,0.7499155533406852,1.0,0.6111245278717586,0.6122301913213828,2.7554469787790947,0.03750853145340079,0.727576078366821,0.1997833307559572,2.7039810530188593,1.2874423980811007,572.9288806784176,-2.55351295663786e-14,0.0,0.0,3.191891195797325e-16,8.881784197001252e-16,8.881784197001252e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.734723475976807e-18,128.0
equilibrium_sigma_1.5_z_128,542.0,340.10801356039394,8.037932336163113,0.7432566413080155,6.5040000000000004,6.457641771920491,5.684833592104427,6.745459472457075,6.108868360482459,-0.24924432058587787,0.2702727470277826,-0.7432566413080155,3.64347268935587,2.900216048047855,0.18875918040666928,6.502189832456197,-0.80455123626952,-0.06129459496150452,0.10475048377308877,0.24145947245707422,-0.04635822807950962,1.5339323361631125,0.012660113224258113,0.004985163341037042,0.012615002582135472,0.0006150025821354717,0.010525114044710456,0.012711577439539212,0.000711577439539212,0.00047313049034158894,0.27459091691556203,0.018154873427841764,0.09061500258213548,0.040615002582135476,0.0018085301786529364,0.9981914698213471,0.0879280449962195,0.6370642248512728,0.22221354593943576,0.3221156411624734,0.02138119622257067,0.0005261044931767202,0.2281944134500501,0.7498982858342025,0.9999999999999999,0.6110882098525329,0.6121953836791486,2.7553084277519484,0.0375305939248964,0.7280618766167795,0.1999191782714663,2.700158342540794,1.2840944674838677,573.167159868627,-2.5757174171303632e-14,0.0,0.0,-9.43689570931383e-16,0.0,0.0,2.220446049250313e-16,0.0,9.859300875714183e-14,-6.806187557995003e-15,8.935734097104131e-14,2.0717455528895812e-13,128.0
equilibrium_sigma_1.5_z_128,542.128883333992,339.97913022640194,8.039564055966034,0.743899339468685,6.5055466000079045,6.459267674255743,5.686190092974768,6.747097828256451,6.110509984757702,-0.24918331201099075,0.26960285866069755,-0.743899339468685,3.6461142434679408,2.9022149039992557,0.19107339748632768,6.503735041155309,-0.801472303879415,-0.05757296441073005,0.1075181588855559,0.24155122824854658,-0.04627892575216119,1.5340174559581294,0.012660768213490922,0.004988169082129573,0.012615603904966612,0.0006156039049666114,0.010524944795806502,0.012712280796911557,0.0007122807969115567,0.00047359516752720765,0.27459273910595944,0.018165699130903625,0.09061560390496662,0.040615603904966616,0.0018099189702547305,0.9981900810297453,0.08795735717286333,0.6370543564184694,0.22221354015372483,0.32226931979402734,0.021388905536580315,0.0005268629331581452,0.22819528446930812,0.7498889470609534,1.0,0.6110685706941815,0.6121765606644732,2.75523351136556,0.03754252376923811,0.728324640222551,0.19999265791707269,2.6980942794265426,1.2822884868110183,573.2958363781429,-2.6423307986078726e-14,-8.881784197001252e-16,0.0,7.355227538141662e-16,0.0,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,542.4964283396423,339.61158522075164,8.044217801833021,0.7457342917767104,6.5099571400757075,6.463904792036069,5.690058396001587,6.751770532710213,6.115192027022861,-0.2490090006054242,0.26769022872492654,-0.7457342917767104,3.6536512239196615,2.907916932142951,0.19767193406410133,6.5081416095950235,-0.7926901921824844,-0.04695590040577405,0.11541262553287265,0.24181339263450585,-0.046052348039638424,1.5342606617573136,0.012662639545309565,0.004996743912036536,0.012617321865041407,0.0006173218650414071,0.01052446814832372,0.012714290376081294,0.000714290376081294,0.0004749227766609465,0.27459794504558005,0.01819658159206958,0.09061732186504141,0.04061732186504141,0.0018138834021449613,0.998186116597855,0.08804110128651521,0.6370261625668732,0.2222135236134768,0.32270832333296123,0.021410932978489897,0.0005290324822390377,0.22819777305656203,0.749862261482709,0.9999999999999999,0.6110124621380347,0.6121227814914573,2.75501949967458,0.03757660488347529,0.7290756027083087,0.20020266228656933,2.6922092154667974,1.2771459150604476,573.6627905080104,-2.475797344914099e-14,0.0,0.0,-1.3877787807814457e-16,0.0,0.0,-4.440892098500626e-16,0.0,-1.734723475976807e-18,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,542.8639733452925,339.24404021510145,8.0488722364412,0.7475723965810069,6.51436768014351,6.468542542097187,5.693926525478796,6.756443976804919,6.119874833998989,-0.248834200568675,0.26577424223421753,-0.7475723965810069,3.661193966309718,2.913621569728711,0.20426889231107026,6.512548172193893,-0.7839055290577197,-0.03633313247671277,0.12330963187237687,0.24207629666140829,-0.04582513804632349,1.5345045562976898,0.012664516008828536,0.005005323423481439,0.012619044470173334,0.0006190444701733334,0.010524000429914675,0.012716305568538644,0.0007163055685386437,0.00047625406285334293,0.2746031650611313,0.018227478996344304,0.09061904447017334,0.04061904447017334,0.001817853648518101,0.998182146351482,0.08812507192640706,0.636997892451443,0.22221350701268328,0.3231484361516773,0.021433023180893702,0.0005312119276665267,0.22820026853979763,0.7498354963516423,1.0000000000000002,0.6109562018093072,0.6120688534076187,2.754804942464993,0.03761077500979902,0.7298289738063948,0.20041334616055348,2.6863258940660275,1.2720147042394419,574.0297430627501,-2.631228568361621e-14,-8.881784197001252e-16,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,543.0,339.10801356039394,8.050594995501315,0.7482534700138669,6.516,6.470259111935528,5.695358058418797,6.758173784124766,6.121608112849751,-0.24876938375404034,0.26506429332494674,-0.7482534700138669,3.6639869612280163,2.9157334912141493,0.20670999542700486,6.514179018526332,-0.7806537188796581,-0.032400248865791154,0.12623292322037352,0.2421737841247662,-0.045740888064472074,1.5345949955013154,0.012665211783613434,0.005008499846537887,0.012619683178986325,0.0006196831789863251,0.010523829600742676,0.01271705279748403,0.0007170527974840295,0.00047674769465544387,0.2746051005423828,0.018238917764620582,0.09061968317898633,0.04061968317898633,0.0018193244928340956,0.9981806755071659,0.0881562066099619,0.6369874104413128,0.22221350085340943,0.32331160141126547,0.021441214607592976,0.0005320210493252974,0.22820119385925838,0.7498255704838233,0.9999999999999999,0.6109353415713255,0.6120488570477635,2.7547253973083183,0.037623443821081494,0.7301084051260395,0.20049149199647484,2.684148953242415,1.270118552187287,574.1655500537919,-2.4091839634365897e-14,0.0,0.0,-1.304512053934559e-15,0.0,-8.881784197001252e-16,0.0,0.0,-8.880916835263264e-14,2.697495005143935e-15,-8.085719593875496e-14,-1.865018556257425e-13,128.0
equilibrium_sigma_1.5_z_128,543.2315183509426,338.8764952094514,8.053527361679935,0.7494136556021039,6.518778220211311,6.47318092614929,5.697794484694993,6.761118162602861,6.124558407833556,-0.24865891055123512,0.26385489696897135,-0.7494136556021039,3.668742475987218,2.919328820385114,0.21086427458331158,6.516954728947363,-0.7751183077295015,-0.025704652127397587,0.13120919312509782,0.24233994239155,-0.04559729406202084,1.534749141468624,0.012666397621655709,0.005013907615705658,0.012620771736297047,0.0006207717362970468,0.010523541677382984,0.012718326374283606,0.0007183263742836059,0.0004775890216635048,0.27460839920090013,0.0182583913321513,0.09062077173629705,0.04062077173629705,0.0018218297138468916,0.9981781702861531,0.08820926968261084,0.6369695458735211,0.2222134903510994,0.32358966006854084,0.02145517632479951,0.0005334013206381594,0.22820277094223088,0.7498086514123314,1.0,0.6108997893126507,0.6120147760169117,2.754589838492112,0.03764503436254975,0.7305847615343984,0.20062471184553252,2.680444348110056,1.2668948755073461,574.3966940370625,-2.4313884239290928e-14,0.0,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,543.5990633565928,338.5089502038012,8.058183179445074,0.7512580705602941,6.523188760279113,6.477819945908444,5.7016622769523195,6.765793092173783,6.129242750681954,-0.2484831291987737,0.2619321907082415,-0.7512580705602941,3.676296758310497,2.925038687750203,0.2174580832488795,6.521361279850855,-0.7663285214008222,-0.015070450840528021,0.13911132456674716,0.24260433189467,-0.04536881437066853,1.5349944191659608,0.012668284401497462,0.0050224964881779985,0.012622503679436618,0.000622503679436618,0.010523091927652224,0.012720352815520641,0.0007203528155206411,0.00047892766197321635,0.2746136475134443,0.018289318588698734,0.09062250367943663,0.04062250367943662,0.0018258116026362932,0.9981741883973637,0.08829369514720527,0.6369411226337742,0.22221347362847912,0.32403199689978396,0.021477392591902806,0.0005356007126551866,0.2282052802872057,0.7497817264082363,1.0,0.6108432242513724,0.6119605489219498,2.754374186507641,0.03767938315672471,0.7313429739454291,0.2008367616584842,2.6745646104435137,1.2617864497726925,574.7636434256194,-2.4313884239290928e-14,0.0,0.0,-6.38378239159465e-16,8.881784197001252e-16,0.0,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,543.9666083622429,338.141405198151,8.062839691639006,0.7531056431757172,6.527599300346916,6.482459603096624,5.705529905566522,6.7704687675949256,6.133927864707543,-0.2483068551520935,0.2600061212296598,-0.7531056431757172,3.683856818647288,2.930751175471571,0.22405032068780528,6.525767824899754,-0.7575361632531112,-0.004430520077394057,0.14701604152790818,0.24286946724800984,-0.04513969725029199,1.5352403912920902,0.012670176366158983,0.005031090040596154,0.012624240315704728,0.0006242403157047278,0.01052265121776633,0.012722384932217778,0.0007223849322177782,0.0004802700281913985,0.2746189100475901,0.01832026075598469,0.09062424031570473,0.04062424031570473,0.0018297993194238177,0.9981702006805762,0.08837834891428781,0.6369126225321898,0.2222134568445751,0.3244754484594741,0.021499672164590523,0.0005378101555246605,0.22820779659819695,0.7497547210816878,0.9999999999999999,0.6107865062274271,0.6119061717239987,2.754157985259707,0.0377138216079823,0.7321036191283495,0.2010494979269234,2.6686867138690933,1.256689447693046,575.1305912230631,-2.5424107263916085e-14,-1.7763568394002505e-15,0.0,5.828670879282072e-16,0.0,8.881784197001252e-16,4.440892098500626e-16,0.0,0.0,0.0,1.734723475976807e-18,0.0,128.0
