scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,alpha,eta,sigma_xl,sigma_hm,terminal_boundary_z
equilibrium_sigma_1.5_z_32,1665.4426599095966,2.917914585021663,42.84163988979923,6.520420914938938,19.98531191891516,43.22275277295079,38.24299489942157,44.651434134686376,45.5428253299293,15.523330132281295,-6.119863105985125,-6.520420914938938,50.37065997749576,43.850239062556824,4.811674904354858,19.985311661773032,41.14067766704393,47.66109858198287,45.56145433482731,24.666122215771217,23.237440854035633,22.856327970884074,1.6710120373021091,0.13354720956395005,1.9380328009021606,1.9260328009021606,1.5380758255967764,1.9418193822124126,1.9298193822124126,1.242085228644934,6.109190305764122,0.021860050658095567,2.0160328009021606,1.9660328009021606,2.571420928015506e-07,0.9999997428579072,0.9998403161722064,0.3300537602220239,0.22110035837286468,0.9999999990791026,0.44879230433265177,0.029874306940543674,0.2817086964336838,0.2396246922931208,1.0,0.00010698816462173409,0.00010698819213290167,1.492657082949539,0.22110070750272642,1.1184923693126534,6.833082739676006,1.6692237954174885e-16,2.4588483483715156e-19,1668.9000189617966,6.217248937900877e-15,0.0,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.4769883164793,2.883586178139012,42.89928092799594,6.525027898652637,19.98572385979775,43.28960610135012,38.296049506836994,44.718417361149164,45.61440993270225,15.566177193297136,-6.124471971055527,-6.525027898652637,50.442255813409076,43.91722791475644,4.788843803839164,19.985723608563468,41.208147672273654,47.73317557092629,45.63353132368537,24.732693501351413,23.303882241552365,22.913557068198187,1.6872520580820212,0.13486354089990252,1.956955209607835,1.944955209607835,1.552974919317896,1.9607365869053217,1.9487365869053217,1.2542571835159186,6.166530938205561,0.021870244753713557,2.034955209607835,1.9849552096078351,2.5123425254917013e-07,0.9999997487657475,0.9998440599614218,0.330052499812988,0.22110034997146386,0.9999999991217823,0.44879482912714724,0.029888852658825384,0.2817227506828265,0.23959356753120092,1.0000000000000002,0.00010447982584740554,0.00010447985209632312,1.4926542747317733,0.2211006910470053,1.108114635194784,6.833223181007004,1.5250963973981501e-16,2.236215660316859e-19,1668.9021984738442,8.881784197001252e-15,0.0,0.0,0.0,1.4210854715202004e-14,2.1316282072803006e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.4923365292914,2.868237965326898,42.92523364997396,6.527102386643534,19.985908038351496,43.319707604391674,38.319936656256495,44.74857688365489,45.646641461438044,15.585470085446218,-6.1265472917109065,-6.527102386643534,50.47449231378285,43.94738992713931,4.778561090336153,19.98590778973314,41.23852523105967,47.7656276177032,45.66598337042515,24.762668845303395,23.333799566040177,22.939325611622465,1.694614525132142,0.13546040457204864,1.9655338920087644,1.9535338920087644,1.5597294674599664,1.9693129333041928,1.9573129333041928,1.2597754892958213,6.192526945481103,0.02187481875567755,2.0435338920087642,1.9935338920087642,2.486183249451742e-07,0.9999997513816751,0.9998457169170312,0.3300519419712662,0.22110034625309588,0.9999999991403485,0.4487959465725272,0.029895370223588145,0.28172901635983133,0.23957966684405332,1.0,0.00010336966558911696,0.00010336969128871635,1.4926530318520919,0.22110068376188363,1.1034726473663912,6.833284102417745,1.4643293369617936e-16,2.1426646960841727e-19,1668.9031677765674,1.0658141036401503e-14,0.0,0.0,7.105427357601002e-15,1.4210854715202004e-14,7.105427357601002e-15,-3.3306690738754696e-16,0.0,-2.0316171633893987e-08,-1.6718866568954383e-09,-2.37110526768447e-08,-1.8639304544265656e-08,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.511316723362,2.8492577712563616,42.957484851830934,6.529680512275396,19.986135800680344,43.357115295778144,38.34962052254505,44.786056274499614,45.686695930440905,15.609446142920387,-6.129126439812872,-6.529680512275396,50.51455288770144,43.98487237542604,4.765780214041548,19.98613555527523,41.276274595345235,47.80595510762063,45.70631086029753,24.79992047381927,23.3709794950978,22.97134905115059,1.7038077220129602,0.13620576942653853,1.9762458510722554,1.9642458510722554,1.568163577752436,1.9800219953387606,1.9680219953387605,1.2666658829460233,6.224987427491682,0.021880489079384658,2.054245851072255,2.0042458510722554,2.4540508425742727e-07,0.9999997545949157,0.999847751577048,0.33005125696906057,0.22110034168711445,0.9999999991628754,0.44879731874220496,0.029903442269122633,0.28173674926113795,0.23956248972753444,1.0,0.00010200644337785891,0.00010200646841076559,1.4926515056597724,0.2211006748144171,1.0977303832303509,6.833357834384561,1.3921747691772735e-16,2.03184017646368e-19,1668.904362034902,3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,1.4210854715202004e-14,-1.0658141036401503e-14,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.5456451302446,2.814929364373711,43.01626265588065,6.5343796579053715,19.986547741562934,43.425293182706916,38.40371803276372,44.85436370020741,45.7596970503982,15.65314523089214,-6.133827414460761,-6.5343796579053715,50.58756492825631,44.053185270350944,4.742479566678535,19.986547501908557,41.34507126955573,47.8794509274611,45.77980668005889,24.867815958644474,23.438745441143983,23.02971491431772,1.720688355882477,0.13757466268778676,1.9959156106523688,1.9839156106523688,1.5836503578988705,1.999686492397409,1.987686492397409,1.2793185899287896,6.284592759552632,0.02189078400961974,2.0739156106523686,2.023915610652369,2.3965434644118383e-07,0.9999997603456535,0.9998513912286453,0.33005003161968943,0.22110033351934746,0.999999999202426,0.44879977331889076,0.02991807606296742,0.28175069151314797,0.23953145910499382,0.9999999999999999,9.956787680764688e-05,9.956790066952692e-05,1.492648775575926,0.22110065880430152,1.0873396126264046,6.833486656686666,1.2696862021611742e-16,1.8443841101085174e-19,1668.9065095829399,8.881784197001252e-16,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,-1.1102230246251565e-15,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.5628093336857,2.797765160932613,43.04587028771516,6.536746969446806,19.98675371200423,43.45963699791563,38.43096745684233,44.888772216935095,45.79647018207327,15.675158721536299,-6.136195630750606,-6.536746969446806,50.62434346194507,44.087596492498264,4.730738881846792,19.98675347519589,41.379724877553755,47.916471847000565,45.816827599559936,24.902018504930865,23.4728832859114,23.05911657571093,1.7292535522389427,0.1382693567775727,2.0058961793883614,1.9938961793883614,1.5915083104095906,2.0096644191523363,1.9976644191523363,1.2857386538168236,6.314836907237458,0.02189595056985584,2.0838961793883612,2.0338961793883614,2.368083127207991e-07,0.9999997631916873,0.9998531916338971,0.33004942548325467,0.22110032947903477,0.9999999992216364,0.44880098751225095,0.02992540962089453,0.2817576413097437,0.23951596155711083,1.0,9.83616052889591e-05,9.836162858181034e-05,1.4926474251049298,0.22110065088246,1.082141782590597,6.833548867566835,1.212125575220349e-16,1.756606462951194e-19,1668.9075773325296,-1.1546319456101628e-14,0.0,0.0,0.0,7.105427357601002e-15,1.0658141036401503e-14,6.661338147750939e-16,0.0,2.8199664825478976e-14,-2.7755575615628914e-16,1.0658141036401503e-14,1.1324274851176597e-14,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.5799735371272,2.7806009574910604,43.075625661220855,6.539126264510343,19.986959682445526,43.49415296966903,38.458352423262745,44.92335284478993,45.83342742774187,15.69728295198313,-6.138575824073307,-6.539126264510343,50.66130607087709,44.122179806366745,4.718937157695139,19.986959448463704,41.414550909359285,47.95367717386963,45.85403292639132,24.936393162344405,23.507193287223505,23.088665978775328,1.7379036579599254,0.13897101882941998,2.0159758073183136,2.0039758073183136,1.5994441575844176,2.0197413971207014,2.0077413971207014,1.292222230345576,6.3453812342979194,0.021901129923960563,2.0939758073183135,2.0439758073183136,2.3398179476838896e-07,0.9999997660182053,0.9998549791275172,0.3300488236937359,0.22110032546769007,0.9999999992404771,0.448802192999446,0.02993275433581577,0.28176457677530653,0.2395004758894316,0.9999999999999999,9.716398456347863e-05,9.716400729808754e-05,1.4926460843213039,0.22110064301599042,1.0769423226036676,6.833609604270528,1.1569043062071694e-16,1.6725957327798231e-19,1668.908641055334,-3.552713678800501e-15,0.0,0.0,0.0,1.4210854715202004e-14,7.105427357601002e-15,-2.220446049250313e-16,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.5971377405685,2.763436754049735,43.10553024469024,6.541517663591844,19.987165652886823,43.52884281095029,38.48587427901689,44.95810729662612,45.870570620713934,15.71951902400425,-6.140968114938175,-6.541517663591844,50.69845458844263,44.15693692485078,4.707073784048307,19.987165421712035,41.4495510788362,47.99106874242805,45.89142449491278,24.970941643739295,23.541677158063465,23.11836459180342,1.7466399464379094,0.13967975364568874,2.026155980643184,2.014155980643184,1.6074590677182068,2.0299189130832955,2.0179189130832955,1.2987706931661582,6.376230244373285,0.02190632212018212,2.104155980643184,2.054155980643184,2.3117476157644402e-07,0.9999997688252384,0.9998567537361897,0.3300482262421495,0.22110032148525355,0.9999999992589539,0.4488033897984456,0.02994011024529308,0.28177149782559335,0.239485002130668,1.0,9.59749967529333e-05,9.597501893993557e-05,1.4926447532049463,0.2211006352048014,1.0717412325707003,6.833668861259201,1.103938448485082e-16,1.592208121569856e-19,1668.9097007434314,2.6645352591003757e-15,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.6143019440099,2.74627255060841,43.13558552849283,6.543921289004154,19.98737162332812,43.56370826050907,38.51353439135155,44.9930373110636,45.90790162188205,15.741868055893928,-6.143372625671546,-6.543921289004154,50.73579087561486,44.19186958661071,4.695148141641633,19.98737139494091,41.4847271256212,48.02864841462535,45.92900416707385,25.005665687735483,23.576336637180948,23.148213905164713,1.7554637166809208,0.1403956681389668,2.0364382154637757,2.0244382154637757,1.6155542326075596,2.0401984830428046,2.0281984830428046,1.305384657563132,6.407388531708411,0.02191152720709648,2.1144382154637755,2.0644382154637757,2.2838718197568437e-07,0.9999997716128181,0.9998585154867167,0.33004763311947205,0.2211003175316653,0.9999999992770716,0.448804577927303,0.029947477387141937,0.2817784043758507,0.23946954030970427,1.0,9.479462389983094e-05,9.47946455497127e-05,1.492643431735695,0.2211006274487971,1.0665385123973032,6.833726632959829,1.0531466623369634e-16,1.5153046288593932e-19,1668.9107563888622,2.6645352591003757e-15,0.0,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
equilibrium_sigma_1.5_z_32,1665.631466147451,2.729108347167312,43.165793025519314,6.5463372649137055,19.987577593769412,43.59875108337999,38.541334148175984,45.028144653006485,45.945422320276286,15.764331182896704,-6.145789480453395,-6.5463372649137055,50.773316821504835,44.22697955659113,4.683159601747791,19.98757736815036,41.520080815642444,48.06641808055615,45.966773832969125,25.040567059237073,23.611173489610575,23.1782154317499,1.764376293959617,0.14111887138541462,2.046824058536034,2.034824058536034,1.6237308681445266,2.0505816534006986,2.0385816534006986,1.3120654399591771,6.438860783442528,0.021916745233613456,2.124824058536034,2.0748240585360342,2.256190245899959e-07,0.9999997743809754,0.9998602644060057,0.3300470443166447,0.22110031360686505,0.9999999992948354,0.4488057574041328,0.029954855799439618,0.2817852963408169,0.23945409045561072,1.0,9.362284797616248e-05,9.362286909926272e-05,1.492642119893309,0.22110061974789091,1.0613341619900076,6.833782913765299,1.0044501466336943e-16,1.4417509148845594e-19,1668.911807983628,-8.881784197001252e-15,-7.105427357601002e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,32.0
