scenario,alpha,eta,sigma_xl,sigma_hm,horizon,solver_nodes_requested,acceptance_tolerance,solver_tolerance,time,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3360.0,41.71569046065707,7.341468310912925,40.32,40.15843689485895,27.00700175059377,40.416445518779284,39.7765189056156,-0.7083340543958769,0.6640040490117727,-7.341468310912925,-2.3824844051422107,38.25102421945611,30.90955590854319,26.863664304794966,40.31999856785177,25.536291042001352,32.877759352914275,28.96859757164224,0.012003289948420821,0.0021272632542171147,0.012003423867847966,3.423867847966028e-06,0.00775499385865331,0.012003209514245938,3.2095142459380444e-06,4.262087200501696e-06,0.09000342386784797,0.04000342386784797,1.4321472088901507e-06,0.9999985678527911,0.33255843707925037,0.9996663681304854,0.0745679208092943,0.35000000000193066,7.433790236733831e-05,3.448506277279844e-07,0.22733674791107822,0.7725885693359267,0.9999999999999999,0.4471858471569022,0.4471864875937808,2997.3155785600316,0.2227398149407304,0.00231585701920294,0.0006316213967171308,0.03209952158139864,0.12631527074846083,0.0,0.0,3.771124612933969,0.002444059119983744,0.09644551877928365,-0.16156310514104888,1.3956904606570717,3.019806626980426e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,-8.483880264975596e-12,0.0,0.0,-4.440892098500626e-16,0.0,0.0,5.5138116294983774e-12,0.0,8.483880264975596e-12,3.3306690738754696e-15,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3362.0,41.7396970266621,7.345722824368285,40.344,40.18244372813454,27.02251172442656,40.44045192423508,39.800525231994904,-0.7083255482455613,0.663987214979123,-7.345722824368285,-2.383967955853882,38.27504323066727,30.929320406298988,26.883414153612854,40.3439985739257,25.556049396970256,32.90177222133854,28.989839477322818,0.012003276066348219,0.002127250209199721,0.012003409417868323,3.409417868322634e-06,0.007754979985818318,0.01200319597004551,3.1959700455101714e-06,4.2441009604488045e-06,0.09000340941786833,0.04000340941786833,1.426073283431229e-06,0.9999985739267165,0.3325570309329377,0.9996677789639524,0.07456635342646636,0.3500000000020898,7.402323571217529e-05,3.433887920252431e-07,0.22733673351081726,0.7725888998646785,1.0,0.44718678927493166,0.4471874269969729,3010.0441919539057,0.22273918748935606,0.002306054149424515,0.0006289476840922083,0.03209952191740514,0.12631767141032757,0.0,0.0,3.7710925353149416,0.002433662224865494,0.09645192423507609,-0.1615562718654644,1.3956970266620985,-8.615330671091215e-14,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-9.187317573378095e-12,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,5.9756644077424426e-12,-3.552713678800501e-15,9.183764859699295e-12,1.5543122344752192e-15,0.0,-2.0393409183583344e-14,-1.504438934540886e-15,-7.752479214140351e-15,-8.304988641238964e-15
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3364.0,41.76370356496129,7.349977311781938,40.368,40.206450532570884,27.038021670583667,40.464458302659466,39.824531531674985,-0.7083170779920351,0.6639704518858522,-7.349977311781938,-2.3854515207838687,38.29906216172554,30.9490848499436,26.903164007287522,40.36799857997387,25.57580772089913,32.92578503268107,29.01108136618168,0.01200326224257229,0.0021272372125024554,0.012003395028592274,3.3950285922741685e-06,0.00775496618294521,0.01200318248273291,3.1824827329100802e-06,4.2261902670759355e-06,0.09000339502859228,0.04000339502859228,1.4200251251891278e-06,0.9999985799748748,0.3325556307180111,0.9996691838462622,0.07456479264987997,0.350000000002245,7.3709899020849e-05,3.419331517322526e-07,0.22733671917096887,0.7725892289968587,1.0000000000000002,0.44718772741893253,0.4471883624376414,3022.8269953001013,0.22273856268204656,0.002296292713267449,0.0006262852732529945,0.03209952224077094,0.12632006199615503,0.0,0.0,3.771060593337803,0.0024233097076721472,0.09645830265946387,-0.16154946742911847,1.3957035649612877,-1.616484723854228e-13,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-9.872991313386592e-12,0.0,0.0,1.3322676295501878e-15,0.0,0.0,6.419753617592505e-12,3.552713678800501e-15,9.872991313386592e-12,2.886579864025407e-15,0.0,3.953434801751143e-15,4.902762223979451e-15,6.62837840170738e-15,1.0618242396454036e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3366.0,41.78771007567104,7.354231773250397,40.392,40.230457308289196,27.05353158920474,40.48846465416601,39.848537804768014,-0.708308643484493,0.6639537594348894,-7.354231773250397,-2.3869350998679266,38.323081012966924,30.968849239716526,26.92291386582665,40.391998585996376,25.59556601394649,32.949797787196886,29.032323238313097,0.012003248476841553,0.0021272242639592356,0.012003380699763956,3.380699763955858e-06,0.007754952449682537,0.012003169052071883,3.169052071882311e-06,4.208354805967929e-06,0.09000338069976396,0.04000338069976396,1.4140026248340258e-06,0.9999985859973751,0.3325542364095792,0.9996705828023887,0.07456323845185657,0.350000000002401,7.339788668986667e-05,3.4048368061334656e-07,0.2273367048912572,0.7725895567383723,1.0,0.44718866160558185,0.44718929393241774,3035.664219269406,0.2227379405077282,0.0022865725361451037,0.0006236341165705835,0.032099522551603255,0.12632244254780375,0.0,0.0,3.771028786430339,0.002413001377748608,0.09646465416600591,-0.1615426917108067,1.3957100756710403,4.982680934517703e-13,0.0,0.0,0.0,0.0,0.0,-1.0558665053395089e-11,0.0,0.0,0.0,0.0,0.0,6.863842827442568e-12,0.0,1.0555112339716288e-11,-2.4424906541753444e-15,0.0,-2.003085197710419e-14,-4.3554569673087684e-15,-1.0469056177520031e-14,-1.1147333056626962e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3368.0,41.81171655890717,7.358486208869769,40.416000000000004,40.25446405541007,27.06904148042857,40.51247097886775,39.87254405138566,-0.7083002445728113,0.6639371373303007,-7.358486208869769,-2.3884186930421136,38.34709978472608,30.988613575856313,26.942663729237623,40.415998591993336,25.615324276269824,32.973810485139595,29.053565093810615,0.012003234768924162,0.00212721136340454,0.01200336643113458,3.3664311345805997e-06,0.0077549387856758675,0.012003155677826172,3.1556778261714047e-06,4.190594264485981e-06,0.09000336643113459,0.040003366431134585,1.4080056734996146e-06,0.9999985919943265,0.33255284798285445,0.9996719758572027,0.07456169080483173,0.35000000000255616,7.30871931391974e-05,3.390403525436355e-07,0.2273366906714607,0.7725898830950475,0.9999999999999999,0.4471895918514875,0.44719022149785737,3048.5560955140286,0.22273732095537327,0.002276893444201257,0.0006209941666154358,0.03209952285001931,0.12632481310696336,0.0,0.0,3.7709971140230474,0.002402737045269291,0.09647097886774958,-0.1615359445899358,1.3957165589071678,5.098144129078719e-13,0.0,0.0,0.0,2.220446049250313e-16,0.0,-1.1237233366045984e-11,0.0,0.0,1.3322676295501878e-15,0.0,0.0,7.30082660993503e-12,-7.105427357601002e-15,1.1233680652367184e-11,-2.9976021664879227e-15,0.0,1.2410211747138078e-14,7.653166295140679e-15,1.2378986724570495e-14,1.865695098413056e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3370.0,41.8357230147851,7.362740618735896,40.44,40.27847077405369,27.08455134439339,40.536477276877314,39.89655027163916,-0.708291881107435,0.6639205852774808,-7.362740618735896,-2.3899023002427637,38.371118477336246,31.00837785860035,26.962413597527757,40.43999859796485,25.635082508026013,32.99782312676191,29.07480693276745,0.012003221118572681,0.0021271985106732813,0.012003352222450879,3.352222450878767e-06,0.0077549251905773345,0.012003142359764851,3.1423597648509716e-06,4.172908333544001e-06,0.09000335222245089,0.04000335222245088,1.4020341627814691e-06,0.9999985979658372,0.3325514654131518,0.999673363035471,0.07456014968135548,0.35000000000271053,7.277781281215542e-05,3.3760314150864537e-07,0.22733667651131195,0.7725902080727344,1.0,0.4471905181731882,0.4471911451504524,3061.502856672798,0.22273670401399953,0.0022672552643079754,0.0006183653761567173,0.03209952313612527,0.12632717371515406,0.0,0.0,3.7709655755485767,0.0023925165212337527,0.09647727687731589,-0.16152922594631036,1.395723014785105,3.064215547965432e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,-1.191224896501808e-11,0.0,0.0,4.440892098500626e-16,-7.105427357601002e-15,0.0,7.744915819785092e-12,-7.105427357601002e-15,1.1908696251339279e-11,-1.1102230246251565e-16,0.0,-6.500008864485096e-15,-6.702104149436394e-15,-8.664943762504151e-15,-1.0061396160665481e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3372.0,41.85972944341969,7.366995002944237,40.464,40.302477464339674,27.1000611812366,40.56048354830681,39.92055646563928,-0.7082835529394771,0.6639041029829613,-7.366995002944237,-2.3913859214065103,38.395137091129286,31.02814208818505,26.982163470704094,40.46399860391104,25.654840709370966,33.0218357123152,29.09604875527615,0.01200320752555499,0.002127185705600905,0.012003338073467242,3.3380734672412704e-06,0.0077549116640387855,0.012003129097648113,3.1290976481128385e-06,4.155296693397759e-06,0.09000333807346725,0.040003338073467246,1.3960879847347106e-06,0.9999986039120152,0.33255008867588903,0.9996747443618581,0.07455861505409148,0.3500000000028601,7.246974017531987e-05,3.3617202160375825e-07,0.22733666241058026,0.7725905316772228,0.9999999999999999,0.4471914405871543,0.4471920649066252,3074.504736374426,0.2227360896726703,0.002257657824061778,0.0006157476981613353,0.03209952341003518,0.12632952441372727,0.0,0.0,3.7709341704421955,0.002382339617463579,0.09648354830681427,-0.1615225356603247,1.3957294434196896,-2.5135449277513544e-13,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.2569500995596172e-11,0.0,0.0,4.440892098500626e-16,0.0,0.0,8.171241461241152e-12,-7.105427357601002e-15,1.2565948281917372e-11,-2.4424906541753444e-15,0.0,9.884454366115847e-15,8.645861804268407e-15,1.1749282102790914e-14,1.7093965132275457e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3374.0,41.88373584492537,7.37124936158996,40.488,40.326484126387186,27.115570991095016,40.584489793267906,39.944562633496325,-0.7082752599206614,0.6638876901545174,-7.37124936158996,-2.3928695564702833,38.4191556264357,31.047906264845743,27.001913348773577,40.487998609832005,25.674598880459925,33.045848242049885,29.117290561428888,0.012003193989627674,0.0021271729480233283,0.012003323983932952,3.323983932951996e-06,0.007754898205713352,0.012003115891241478,3.1158912414779028e-06,4.137759040290234e-06,0.09000332398393296,0.040003323983932956,1.3901670318724401e-06,0.9999986098329682,0.332548717746586,0.9996761198609253,0.07455708689581678,0.3500000000030104,7.216296971843068e-05,3.347469670338429e-07,0.22733664836900647,0.772590853914308,1.0,0.44719235910978733,0.4471929807827255,3087.561969242341,0.22273547792049417,0.002248100951781394,0.0006131410857932389,0.03209952367185669,0.12633186524386547,0.0,0.0,3.7709028981413466,0.002372206146598281,0.09648979326790652,-0.16151587361281372,1.395735844925369,-5.1514348342607263e-14,0.0,0.0,0.0,0.0,0.0,-1.3233858453531866e-11,0.0,0.0,-8.881784197001252e-16,0.0,0.0,8.604672530054813e-12,0.0,1.3233858453531866e-11,3.3306690738754696e-15,0.0,-1.4835355166553654e-14,-8.183124317051593e-15,-1.4198711650870166e-14,-1.885731154560588e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3376.0,41.90774221941609,7.375503694767886,40.512,40.35049076031487,27.1310807741047,40.60849601187178,39.9685687753201,-0.7082670019033159,0.6638713465011321,-7.375503694767886,-2.394353205371283,38.443174083584594,31.06767038881671,27.02166323174294,40.51199861572785,25.694357021447274,33.06986071621516,29.138532351317238,0.012003180510551319,0.002127160237776959,0.012003309953599224,3.3099535992238416e-06,0.007754884815254777,0.012003102740319349,3.1027403193488456e-06,4.120295070464408e-06,0.09000330995359923,0.04000330995359923,1.3842711971635441e-06,0.9999986157288029,0.3325473526008644,0.9996774895571328,0.07455556517942062,0.35000000000315595,7.18574959542937e-05,3.333279521127299e-07,0.22733663438634127,0.7725911747897524,1.0,0.4471932737574208,0.4471938927950458,3100.674790898644,0.22273486874662482,0.002238584476504324,0.0006105454924125283,0.03209952392169872,0.126334196246584,0.0,0.0,3.770871758085972,0.0023621159220919897,0.09649601187177836,-0.16150923968513098,1.3957422194160927,1.0658141036401503e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.3876899629394757e-11,0.0,0.0,1.3322676295501878e-15,0.0,0.0,9.020340030474472e-12,0.0,1.3873346915715956e-11,2.4424906541753444e-15,0.0,7.945033519973776e-15,8.164476039684843e-15,1.1312131786844759e-14,1.6183235307387633e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3378.0,41.93174856700531,7.379758002572512,40.536,40.37449736624088,27.146590530401042,40.63250220422918,39.99257489122005,-0.7082587787403796,0.6638550717329963,-7.379758002572512,-2.3958368680469935,38.46719246290373,31.08743446033122,27.041413119618717,40.53599862159868,25.71411513248663,33.09387313505914,29.159774125032303,0.012003167088096463,0.002127147574698696,0.012003295982223612,3.295982223611854e-06,0.007754871492323359,0.012003089644649023,3.0896446490229212e-06,4.10290447483419e-06,0.09000329598222362,0.040003295982223616,1.3784003740308272e-06,0.9999986215996259,0.33254599321444644,0.9996788534748386,0.0745540498779047,0.35000000000330217,7.155331341868694e-05,3.319149512627727e-07,0.2273366204623557,0.7725914943092743,1.0,0.4471941845463208,0.4471948009597996,3113.8434379684645,0.2227342621402604,0.0022291082279838675,0.0006079608715746728,0.03209952415966994,0.12633651746273233,0.0,0.0,3.7708407497181615,0.002352068758209559,0.0965022042291821,-0.16150263375912033,1.395748567005306,5.3290705182007514e-14,0.0,0.0,0.0,5.551115123125783e-17,0.0,-1.4516388091578847e-11,0.0,0.0,1.7763568394002505e-15,0.0,0.0,9.439560244572931e-12,3.552713678800501e-15,1.4519940805257647e-11,1.9984014443252818e-15,0.0,-1.7361112547575885e-14,-8.566498205242468e-15,-1.483708989002963e-14,-1.9590232214206083e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3380.0,41.95575488780605,7.384012285098019,40.56,40.3985039442829,27.162100260118777,40.656508370450375,40.01658098130505,-0.7082505902854166,0.6638388655614946,-7.384012285098019,-2.397320544435195,38.491210764719504,31.107198479621484,27.061163012407327,40.55999862744461,25.733873213730856,33.117885498828876,29.181015882664727,0.012003153722017344,0.0021271349586259227,0.012003282069555456,3.2820695554554302e-06,0.007754858236574222,0.012003076603999574,3.0766039995737404e-06,4.085586947866204e-06,0.09000328206955546,0.04000328206955546,1.3725544563491946e-06,0.9999986274455437,0.3325446395631561,0.9996802116383,0.07455254096438253,0.3500000000034509,7.125041667026526e-05,3.305079390144184e-07,0.2273366065967819,0.7725918124786088,0.9999999999999999,0.4471950914926853,0.44719570529314334,3127.0681480842127,0.2227336580906443,0.0022196720366864926,0.0006053871770296941,0.032099524385875954,0.1263388289329916,0.0,0.0,3.770809872482464,0.002342064470023158,0.09650837045037264,-0.16149605571710168,1.3957548878060493,7.37188088351104e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.516653469479934e-11,0.0,0.0,-1.3322676295501878e-15,-7.105427357601002e-15,0.0,9.85878045867139e-12,-3.552713678800501e-15,1.516653469479934e-11,2.6645352591003757e-15,0.0,8.831477216197925e-15,6.604092273043705e-15,1.0151601781416275e-14,1.4928162872518413e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3382.0,41.97976118193081,7.3882665424382425,40.584,40.42251049455808,27.1776099633919,40.68051451064518,40.0405870456836,-0.7082424363925881,0.6638227276992126,-7.3882665424382425,-2.3988042344739346,38.515228989356956,31.126962446918714,27.08091291011496,40.58399863326573,25.753631265331943,33.141897807770185,29.202257624304558,0.012003140412090697,0.002127122389396515,0.01200326821535553,3.2682153555292637e-06,0.007754845047670808,0.012003063618145404,3.0636181454039846e-06,4.068342184027074e-06,0.09000326821535554,0.040003268215355534,1.3667333384435545e-06,0.9999986332666616,0.332543291622917,0.9996815640716733,0.07455103841207876,0.3500000000035931,7.09488002904662e-05,3.291068900056877e-07,0.2273365927894056,0.7725921293034139,0.9999999999999999,0.4471959946126456,0.4471966058111575,3140.349159889787,0.2227330565870639,0.0022102757337884725,0.0006028243627213807,0.03209952460042544,0.12634113069787895,0.0,0.0,3.770779125825882,0.002332102873408773,0.09651451064517858,-0.16148950544192076,1.3957611819308084,-5.24913446042774e-13,0.0,0.0,0.0,-2.7755575615628914e-16,0.0,-1.5795365015947027e-11,0.0,0.0,-8.881784197001252e-16,0.0,0.0,1.0267342531733448e-11,0.0,1.5795365015947027e-11,-1.7763568394002505e-15,0.0,-1.2302658891627516e-14,-7.51395473619354e-15,-1.1497747198774277e-14,-1.508775743230828e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3384.0,42.0037674494917,7.392520774686728,40.608000000000004,40.44651701718315,27.19311964035381,40.70452062492296,40.06459308446373,-0.7082343169166805,0.6638066578599222,-7.392520774686728,-2.4002879381015645,38.53924713713979,31.14672636245306,27.10066281274772,40.60799863906216,25.773389287441233,33.16591006212796,29.22349935004148,0.01200312715807196,0.0021271098668488135,0.012003254419375671,3.254419375670753e-06,0.007754831925273403,0.012003050686853811,3.0506868538109078e-06,4.0511698795597795e-06,0.09000325441937568,0.040003254419375675,1.3609369150871626e-06,0.999998639063085,0.3325419493697536,0.9996829107990137,0.07454954219432983,0.3500000000037346,7.064845888341403e-05,3.2771177898181464e-07,0.2273365790399569,0.7725924447893808,1.0,0.44719689392226497,0.4471975025298559,3153.6867130450787,0.2227324576188515,0.0022009191511733564,0.0006002723827864604,0.032099524803421264,0.12634342279774566,0.0,0.0,3.770748509197568,0.002322183785042285,0.09652062492295244,-0.1614829828168567,1.395767449491693,4.991562718714704e-13,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,-1.6420642623415915e-11,0.0,0.0,1.3322676295501878e-15,-7.105427357601002e-15,0.0,1.0672351891116705e-11,-3.552713678800501e-15,1.6417089909737115e-11,-3.1086244689504383e-15,0.0,1.845051889048932e-14,4.206704429243757e-15,1.0026701691145945e-14,1.3853501679150781e-14
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3386.0,42.02777369060025,7.39677498193665,40.632,40.47052351227424,27.208629291137118,40.7285267133926,40.08859909775301,-0.7082262317130699,0.663790655758568,-7.39677498193665,-2.4017716552566903,38.563265208390355,31.166490226453703,27.1204127203114,40.631998644834,25.793147280209155,33.18992226214581,29.244741059964525,0.01200311395974276,0.0021270973908216833,0.012003240681377945,3.240681377945226e-06,0.0077548188690463316,0.012003037809899197,3.0378098991971914e-06,4.034069737812729e-06,0.09000324068137795,0.04000324068137795,1.3551650814993702e-06,0.9999986448349185,0.3325406127797892,0.9996842518442782,0.07454805228458088,0.3500000000038785,7.034938707583158e-05,3.263225807947017e-07,0.22733656534823624,0.7725927589421071,1.0,0.4471977894375412,0.4471983954651893,3167.0810482299376,0.2227318611753829,0.0021916021214285868,0.0005977311915538048,0.03209952499497245,0.1263457052727792,0.0,0.0,3.7707180220489698,0.0023123070223962684,0.0965267133925991,-0.16147648772575707,1.395773690600251,-1.5987211554602254e-14,0.0,-7.105427357601002e-15,0.0,-5.551115123125783e-17,0.0,-1.7049472944563604e-11,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,1.1084466677857563e-11,-3.552713678800501e-15,1.7049472944563604e-11,8.881784197001252e-16,0.0,-3.703634621210483e-15,-4.773959005888173e-15,-6.1738808510014564e-15,-8.41601094370148e-15
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3388.0,42.05177990536764,7.401029164280922,40.656,40.494529979947146,27.224138915873898,40.75253277616255,40.11260508565856,-0.7082181806377292,0.6637747211112881,-7.401029164280922,-2.403255385878214,38.58728320342967,31.18625403914875,27.14016263281181,40.65599865058135,25.812905243785508,33.21393440806643,29.2659827541624,0.012003100816855947,0.0021270849611544074,0.01200322700111741,3.227001117409728e-06,0.007754805878655881,0.012003024987055966,3.0249870559655168e-06,4.017041453252546e-06,0.09000322700111742,0.040003227001117414,1.3494177333441952e-06,0.9999986505822667,0.3325392818292465,0.9996855872313226,0.07454656865638867,0.3500000000040159,7.005157951693774e-05,3.249392704025615e-07,0.22733655171395614,0.7725930717672566,1.0,0.44719868117440476,0.44719928463305125,3180.5324071489918,0.2227312672460782,0.002182324477843225,0.0005952007435436934,0.032099525175179014,0.12634797816300308,0.0,0.0,3.7706876638340168,0.0023024724037362687,0.09653277616255451,-0.16147002005285316,1.3957799053676396,-1.341149413747189e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,-1.765343426995969e-11,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.1475265182525618e-11,0.0,1.765343426995969e-11,-2.3314683517128287e-15,0.0,-1.9810542095655137e-15,1.4736475928422976e-15,1.6289053439422219e-15,3.71057351511439e-15
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3390.0,42.07578609390448,7.405283321812067,40.68,40.51853642031704,27.23964851469541,40.77653881334082,40.13661104828708,-0.7082101635472569,0.6637588536353931,-7.405283321812067,-2.4047391299053076,38.61130112257742,31.206017800765355,27.159912550254404,40.67999865630433,25.832663178319176,33.237946500131244,29.28722443272316,0.012003087729195651,0.002127072577686828,0.012003213378358059,3.2133783580585995e-06,0.007754792953769046,0.012003012218102072,3.012218102071279e-06,4.000084729227638e-06,0.09000321337835807,0.04000321337835806,1.3436947667279389e-06,0.9999986563052333,0.3325379564944476,0.9996869169839042,0.0745450912834189,0.35000000000415243,6.975503087836462e-05,3.2356182286937864e-07,0.22733653813692134,0.7725933832703774,1.0,0.44719956914872006,0.4472001700492498,3194.041032535539,0.2227306758204015,0.002173086054404188,0.0005926809934668919,0.03209952534414917,0.1263502415082775,0.0,0.0,3.7706574340087866,0.0022926797481173868,0.09653881334082115,-0.16146357968295888,1.3957860939044835,-8.43769498715119e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,-1.8250290167998173e-11,0.0,0.0,-1.3322676295501878e-15,0.0,0.0,1.1862510973514873e-11,-3.552713678800501e-15,1.8250290167998173e-11,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3392.0,42.09979225632107,7.409537454622363,40.704,40.54254283349875,27.255158087732426,40.80054482503496,40.16061698574479,-0.7082021802988123,0.6637430530493731,-7.409537454622363,-2.4062228872774223,38.63531896615197,31.225781511529608,27.179662472644658,40.70399866200303,25.852421083958472,33.261958538580835,29.308466095734573,0.012003074696517298,0.0021270602402591954,0.012003199812854921,3.1998128549211302e-06,0.007754780094054288,0.012002999502804812,2.9995028048117323e-06,3.983199265533699e-06,0.09000319981285493,0.040003199812854925,1.3379960781978236e-06,0.9999986620039218,0.33253663675181233,0.9996882411256817,0.07454362013944622,0.35000000000428827,6.945973585405449e-05,3.221902133645693e-07,0.22733652461685386,0.7725936934570786,0.9999999999999999,0.44720045337628567,0.4472010517295393,3207.6071681563853,0.22273008688786017,0.00216388668579443,0.000590171896224038,0.03209952550198067,0.12635249534830076,0.0,0.0,3.770627332031597,0.0022829288753805545,0.09654482503496098,-0.16145716650125053,1.3957922563210658,-1.4210854715202004e-13,0.0,0.0,0.0,0.0,0.0,-1.8850698779715458e-11,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.2253309478182928e-11,0.0,1.8850698779715458e-11,3.3306690738754696e-15,0.0,-3.642919299551295e-17,-1.4523972302615817e-15,-1.7069679003611782e-15,-2.117230002429693e-15
axm_complements_sigma_xl_075_hm_1,0.33,0.2,0.75,1.0,4500.0,401,1e-05,1e-06,3394.0,42.12379839272707,7.413791562803691,40.728,40.56654921960648,27.27066763511486,40.82455081135204,40.18462289813748,-0.7081942307501947,0.663727319072855,-7.413791562803691,-2.407706657934286,38.659336734470344,31.245545171666652,27.199412399987697,40.72799866767755,25.87217896085073,33.28597052365442,29.329707743283695,0.012003061718602388,0.002127047948712314,0.012003186304372644,3.1863043726439166e-06,0.007754767299180107,0.012002986840945695,2.986840945694985e-06,3.966384767295494e-06,0.09000318630437265,0.04000318630437265,1.3323215647396082e-06,0.9999986676784353,0.33253532257785884,0.9996895596802149,0.07454215519835443,0.3500000000044249,6.916568916018091e-05,3.2082441716242796e-07,0.22733651115354708,0.7725940023328756,1.0,0.4472013338728345,0.44720192968961053,3221.2310588156843,0.2227295004380052,0.0021547262073889155,0.0005876734069046632,0.0320995256487808,0.12635473972260874,0.0,0.0,3.770597357363181,0.0022732196061494556,0.09655081135203858,-0.16145078039352256,1.395798392727066,4.698463840213662e-13,0.0,0.0,0.0,1.6653345369377348e-16,0.0,-1.9451107391432743e-11,0.0,0.0,1.7763568394002505e-15,-1.4210854715202004e-14,0.0,1.2644107982850983e-11,3.552713678800501e-15,1.9454660105111543e-11,-2.7755575615628914e-15,0.0,1.7468665403086447e-15,4.687222832089333e-15,5.872038966181492e-15,9.115971866258121e-15
